"Feature ID"	"Taxon"	"Consensus"
"2599ef4b278264c9a1e1dc7b7ebb1682"	"d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia"	1
"25e4946a484803c533c11da2b913a145"	"d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_bacterium"	0.7
"269285b73708c7c0096b6bb562851459"	"d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_organism"	0.7
"27306b448f15e35a724bfc31dd5efa59"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Desertifilaceae; g__Hormoscilla_SI04-45; s__Hormoscilla_spongeliae"	0.7
"27df0f19fe03fb8c4cd6bb569f80159d"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"	1
"280501bc77618431f2f540b9b55d9821"	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Shuttleworthia; s__uncultured_bacterium"	0.6
"2816b4e1ea3f45da6b3be336dbfccfcc"	"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_bacterium"	0.9
"28a1eadb298bc8cdcaa9f8743212dba7"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales; f__Kordiimonadaceae; g__Kordiimonas"	0.9
"29ddaa10a666a1a9bb8873bb3845547a"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured"	1
"29de51fe1346898ebed5a63a5d797597"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Anaplasma"	0.6
"29fb4a78e7acbe20755f4789a32a7a5a"	"d__Bacteria; p__Verrucomicrobiota"	1
"2ae39c483afcda90545288c1397f0fd3"	"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group"	0.8
"2ae5d6cfe885b43df96d8db99f97e108"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Bogoriellaceae; g__Georgenia"	1
"2b3fe99f3c9b74e2a5b4e1134d37256b"	"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella"	0.6
"2bc1d37308cde0afbae72d6aa6b7961c"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas"	1
"2c8bff5c4ea018258f137529d51e47d2"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Synechococcales_Incertae_Sedis; g__Schizothrix_LEGE_07164"	0.7
"2d37ab728b83189bd97f8c8df230014e"	"d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA286-E23; g__SCGC_AAA286-E23"	1
"2dde89227552e06f3773b50433fb792c"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__uncultured_gamma"	0.7
"2e2e81d43ad2f69f25cb25234f69159b"	"d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__uncultured"	0.7
"2e6272f0d8a4dffc4530946323f256b8"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__DMER64"	0.7
"2ef0b3edacc8715274aa3953eb21d2bc"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Microbulbiferaceae; g__Microbulbifer"	1
"2f6450469cf34ecefdbfa19fdd490fb5"	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Caloramatoraceae; g__Caloramator; s__uncultured_bacterium"	0.6
"2fb1c224d22ae631ea8852648d48f4aa"	"d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1)"	0.6
"2fbe18fd967f718eb1a09b9c3158a412"	"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19; s__uncultured_organism"	0.7
"2fd0b521245ca4a237fd711301df68c0"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Hydrogenophilaceae; g__Hydrogenophilus"	1
"3199ee7a60628d827fe4715a4496fb12"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella"	1
