"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","E10.10.Sty.pist.1.20150630.S","E10.17.Fav.abdi.1.20150630.S","E10.17.Fav.pali.1.20150630.S","E10.17.Gon.favu.1.20150629.S","E10.17.Gon.favu.1.20150630.S","E10.17.Gon.favu.2.20150630.S","E10.17.Mon.curt.3.20150629.S","E10.Aca.hill.1.20150629.S","E10.Aca.hill.2.20150629.S","E10.Aca.hill.3.20150629.S","E10.Acr.cyth.1.20150627.S","E10.Acr.cyth.2.20150627.S","E10.Acr.cyth.3.20150627.S","E10.Acr.pali.2.20150627.S","E10.Acr.pali.3.20150627.S","E10.Alv.alli.2.20150628.S","E10.Alv.alli.3.20150628.S","E10.Mon.curt.1.20150629.S","E10.Poc.dami.1.20150628.S","E10.Poc.dami.2.20150628.S","E10.Por.hero.1.20150628.S","E10.Por.hero.2.20150628.S","E10.Por.hero.3.20150628.S","E10.Sty.pist.1.20150628.S"
"1f7634265c4667ad8880fee4200bc57c","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Unclassified Simkaniaceae","Unclassified Simkaniaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"dd5eb12ec0dac1e7a2968e112491dde2","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70de43efb5eb76c7f93adf678f7c5e3d","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Unclassified Simkaniaceae","Unclassified Simkaniaceae",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400d3850b6b7341fd29a83b6cb2e53bb","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8098bf39d37e5b3724918449b35a20eb","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","Unclassified  uncultured",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f8c630a7d3aa68527d7e3097382be44","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d48e3068179f5534afacb187e7079f30","d__Bacteria","Proteobacteria","Zetaproteobacteria","Mariprofundales","Mariprofundaceae","Mariprofundus","Unclassified  Mariprofundus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"db5bf65840d3a8b8e9113716e4ccdeea","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bcbc2b72ec40fe0d0bae4d3b77b8ddc1","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Unclassified Sulfurimonadaceae","Unclassified Sulfurimonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"c4624b1ba6efe761f168a25f0c79d225","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"3bf994fe9f3bd8e2eaf9d581c69e0c79","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca84388fe766dc796594c6b6fe7c8f05","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum","Unclassified  Sulfurovum",0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cb5b42bf30762aca3d0c6b384dfd104","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","P3OB-42 uncultured_organism",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc79842b6e3734d1a8fecaac8c25b946","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
"3ff206bb883e669484fac4aaee35941c","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8dc63dde0125c2d7e320650383283882","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5abd7bbe1b0dfb213d7cb49625f542c6","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"733113c7a66d4e7dd51181a7193fbcaa","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9bfd043331f5c76d45b239e91b9f94e6","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f2f809cbfdb256b2f72c3a80a75a46e5","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
"5695585d675c1ae15fb9472049414d0d","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ff99ed8712492ebf0d85817546cb3111","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44a5077b3a8a4d635dc72b0e3084e77d","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7becf32b34053cb5d85d1d7fa9caa80","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c79c9d915f4c4496d3a7baf60dea56f","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Unclassified Phycisphaeraceae","Unclassified Phycisphaeraceae",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6667a26a7500f399c1555252a8fb436d","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Unclassified Phycisphaeraceae","Unclassified Phycisphaeraceae",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fa9cb6083cb98d01ced46090f92f467","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Unclassified Phycisphaeraceae","Unclassified Phycisphaeraceae",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8ee86ff39272598f53b12a2bd9785934","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"26349f0c6879332ca0369cf6331d6609","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus","Unclassified  Cerasicoccus",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac71b938dea27d054ae2583507665fed","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Unclassified Opitutaceae","Unclassified Opitutaceae",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493236de4795c9cbd2fd0368f5115893","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Diplosphaera","Unclassified  Diplosphaera",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8325bb2765eb8fc487d31021d01c57f","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Pelagicoccus","Unclassified  Pelagicoccus",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d659ac6d1d0f1b6f79321420244de953","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Pelagicoccus","Unclassified  Pelagicoccus",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66e5e4aa569a5eedf9742087efc803cf","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales","Saccharimonadales uncultured_bacterium",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718b559cc8fe77204873c4198bbe84d4","d__Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales","Saccharimonadales uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
"4096c629e6ed9f08ed9e0efd12e1bca4","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales","Babeliales uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"37850d4402f6f6b34e35eb87356357e9","d__Bacteria","Dependentiae","Babeliae","Babeliales","Unclassified Babeliales","Unclassified Babeliales","Unclassified Babeliales",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141779961e553ca5c1677e1d38214f74","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales","Babeliales uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090ff43d4e342f4144f046538c3cb5e","d__Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae","Unclassified  Vermiphilaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
"79c24a99e311def19df68369d8275dc5","d__Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae","Unclassified  Vermiphilaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"a6b619b2ac61422bd895bb1772ec7e05","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium","Lentimicrobium uncultured_bacterium",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f1d1b213a1e07f8fc1f527b865f8922f","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7652eacec3365d838d33c8f38b01dbb7","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425438936d71dd633a77907f9daff909","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6de64cc63e64f606e6883b5aa6815271","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0a370a5d665d3965ad9c827c63cc0d01","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79b11d3dc3d07cedf69a2ffc36b60466","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"5155faa0334e510a947989609e90c982","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"6b84946af78b403e140b2ba974880dda","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"98203968b4215e3ca0c29e31bdb2d72b","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c7dd40515201ac1b63232a8bc5d1960","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"3e19b8ea52c66e00f3a1292ae76cfcfe","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
"95cedef72552bb70d351fb60d71b1625","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f62c00de14a8e89eb449148e9698870d","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbb99f29cd5483a567840322e22f0e12","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"f2ec4433b6ac195308cf5ffaa1e91b37","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Spongiibacterium","Unclassified  Spongiibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2e72ddd362ce3d0bd0198cef24b1f725","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
"6e582a3500eb6087c4b6f02dc34e6463","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
"08e88489ee19f2f5f31c9cc484c13410","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
"19ae99d2321bf825b1c5534c8b708399","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Croceitalea","Unclassified  Croceitalea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"5a7a4717efb5c74c7438d2aa63e1c110","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec2296d27c85ad613bb0bd8147a46e98","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter","Unclassified  Zeaxanthinibacter",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b606cdd051460eec9b084a82ed35f92","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter","Unclassified  Zeaxanthinibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"4411513d9ddad7b4d45f438101743052","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Cellulophaga","Unclassified  Cellulophaga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
"8d85ed9fb37af8c642ca8fcb568787f0","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9db3cc3ef1ecf1799207e6b0e56b3610","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"af10327078620d77ccae83036903f1c5","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maribacter","Unclassified  Maribacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"7e997ddb4d5e943d30fc3f71a1ed7e4b","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"42e0263f00992b3a47bf673911b39bb0","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Croceitalea","Unclassified  Croceitalea",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17745b2c75266df90afe7ecce049a4be","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium uncultured_bacterium",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25fd0ab9931adba8168034b3d32dc936","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Unclassified  Flavobacterium",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c68992e5c8c4d68397b509da897eea2c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium uncultured_bacterium",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ba937fbb92a6aa2b7eda27ef2aa7f06","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Unclassified  Flavobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
"c563f4d6b7d6430d9ca0fe7e8348c10c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Unclassified  Flavobacterium",0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1a1ae09c619743e59c94961149a47db8","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina","Unclassified  Aquimarina",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f89f0e5040fb8657dbeb07cbe10a276b","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b56ff83d243b4a9c6052980bc830a53c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
"e224279997433adf23641e98adb90c69","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","Unclassified  Ulvibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
"27d3eb748e1d229bdd5c1b240ed0d76f","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","Unclassified  Winogradskyella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"e272964cfb63488afa3ae91a6d3bb1d1","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"91b53fe6d7a6c3e3b7fd7e2bf795d088","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","Unclassified  Ulvibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"f3dfd2157b98d4dac18fb081dea77fa8","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina","Unclassified  Aquimarina",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e341a4c3a5f076ee2b7fd062b7f3974","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina","Unclassified  Aquimarina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"d1ff1bd078fb881934eb8df7d4fea235","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina","Unclassified  Aquimarina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"af622629d4bfd7e79dbb59bbdf8d5bb4","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina","Unclassified  Aquimarina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"28d260cc484b9a09c1c949de4bc5baa0","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
"6f88d37c69f01ca905d224ff2d0c21e6","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"037b7555e765ef6094c9fe1c81149ceb","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","Unclassified  Tenacibaculum",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"057078b22906610af8c8a2025592a846","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"072f7fa8b07ea0b0ac84d59d63335fd8","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","Unclassified  Actibacter",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1eed4bd848b4fd0c88393f64bb63e4b3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas","Unclassified  Maritimimonas",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0
"b400a0b63d51467ac8b7ebaa6ebc91e0","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas","Unclassified  Maritimimonas",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0
"22c4915880d95e62675e5026a893efce","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas","Unclassified  Maritimimonas",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0
"68d8e5173e1a5c38e4a2cf6e0ba541e4","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7edc9c39013c0a2f1426ff1d917cad4","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas","Unclassified  Maritimimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"d55a4608b1c9c36721574406172a035f","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas","Unclassified  Maritimimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
"818681c1d64c71fca870ac41dc7e91f3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
