"id","1256-102-PW164-S","1256-105-PW165-S","1256-108-PW166-S","1256-111-PW167-S","1256-114-PW168-S","1256-118-PW169-S","1256-121-PW170-S","1256-124-PW171-S","1256-127-PW172-S","1256-130-PW174-S","1256-135-PW176-S","1256-138-PW177-S","1256-141-PW178-S","1256-144-PW181-S","1256-146-PW182-S","1256-149-PW183-S","1256-153-PW185-S","1256-156-PW186-S","1256-159-PW187-S","1256-162-PW190-S","1256-164-PW191-S","1256-167-PW192-S","1256-170-PW193-S","1256-173-PW194-S","1256-176-PW195-S","1256-179-PW197-S","1256-186-PW199-S","1256-191-PW202-S","1256-194-PW203-S","1256-197-PW204-S"
"d0cd84c77abc8b06cbb435e275209c9c",0,0,11,0,0,14,10,1,0,0,0,0,2,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,2
"8ac67c510d1da9f36de0f52230c74fd5",0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,10,0,0,0,0,5,0,0,0
"cce902dc1efd603d2b80fd50d58ad8eb",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d99cec893a98618e3c5f51606168216",0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b380df68ea7af1799181e3c936c43da",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60485050b0f110e338e660edc5626f18",0,0,24,12,0,0,8,0,0,0,0,4,0,1,16,0,0,0,4,0,0,4,0,0,0,0,2,0,0,0
"5ba9c8ae714acf6d6b1707c062fa7d3a",0,0,13,3,0,10,2,0,0,0,5,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
"02a3925490196d6474ba505b13dee744",1,33,3,1,0,2,23,1,0,0,3,1,0,0,6,85,3,0,4,0,0,0,3,3,0,3,32,4,1,0
"c9a2b175d71df4bf401b22106a05d5a0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e27b40acce12a4270cc2e4fe4d94fa9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"fa2a3807b08cc6675a854f2632d1decd",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"b29151c53b1662ff21b45faf7c8e0ce7",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"167cb3fa985ebbcbb783d82fc08d388a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
"5fa365549929b5a08bd75556a18e0d44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33d428b9d7975b754034727ffe84fe64",0,0,0,1,0,0,1,1,0,0,0,3,2,2,2,0,0,0,1,0,0,0,1,0,0,0,7,0,3,0
"8956c9342fd09192b3548e5ae37f5e09",0,0,0,3,0,0,1,0,0,0,0,0,0,5,4,1,0,0,3,0,0,0,6,0,0,0,0,0,0,1
"14cb145a9883696effd4b671ab1db5db",0,0,3,10,0,21,5,3,1,0,2,0,11,0,1,0,2,0,2,0,0,0,0,0,0,0,5,0,0,7
"09f9c1ed07fd100041f031bdeb2a98db",0,0,2,9,0,2,8,2,0,0,0,4,0,0,3,0,3,0,2,0,0,0,7,0,0,3,2,0,3,0
"34258d134f76bb7ab8f4e93690cc2a5f",19,38,0,0,1,0,0,0,0,0,5,0,0,0,0,14,0,0,0,3,10,0,0,0,0,0,2,4,0,0
"ccc8ed0f6ab733ac2845afa1f2399d99",0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
"0a855038487edacb3e20e2b1f993091c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"e07672a4b4bc1130d34f7f20189389c1",0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0
"bb8391ecb071f4b0f5ee88a070a63272",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195deaff39a6946aebabaf19824f8b08",0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,5,0,1,0,0,0,0,0,0,1,0,0,4,0
"1bedea1a993b65d83d66708d5c45ced6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7b5a624faf018630415bc1ff2526ae80",7,0,23,73,0,24,83,63,19,38,199,71,38,95,77,38,42,6,67,10,52,16,90,46,2,115,113,4,22,41
"407d9f9e0c650361eb79ac8927920a4f",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14757e8d7711e2d0959d24254a836bab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0
"a218789f06432d4aa7dadc0ef4ec6046",0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0
"d2b99aed052d19ccdaa2a4442f371525",0,0,0,0,0,0,0,5,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
"94e2b9973aa77fb8095de337b576fc4c",0,0,1,4,0,1,9,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1
"f53d3bf3a2e9b68806bb45ed12706ac0",225,350,1,77,23,44,7,20,9,27,26,55,7,19,25,7,6,0,9,242,603,850,31,0,897,0,249,894,5,13
"b920d3c8ec8e8fc62d7d42155f7db03a",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c5837dabb0eec23e851ac2f6eb28111e",2,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4b3497b25a42bbe19eb7202873c924f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce4edebacfffc5d670f5c4fe2aa94529",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73226a75b139eafc18b6c1600cdd452b",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9ef42a963ef89293973899d2a09aade",0,0,0,0,0,0,4,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,4
"b066208a8d989dbe1232503c814bc2de",0,101,0,0,2,1,0,0,2,0,14,9,0,0,0,11,0,22,0,28,1,4,1,0,5,11,7,14,0,0
"03d20ffddb24b95ac31687e5dd0cbe32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"38f927c19f8192e25c9b62b9755575d7",0,29,0,0,0,1,0,0,0,1,0,0,0,1,4,16,0,6,0,0,0,0,0,0,0,0,0,7,0,0
"200227d43e87981ceaed8b6e7d2fe8e5",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3b9a397ed8238f8c26bab0b4c37f10b6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,51,0,0,0,0,0,0,0,4,0,0
"3a3f48c9534dd7cf92df9f43c1164ba1",0,29,0,2,0,0,0,0,0,0,4,0,0,0,3,26,0,4,0,0,0,1,0,0,0,2,0,7,0,0
"f4ddd3cc23cccbe2babef91b35d34047",1,0,2,1,0,0,1,3,0,0,0,0,3,0,0,11,0,0,6,0,0,0,0,0,0,0,1,0,0,0
"fe60117d37e3743cf96c0de5a605f414",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695131dea8626ea993b7995f50e175b8",0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,1,1,0,0,0,0,0,6,0,0,0
"a757c2bb557107d770b6238dfd74285b",0,0,0,7,0,0,4,0,0,0,3,1,1,2,3,0,6,0,4,0,0,0,4,0,0,0,0,0,0,0
"3cf7a7bd1514cda81d188a294befd699",0,0,0,5,0,4,4,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
"c08df7b970e699f856e00ac4c3b8c53f",0,0,0,2,0,0,3,6,3,0,0,3,14,14,0,0,1,0,2,4,0,0,5,4,0,3,0,0,6,1
"f9eed69d06747ed9ac6475465cf1337c",0,0,0,1,0,4,0,11,0,0,0,0,1,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
"c715dc3e2a2e217b89f0df31fd489187",0,0,23,39,0,17,1,65,36,38,58,43,54,18,19,0,20,1,13,0,0,0,37,0,0,24,14,0,0,23
"55428c1cd054a00fbfcc98ec193979f5",0,0,9,12,0,1,16,13,16,11,0,5,18,8,17,8,47,0,20,6,0,0,15,0,0,15,3,0,1,8
"8f9dd00e42e1abd45feaec21800ea5df",0,0,4,0,0,0,0,2,4,0,0,0,1,4,6,6,4,0,5,0,0,0,0,0,0,2,0,3,7,1
"e02eb398174f81a720f1a73e7130c128",0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0
"419fd70155043f11da3dfbe418a9d514",0,9,0,0,0,1,0,1,14,6,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"b167702cb70dbca9b8858e3319f07232",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b8dbb2421401842e4206cf1d92e04e6",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,2,0,1,0,0,0,0,0,0
"d37284e73b4df859655f8855b3967f21",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9eaf869d017da3dde8bc16e2952c2b0a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0
"ab1f856d2792547972f9dcd65d1ea776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"b5011a11760d4644a1df639b62b33996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0
"31db44b2a5c74427d413bd46e4919fbb",0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5efc13f1d806b7d6291c1bd9a9bc4232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,4,0,0,0,0,0
"3b79101ac25da443d9167e025703edf8",27,0,2,0,0,0,1,2,12,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0
"b7b3eae99454a9fca335bd76573b2502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"f6e80e15d4833a48613c7287fa3c50c0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"487d354f1915a4d77185e9f499cbb0af",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"b5dd41ab5085b59557be60ca37e7230c",0,55,5,0,0,0,0,2,1,5,3,0,1,0,0,10,0,27,0,18,5,0,0,0,0,0,0,3,0,1
"702182458fbed000a90adeb42b25ac8f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
"b469c0f12ac4cc831af1e2d8d40d0d93",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"0201e8addf36f83f0f46be966e27e4fe",0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
"06f6f75f7a83de13f52cf5f101d8c5b6",0,0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0
"6b4a94c91e930303667e834f314b25aa",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,12,0,0,0,0
"1f6109439ea0c140ce1bc2af226d680d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"76d89405ca8d3c266519f8d43d9ef4c1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"74caf35ae63f98aa80a48f5f4514119f",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"04b0b97679aeefea3bd3ce88e687d466",0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
"c90871b2ce599a284f96dee651ec7352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"e5193b21f7d6a9d071628af257da9a10",0,0,4,0,0,0,3,4,14,0,0,0,1,2,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,10
"bcdce850520936a87f23be11e3eb931a",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8701e26d15e2d1414e660e1eed5f6b11",0,0,0,19,0,4,4,14,1,0,0,1,3,2,5,0,2,15,12,0,0,0,11,0,0,2,16,0,2,0
"ac0838647a235185c00da90c28f7c183",0,0,2,0,0,0,6,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0
"b4a8f6df52be46900a56f933c47a0235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792e0aa9f279d57ceeccc436902001fb",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c3ea2408f4ecdc2e48247eb1e8d0dd0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc53da5c29a1ab8b3a66b8812393eb0e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"216ea728867d62e01a00756ec8c37e85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,4,0,0,0,0
"26705aa9d2bfb4a546839fb124837b42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"9ab7e11f82389dc731e87044f6781573",0,0,6,0,0,33,3,1,0,0,0,0,0,2,0,9,0,0,2,0,17,0,0,0,19,8,2,9,0,0
"03a48c5d19e275f48468bb2f4fe79ce1",0,0,1,17,0,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1
"5ad76a192baaa8ed6fcafe81e14f1e75",0,0,15,9,0,2,7,0,6,3,4,0,3,4,10,0,13,0,7,0,0,0,32,0,0,1,0,0,4,2
"c365551632d610258f0df86f13716465",0,0,1,11,0,0,8,8,0,0,0,1,4,8,7,0,10,0,0,0,0,0,4,0,0,0,0,0,0,4
"637236dcd59edcf1a8636b416e71344c",0,0,0,2,0,1,3,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"36782aa99e01e4970af1f00f150a9d6d",0,0,2,1,0,9,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3d83d0910993b54dd7b398e07efaf179",0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50d87c719b67066d40152d481a1f1923",0,0,1,1,0,5,6,6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2
"30da488778b507d9664fa2424f8b9c11",0,0,5,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"73b5ffc8ce6e10fa8cc475313a9845ed",0,0,0,0,0,0,0,19,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f17328d2bbed5196a50d73be9a2195d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"af211a988acf24afa4ea4443075752b3",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"b54e1c8fb00db67bf01410d50e60fd2c",0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3dbff50d6b437d2d600c5cef3be7f513",0,0,1,0,0,6,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1c455bd163eff0024613ec8f10605018",0,0,0,0,0,0,0,4,0,5,1,0,0,3,0,0,1,0,0,0,0,0,3,94,0,58,0,0,0,1
"a1e60c9ada0ac694fffe8be4f96513d1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"fe72b7d2baa1658316ccdffd2dbf54d8",0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e6c08d3f44b2ff997e17b00131827d9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39,0,0,0
"ea5a4a45374ba73a52430d9b031785f8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
"57aee32b88bee9595c1e6c17ed702683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0
"15021631d3b9a4e874f9fd44725bc576",0,0,0,0,0,0,7,37,53,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0
"8cf6160a0e418424747ebe485a8c45d0",0,0,11,13,0,0,16,0,1,0,0,0,1,10,27,3,27,0,46,0,3,0,12,0,0,0,7,0,1,10
"445a029d5f18482fb7e25492d0eef155",0,0,7,5,2,14,14,19,29,11,50,19,9,7,27,0,58,0,48,0,0,0,5,0,0,0,0,0,27,33
"c7b34cb50819fbaf72594105cc5b69d9",0,0,3,4,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"71f21166f79f20fdfa8ae482455d2931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"ffa07e7cd329283b7331cee82bbd316b",0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e4ceb4fff06dc6e52e5c99c6769b535",0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e5c8d7411a029947ab4556df6e2aff1",0,0,0,2,0,0,0,1,4,0,2,0,1,1,2,0,11,0,3,0,0,0,1,49,0,17,0,0,2,1
"2f87b6a805041a938ca32be1c330b49c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
"e53a753d4e74e146dcafa3bec8cc84c8",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b0e0cc81d375ed0c8c8d4f9e5a5f366a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
