"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-273-P2-T","1256-276-P5-T","1256-287-P6-T","1256-290-P7-T","1256-293-P8-T","1256-297-P11-T","1256-300-P12-T","1256-304-P479-T","1256-312-P483-T","1256-322-P489-T","1256-325-P493-T","1256-327-P494-T","1256-329-P496-T","1256-331-P497-T","1256-334-P499-T","1256-339-P503-T","1256-343-P507-T","1256-345-P508-T","1256-347-P509-T","1256-349-P510-T","1256-351-P511-T"
"0fa49f39e108cd56f8aaaf8bee08955d","d__Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"0b5035528cda8a06956117fb032a103e","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","Unclassified  SBR1031",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73d50d3d03d7e4092c290ca7a07931e0","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota uncultured_bacterium",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cec38da134a90b72e7b8fa77b930903","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"70556ffd3ce3fe879e95c261de5c671f","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0adec08d788023caa0b7635d1b335717","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22 uncultured_bacterium",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"c3c0cc5d46912af60203a8e1b77f9e99","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota uncultured_bacterium",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"c1422e7b99f59b77b87ad9f9ca44ff59","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"cbaa5e5e7eb38af43ad4bbb7e9c83cdd","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota uncultured_bacterium",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bdd69b9473ba8f5534d1e665ffaebf4f","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured","Unclassified  uncultured",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f924ded518e53e9d690cee229105cbdf","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured","Unclassified  uncultured",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fffbdcef734a50cc12883a2c34078b4a","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3cf7eec38e89c3ff4ef595090ad40db2","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured","Unclassified  uncultured",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"645d960dfaad31844f3109857a39fd10","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"f636e624ed9525bd2566d92d4c7d4725","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured","uncultured uncultured_bacterium",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca1cef183700164ad6b85f4e497f3f5a","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured","Unclassified  uncultured",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a59429a8337d615d7e7f7fd447d4dc9","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","SEEP-SRB4","Unclassified  SEEP-SRB4",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5992c53d5e0e9866b7c7e1f96869b94c","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Unclassified Desulfocapsaceae","Unclassified Desulfocapsaceae",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4770d9b238815cb589e2652845e4b0ff","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfopila","Unclassified  Desulfopila",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"64e5f0b2e90b96cf60ec6b73c275454b","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","uncultured","Unclassified  uncultured",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cf7ec2db928d6518f2247e564d65fd4","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"51d2e39accc52c4cffa99378a2491ef2","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Unclassified Desulfocapsaceae","Unclassified Desulfocapsaceae",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"21e5fce260a23540bc69cf9158b6ecb5","d__Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"a1577cc25d2ba5ef52a3fe403d8de02f","d__Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"090593e9c503dfaa9af780db6bf8877e","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","Unclassified  bacteriap25",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8cf3294ee8496ec7bf0c0b6d102d8983","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"80190000260e0af170f3fff356ffa21f","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"930e9db669c9c01ed67f03e9cfc5686d","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_marine",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"da2abcfcb38841c773ef6efe3b497416","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"676953d73d7a2f09c0d95bdd1b670c57","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"44776404b1db4d478375674f92bd39e0","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"fac7fe9f4a386598d2fc2a9029608844","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"a00986a38bf35beb86e3adc67e046aa9","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"a4b0d5bfdeed8031f1e073b737485b86","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ffb30bb9825652e0580df14801ae8ff","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5ef19ade312ee55918c75b4a20cc6410","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"3f6882c89e0f6ede46d2896cb14e875d","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_bacterium",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"c2616ea2f3249aa0e8c0a4acdeb54fdf","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c236b4ce0c16f4543876c5cbd83282c","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"ffcb574853e7b19e727bf95143da8da5","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4ab90d5e01d5fc4ed2588d331fa0c954","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_bacterium",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9096c7aee5b6baf2ac922d44a1e2eac","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria uncultured_bacterium",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"dc959b7015095002677044cdabf513a1","d__Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","0319-6G20 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5bf0e96db6ea3ed3864f72b0583e9dc5","d__Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","0319-6G20 uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"33b395ca5f63f1290373d07464ff13bc","d__Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales","Unclassified  Bradymonadales",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"c7429401bf9dbdbca8402b0f0d93a48c","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"f0199c4f3b6833d12da78b85a9fca9c7","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62d17eda23a6a4d498eb92c1b81ec066","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"31e3679ff650e8b4e258988769e4f044","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Unclassified Nannocystaceae","Unclassified Nannocystaceae",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98c1395b265acead3d6a4d9cbe89e791","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","uncultured","Unclassified  uncultured",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c1571417bb9ac380ed956f769a4d1fa","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Unclassified  Nannocystis",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"92e9900ebd7db1d9a2647b67bc162317","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"97250a2dc1edb828e1ab5665dad1808e","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"97bd8ec692f9f80bbad5b91f640ac166","d__Bacteria","Desulfobacterota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile","Unclassified  Desulfomonile",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6b84d574f541c1bf39cc879c863b0182","d__Bacteria","Desulfobacterota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile","Unclassified  Desulfomonile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"4c47eb8f9525092a85be200849c658e8","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","Eel-36e1D6 uncultured_bacterium",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e255781235823bd2fdd27799ae0b235","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","Unclassified  Eel-36e1D6",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"daafe2d47eb17ee3380825a923363760","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","Unclassified  Eel-36e1D6",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5fc24bebe2bb02a5fd64e36384f245c0","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","Unclassified  Eel-36e1D6",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04f1ec6528aba7584d4ebfdbaf03b283","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","Unclassified  Eel-36e1D6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3092f60608c2d79e1c390df91c854df2","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio uncultured_bacterium",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"cac9f90c5427e7e956f942909624769f","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"a73051347baddc34c03ce7e33c52c89f","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio uncultured_bacterium",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f9726dcb9fae7ab1d94382f48116b7f","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Unclassified  Bdellovibrio",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ef295ccab769f65a1e3522bab77df1a3","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Unclassified  Bdellovibrio",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"a65e9448612340462218a53cf5b57561","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Unclassified  Bdellovibrio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"355048bcf6dda5d3c19fc6d9e921464c","d__Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales","Unclassified  Babeliales",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e4436eef3df9feeb5a895b2c93e799a","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","bacteriap25 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"4caf3d4b791cb7ef665353c1838a5145","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","Unclassified  uncultured",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbb351b0c2984a67e5d9ee6671354cf9","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"dbcecf3fba01da94c380a11b5a87e8d4","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","Unclassified  MBNT15",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7417ec93cb9e5cb1ac16ea5ffc547099","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"31ebea54f2b2af9efbadf5478fd22726","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"39dd7c7762206bd66a18d32f9eabbb28","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f0b94bafbed4879ae745b087b53d8243","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"56507f3e61490d8c295573d6eaaa218f","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"39e602384d787a43c193e3312e6105c0","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"953e8fbc36df13e3f6a390d3ed61767d","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e85f5a913fc1dbfc5a3301c157ef06c","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"969890f27aed5d00f7cc70735438b4da","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"6c026a70e3ec227d89d1bdce036921b5","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1eb73c4d0557c53e7d2792d2ad2dbae6","d__Bacteria","Desulfobacterota","Desulfuromonadia","Sva1033","Sva1033","Sva1033","Unclassified  Sva1033",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9cac7cde19ab91434791ae728adbe41","d__Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Geopsychrobacteraceae","Desulfuromusa","Unclassified  Desulfuromusa",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"3801af519f33488d362169bbbd018f4f","d__Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales","Unclassified  Bradymonadales",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"e9e1e9711c6239a0f71361452566a797","d__Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Unclassified Bradymonadales","Unclassified Bradymonadales","Unclassified Bradymonadales",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"087dfb2aa3eac748a936b51b38f77fc0","d__Bacteria","Deferrisomatota","Defferrisomatia","Defferrisomatales","Defferrisomataceae","Deferrisoma","Deferrisoma uncultured_delta",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d964e3a57eb3df7495f1cce37435c7be","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group","Sva0081_sediment_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"b877d2c7ccd2add13deabc7c6430b3b7","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group","Unclassified  Sva0081_sediment_group",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f2ff35aaad0461c12d715bdf902ed662","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group","Unclassified  Sva0081_sediment_group",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"ae8b18693b38ca335899883b96c2ef0f","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1","SEEP-SRB1 uncultured_bacterium",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48b7559626d959c1cbf5442d3deaccd5","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Desulfosarcina","Unclassified  Desulfosarcina",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"4adb291956f3be179f716addbb4c5b73","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfotignum","Unclassified  Desulfotignum",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"cbfa3537646c4ca17cab0b711671c1b3","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"06fcc6ebbbffd604f6b70e799a4d80f5","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"a9ba3f61c0a58c0e659ff0e1f16b1015","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03373e648a24713b38c52781f07d39e4","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"6694ba521cd957e56591732b8daf7ba4","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"d75d5f7153c825fe96ddc34ca69f3e98","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
