"id","1256-008-C119-T","1256-011-C120-T","1256-014-C121-T","1256-018-C122-T","1256-024-C127-T","1256-027-C128-T","1256-030-C129-T","1256-032-C132-T","1256-036-C133-T","1256-042-C143-T","1256-045-C144-T","1256-048-C145-T","1256-052-C148-T","1256-055-C149-T","1256-061-C151-T","1256-066-C153-T","1256-070-C327-T","1256-073-C328-T","1256-074-C369-T","1256-075-C370-T","1256-076-C371-T","1256-077-C372-T","1256-078-C373-T","1256-079-C386-T","1256-080-C435-T","1256-081-C436-T","1256-082-C437-T","1256-095-SING11-T","1256-096-SING12-T","1256-098-SING09-T","1256-099-SING14-T","1256-103-PW164-T","1256-106-PW165-T","1256-109-PW166-T","1256-112-PW167-T","1256-115-PW168-T","1256-119-PW169-T","1256-122-PW170-T","1256-125-PW171-T","1256-128-PW172-T","1256-131-PW174-T","1256-136-PW176-T","1256-139-PW177-T","1256-142-PW178-T","1256-147-PW182-T","1256-151-PW183-T","1256-154-PW185-T","1256-157-PW186-T","1256-160-PW187-T","1256-168-PW192-T","1256-171-PW193-T","1256-174-PW194-T","1256-177-PW195-T","1256-180-PW197-T","1256-189-PW201-T","1256-192-PW202-T","1256-195-PW203-T","1256-202-HI6-T","1256-205-HI7-T","1256-208-HI8-T","1256-211-HI10-T","1256-218-HI58-T","1256-221-HI59-T","1256-224-HI60-T","1256-227-HI61-T","1256-237-HI64-T","1256-240-HI65-T","1256-246-HI67-T","1256-253-HI69-T","1256-258-HIA-T","1256-267-HID-T","1256-273-P2-T","1256-276-P5-T","1256-277-HIE-T","1256-287-P6-T","1256-290-P7-T","1256-293-P8-T","1256-297-P11-T","1256-300-P12-T","1256-304-P479-T","1256-312-P483-T","1256-322-P489-T","1256-325-P493-T","1256-327-P494-T","1256-329-P496-T","1256-331-P497-T","1256-334-P499-T","1256-339-P503-T","1256-343-P507-T","1256-345-P508-T","1256-347-P509-T","1256-349-P510-T","1256-351-P511-T","1256-365-REU2-T","1256-371-KaustZ-4-T"
"c262afcd1b1d1f5999b747dee1996491",0,0,0,0,90,62,104,0,0,43,0,107,113,56,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,0,14,122,282,0,36,18,61,175,1,20,162,165,138,3,66,203,65,11,0,3,8,8,0,0,36,9,21,0,0,4,0,60,30,0,46,1,0,26,0,3,54,0,3,0,0,0,0,0,0,51,0,0,0,0,0,0,0,81,75,1,48,0,2
"19689bce160eddc06cb8ccdbd2b21a90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,26,0
"5c884b42a78c92e6261ecb0d28e4f1a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"051ac69fadcada095ace0e706b864310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1dcb18156fff6ebd64ab9934070cc805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"5728232723ac8e12fce58b99def78318",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94d13ae510d21742d9e5102d75e2b14f",0,0,0,0,2,0,3,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"ccc246c00f5536f8f73307912b7eae2c",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e55a2426a3f82a65216dd43bb8c381a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"b0851cff3c9e7b18d900ac6b58b26b4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1535d087ed8bc47705c91d8e7f2dd61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"26e33bc793f97ebc9defb1cb72e0b3f1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1a995a3d3989a15aa24c4da73d292106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dcc6d5b1835b9c8af78381724d7fa844",0,0,0,0,2,0,0,0,0,0,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,1,0,2,1,0,0,25,14,14,8,0,3,1,0,0,9,7,3,0,0,7,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,48,0,0,1,18,24,0,0,0,0,0,0,0,0,0
"83165862a963b7e6e6a1c94e61504205",0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"d16bcb3f3cdfc946e49e502eb8f10858",0,0,0,0,0,5,5,13,0,0,0,6,1,3,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,1,1,0,0,0,0,1,17,0,2,0,1,0,0,0,0,0,4,8,9,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0
"d91e559a4292f2d3bc79bce2d91be812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"fb308f88fd24f8b0e22c9a1e11782e5e",0,0,0,0,0,0,29,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
"4c0b345787707b61bb82cba031f0caf2",0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59590b8abcd54bca09fec4e7e48122cb",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"228dee1d6683f48a5962ab49aed5f9c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de9cddef745296aa3be0922839f6a4da",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"3d2eb4a301c33043083353f9be9e55d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0bdc772aac69d4d3c166f10c010c4a5b",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3
"3881b4d07b607a556323a67f5cef9d55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ed6da862ae273ff7f0f89fa8328aa89",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"e04396e52ee61e4a0168dfed15c7fd6f",0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
"0660b8b3c6aee11e6a7a3a6bd9937cfb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a05a4bab291b7e091c8f9f6447407f37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb5dcb89c5f0488067603b80bb07eab7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"76d696c9b0acf470c3d8c69321926772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"580bb6864d8a9c619f5d5df0c02c52be",0,7,0,0,5,0,0,0,0,0,0,0,3,3,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,2,0,0,0,3,1,3,2,8,1,3,2,0,0,4,21,1,0,0,0,2,2,0,0,0,0,3,13,0,2,0,2,0,0,0,0,0,0,0,0,3,0,2,2,0,5,6,3,0,0,0,0,6,0,3,0,0,12
"725356e8e75c59230856ef28c3050060",3,0,3,21,7,7,8,1,0,2,1,2,14,8,9,7,0,0,0,0,0,0,0,36,0,2,2,0,0,22,5,6,0,14,18,0,3,22,38,23,0,12,4,15,10,20,23,10,5,24,29,12,6,0,0,0,27,26,39,74,0,9,1,12,19,45,57,1,20,4,86,86,9,3,0,11,8,1,0,22,39,7,40,8,12,0,21,0,0,12,27,17,3,6,0
"57c44c579dba181241ab8c72e3b632c5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ecc239307b7b04198ce99e66fb5d381",0,0,0,0,1,3,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,8,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0
"77ebd991fd6bdeab0f461dd2a0b5e773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b8e8d1079c0f5c696571f33bc53ce70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b77f097bbe9863f6bf69080fbff0591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,6,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"dbe154fab26b7f9d4451146c0e9b4e61",0,2,0,0,0,0,0,6,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,2,2,1,0,0,7,0,0,0,0,0,0,0,3
"c3c79b3dccf3be79d68ed06eab55ce3d",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dfe9a3c325135f454a1fe6b6059a6a99",4,43,25,0,7,0,0,0,4,48,35,3,2,23,3,54,0,0,0,0,0,0,0,16,0,0,0,0,0,0,10,7,0,4,2,0,3,2,0,0,0,2,0,6,4,0,1,1,1,0,34,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1,0,0,0,7,0,0,0,0,0,0,18,0,2,30,0,0,0,0,0,0,0,0,0,3,0,0
"5818e3da716fb607638a6e069b0960be",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1be35c25874e1f56383841ae6bccfd46",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,0,1,2,0,0,0,0,7,14,0,1,0,1,10,0,8,7,117,0,1,1,0,152,22,14,0,0,0,0,4,0,0,0,0,5,0,0,1,0,13,0,0,1,2,0,0,0,0,22,0,27,0,0,0,0,0,0,3,0,10,0,0,0
"92ea04e5f99479c6e135a2ccfcb54902",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,15,19,1,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"4dc930ae8444d94e631e36628351e5d0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"cce6951a3ac86c0693bb7b97356050b6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"4d3caf9ee493e895c8999ee914b9557f",0,0,0,0,3,0,5,0,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,26,0
"fa3f1e8674b1f62287fafd8bfcc21e9c",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba7db8d32c1832300da7811b03751ec7",0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,19,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,42,0,12,11,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,12,0
"9440e0acec9612f1b6b38604ad06ef3a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d85f3e99846e6ec0ba1b5c5eee06fe2c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ba0ff905250af5e654f4b198893edca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de64d305c549325acc46bf2c7fa59348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75d3443d011fbf3bc83730c7d1c081d9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"fe6e1d748acc1d15ba3e097298a5314b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,13,0
"4e4c5cd13eb19d445bd2ee4bd71a7053",150,0,19,0,6,0,0,33,153,5,1,0,0,2,8,0,0,184,28,6,327,91,86,0,66,26,25,19,0,17,0,7,35,2,0,5,0,0,0,1,31,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,31,52,61,0,4,0,5,0,21,0,0,0,46,0,0,133,0,0,1,0,0,0,0,0,0,0,1,0,0,46,0,0,3,0,0,119,38
"19e79c056267c4b025173c8199e0cba6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
"5753622de6122b9c9d6fa950b6e1055f",0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f8f9139b63f26d0418f5e2e7be6268d",10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,9,0,10,6,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c86cd4f14adefe401635d40c5276bf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,6,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
