"id","E1.10.Poc.dami.1.20140728.T","E1.10.Poc.dami.1.20140731.T","E1.10.Sty.pist.1.20140815.T","E1.11.Fun.sp.1.20140730.T","E1.11.Fun.sp.1.20140811.T","E1.11.Lep.tran.1.20140731.T","E1.11.Psa.cont.1.20140730.T","E1.11.Psa.digi.1.20140807.T","E1.14.Phy.lich.1.20140811.T","E1.15.Dip.heli.1.20140726.T","E1.15.Dip.heli.1.20140809.T","E1.15.Dip.heli.1.20140815.T","E1.15.Dip.heli.1.20140905.T","E1.17.Cau.furc.1.20140801.T","E1.17.Ech.lame.1.20140905.T","E1.17.Ech.mamm.1.20140815.T","E1.17.Fav.sp.1.20140805.T","E1.17.Fav.sp.1.20140811.T","E1.17.Fav.sp.2.20140805.T","E1.17.Hyd.exes.1.20140803.T","E1.19.Lob.sp.1.20140730.T","E1.19.Lob.sp.1.20140809.T","E1.19.Sym.sp.1.20140814.T","E1.19.Sym.sp.1.20140815.T","E1.19.Sym.sp.1.20140905.T","E1.2.Tur.pelt.1.20140814.T","E1.2.Tur.reni.1.20140730.T","E1.2.Tur.reni.1.20140814.T","E1.2.Tur.stel.1.20140805.T","E1.3.Por.cyli.1.20140801.T","E1.3.Por.cyli.1.20140815.T","E1.3.Por.loba.1.20140726.T","E1.3.Por.loba.1.20140905.T","E1.4.Pac.rugo.1.20140728.T","E1.4.Pac.rugo.1.20140814.T","E1.4.Pac.spec.1.20140801.T","E1.4.Pac.spec.1.20140811.T","E1.5.Gal.astr.1.20140728.T","E1.5.Gal.astr.1.20140807.T","E1.5.Gal.astr.1.20140814.T","E1.5.Gal.astr.1.20140905.T","E1.6.Acr.humi.1.20140731.T","E1.6.Acr.sp.1.20140905.T","E1.6.Iso.pali.1.20140803.T","E1.6.Iso.pali.1.20140815.T","E1.7.Pav.sp.1.20140905.T","E1.7.Pav.vari.1.20140805.T","E1.7.Pav.vari.1.20140815.T","E1.7.Pav.veno.1.20140809.T","E1.7.Pav.veno.1.20140811.T"
"5cde07c1db791ae92bd40f8e944e2a93",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0
"b00853933d74e8be40f7d31ab2848446",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0
"29014e0245462ec1088934dd62f28d46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"d7fa16e61da5389737c762d63ea052e0",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"3b2eee79e31ec2ffc43ef0719095cb89",0,0,0,0,0,0,0,0,33,7,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,0,19,0
"c8942251451ddc1e7b64d357ab29907d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"8d5d41efbdf0e039c9d7f6b5943d845c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0
"e94837c6badceae30ae23f3a71b934ee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"83fe9dd677d811f1dd488ed1f7391fdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f1678aa0c44e8f538dbd33e834f0145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
"fc5cae166cb9b5a110d29ba4d91bfbcd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"0e9476b2384d562926319e3517298d27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc798d238ac6d336e35449c3fb8308f1",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"23a2edbd074bb881cc7637fea426f4c1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
"92a9188f146e5140edcd3f6e6b9c209f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
"74c10da54cc4e1d7a83b3eac5ec994ae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81dbf1da54020be53bf39ae4cf36c502",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b80961199fbdd7367dc1dc1e38d13ca5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
"578b43fe67026f8d044daeba16bf1cd7",0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,3,0,0,0,0,0,0,0,0,0
"143e2107bf6409cf050b4748500b3f19",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753459a0735d8aa8ebb6a51e93d4f7f6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"395c52ea59da6ee9ca5a7f38d559045d",0,0,0,0,0,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"2f536e57d94b1f5f9f458b0bef219521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"b836688a3aa0e04dafae91c1ce55d4da",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23b797330d20df4f577bef7ba2ed2a1d",37,37,0,0,0,0,0,0,0,0,15,0,82,0,0,0,0,0,4,0,0,0,0,0,0,46,0,0,0,0,0,0,41,0,0,0,0,100,0,19,7,0,0,8,0,35,52,35,0,12
"33eafbafbf6da0edc882230f17f25e2d",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"bcef00703b1060221b17b88c89f86a9b",0,0,0,58,0,0,0,0,0,50,10,0,0,9,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,0,0,2,20,16,29,0,0,35
"490ca221ee34d656d197fde6df86cd16",0,0,0,5,0,0,0,0,0,2,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,31,7,3,0,0,7,13,13,0,0,0,0,42,0,0,0,0,0,0,15,0,21,0,25,0
"1973a53fc51a5c5e558ab80d59b66063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0
"08d6f9ff011e084b1733f6c1bca8be4a",0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,27,12,0,0,0,10,0,0,0,20,0
"f353053187f13c09c54be9f188e3d982",0,0,0,0,0,0,0,0,0,19,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,5,0,0,16,0,0,0,0,0,0
"4234fe34d7e03053d5443a3cf66ea46d",0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,29,0,0,0,0,29,0,0,34,0,0,0,0,0,0,26,0,9
"f54a37f34b89b12bb0384d107012b553",0,0,0,0,1,0,0,20,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,11,0,28,0,58,25,30
"1aeb6f373c353e78dd3f43a58c0cbd49",0,0,0,0,0,0,0,0,0,23,15,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,16,0,0,0,0,0,0,35,31,0,4,0,0
"2d467f36990a9b7e76915a5d0eb96a27",0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5bbe883fa61748c923ea16ed377c5f2",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,0,0,0
"6b333ddf87daf39da2690ddeeaa940b9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567a401b44446f15a728adf384ebd54d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30c6167b956b76b8fd51f2f80e42ff54",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"5fe737f8a3ab96d3fe62338f15c651ea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7316405269992305b404c6faecfe4a5e",0,0,0,0,0,0,2,0,0,20,3,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,46,6,0,37,0
"2c8bff5c4ea018258f137529d51e47d2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,7
"92caf8946d1599771dbe5c848bf4c377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"572f9ff2148da07e9dcd16640d2dd967",0,9,0,2,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,14,0,0,21,0,0,52,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,7,11,0,0,0,19
"19c253f9ecda0e216ae01b0f17ba38f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4beea0b6efe58e55dcbe5f25f6ddb2f4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
"9f211f7a3fa72d3670f5fc06c23dc5d9",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cd97117cccd3e5d4ed808998479fb148",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"afc1ac33417f750b528ccaa72b154807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,74
"15439a7ef9a33d7b438bb6d855ce7126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,129,0,0,6,0,0
"9a263dc28593e4cd3c325cb8cc56e0b4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"548f345ded336fe78897aa3adcd7ff35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"0686209459416d8da0dea99aed0f5cdf",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"9bec7688654c7f5bd811d4420e345603",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91a940b336885c78725c95673517dc3f",0,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f8809fe4a32e75b629a9f053dd03c15",0,0,19,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
"5b3224d318157a04c27e91a07371e9a7",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184280bdd7e47eaa262e45c56a2f6ad3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f0ec824b04af8fd033939ff5a0281d76",0,0,403,0,0,0,7,0,0,0,4,0,0,0,0,59,0,0,0,0,168,0,0,156,0,0,0,0,0,0,0,0,0,0,0,104,170,0,0,0,6,0,0,0,53,0,0,0,0,0
"63609d3062342bf71f8d015bf3d069e2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d3ba9387c604fc4043d2e09932069c0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67c37dc4bee9bbcd638b39305b93cd61",0,0,0,0,0,0,0,0,90,0,0,0,0,0,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
"23640c1fcd8f6616eaef71a6c351e7e8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"480d3e85f6c0efebb9d41020867f6577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"4735d6f86c77cd0f276ff4484b166192",0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1a4788ad498edfc60cbef03a0fd6356b",0,0,0,0,0,0,0,1,0,0,2,35,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
"c0f39e111cd6ec7dccd116393dd5e7ac",0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"a0c482f79acb53497d0f8fe4518d5ef3",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0
"8957034b284656006c7c5631dfc6b45c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8fdfd49f0ad73348c97f61b2ec752a0b",0,0,0,0,0,0,0,0,0,0,6,16,45,0,0,0,0,8,1,0,0,2,0,0,19,10,22,0,18,0,0,0,15,26,0,0,0,0,0,0,13,0,0,0,0,0,2,29,0,0
"632b05c7179fa6791c07d03f89d23559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f6911e8291f2de97021bf3e158fc953",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3dd79baba972f234e60d553333235022",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f3b592ad35275413cc8d8ba23388a8c9",0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8769314e714e3c78d1a7cb3601ca5cd7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893990ed85cdfc6b5848ccb5351c6d4c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b1fe3a561b5a17d2177d6993785701e",0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
"3da2a3d68d1dadfcb12d0d088fc0c1ec",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd577e2a6ad1c867af07b945ffdb0f72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a102418625db6df234cbc45105cdfeb5",0,0,69,0,0,0,0,2,112,0,0,0,0,0,0,71,0,0,0,0,86,0,0,39,0,0,0,0,0,0,47,0,0,34,223,263,0,0,0,0,0,82,0,4,15,0,0,0,0,0
"a2d0f22b2ca9670175d34edd2c3a37eb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad019f8adf7469a977ad6844037a87f7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15ebb392e18bda51721499d99c8d138d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb5e59a34d21b4c4d48131bc48c9c048",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,9
"fb228394d65b6d5141ec3da991a9eb37",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"5ab3ac21a6ac7e5becb7f5e104ad145c",0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"04d23fef8b50dd72f99dce095be08df1",0,0,0,1,0,7,0,0,0,2,9,7,6,14,0,37,0,2,3,0,0,4,0,0,0,0,0,2,0,0,0,0,9,0,0,0,80,3,8,0,2,0,0,0,8,13,2,0,20,3
"aad5329e8b660824fe7c743b880153a4",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad6b3a0e88e5c091e89c92e9de103297",0,13,0,7,13,57,1,0,0,31,25,0,50,3,0,38,0,0,22,0,0,27,0,0,0,11,14,89,0,14,0,34,0,0,0,0,0,17,0,3,9,0,0,38,35,2,26,5,0,32
"4bec2bf93e4a75b622d9273c2cf3b401",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8bff53dc2e397ef5805c2b449d86a5f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14172717f3e51081dc4c06921134616c",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"dab94da5d505967fc2eb36281ec873af",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"4b5ed219fb1c7faa878216b6a3e3c2f7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d9fccaa9ec3a145656d543e16e2df68",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"490bb67cc161f5318455aecd925dac5e",0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,4,0,0,0,0,0,0
"8f03312fee49b2e736d0a5625b0b99a4",0,0,0,0,0,0,759,26,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,680,0,16,0,0,0,0,0,0
"33b40ce21bff0b74de1ee7f3d4fe11cf",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
"a5bf7c5b0e18a3acd10f529e5fb0824f",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c325c827e8b205c7e51ace8267a415a2",0,0,0,0,0,0,0,0,0,0,6,0,19,0,28,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,11,5,1,0,0,0
"23559f616e47eca810f4f5dfae1d7b1d",0,0,0,0,0,0,0,0,0,0,1,11,3,2,0,0,18,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,37,0,0,0,0,0,2,5,0,0,5,0,0,3,0,0,3
"84a6d5569de05451e810624d1a25b7d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0
"2d2901eb14d6727e509ebe580409e094",0,16,0,49,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76e26cd6079fb5cc22627281654e389a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"761e3885a3b356698f376e6b33553bf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
