"expedition_number","host_scientific_name","model","compartment","pseudo_sampleID","compartment_neutrality"
"E7","Echinopora lamellosa","neutral","Mucus","E7.17.Ech.lame.2.20150620.M_neutral","Mucus_neutral"
"E7","Echinopora lamellosa","neutral","Mucus","E7.17.Ech.lame.3.20150620.M_neutral","Mucus_neutral"
"E7","Favites abdita","neutral","Mucus","E7.17.Fav.abdi.1.20150623.M_neutral","Mucus_neutral"
"E7","Favites abdita","neutral","Mucus","E7.17.Fav.abdi.2.20150623.M_neutral","Mucus_neutral"
"E7","Dipsastraea sp_A","neutral","Mucus","E7.17.Fav.spA.1.20150623.M_neutral","Mucus_neutral"
"E7","Dipsastraea sp_A","neutral","Mucus","E7.17.Fav.spA.2.20150623.M_neutral","Mucus_neutral"
"E7","Dipsastraea sp_B","neutral","Mucus","E7.17.Fav.spB.1.20150623.M_neutral","Mucus_neutral"
"E7","Goniastrea edwardsi","neutral","Mucus","E7.17.Gon.edwa.1.20150623.M_neutral","Mucus_neutral"
"E7","Goniastrea edwardsi","neutral","Mucus","E7.17.Gon.edwa.2.20150623.M_neutral","Mucus_neutral"
"E7","Hydnophora exesa","neutral","Mucus","E7.17.Hyd.exce.1.20150620.M_neutral","Mucus_neutral"
"E7","Hydnophora exesa","neutral","Mucus","E7.17.Hyd.exes.1.20150622.M_neutral","Mucus_neutral"
"E7","Hydnophora exesa","neutral","Mucus","E7.17.Hyd.exes.2.20150622.M_neutral","Mucus_neutral"
"E7","Merulina ampliata","neutral","Mucus","E7.17.Mer.ampl.1.20150621.M_neutral","Mucus_neutral"
"E7","Merulina ampliata","neutral","Mucus","E7.17.Mer.ampl.3.20150621.M_neutral","Mucus_neutral"
"E7","Echinophyllia aspera","neutral","Mucus","E7.17.Myc.elep.1.20150622.M_neutral","Mucus_neutral"
"E7","Platygyra sinensis","neutral","Mucus","E7.17.Pla.sine.2.20150622.M_neutral","Mucus_neutral"
"E7","Platygyra sinensis","neutral","Mucus","E7.17.Pla.sine.3.20150622.M_neutral","Mucus_neutral"
"E7","Lobophyllia hemprichii","neutral","Mucus","E7.19.Lob.hemp.1.20150619.M_neutral","Mucus_neutral"
"E7","Lobophyllia hemprichii","neutral","Mucus","E7.19.Lob.hemp.1.20150621.M_neutral","Mucus_neutral"
"E7","Lobophyllia hemprichii","neutral","Mucus","E7.19.Lob.hemp.2.20150619.M_neutral","Mucus_neutral"
"E7","Porites lobata","neutral","Mucus","E7.3.Por.loba.1.20150619.M_neutral","Mucus_neutral"
"E7","Porites lobata","neutral","Mucus","E7.3.Por.loba.2.20150619.M_neutral","Mucus_neutral"
"E7","Porites lobata","neutral","Mucus","E7.3.Por.loba.3.20150619.M_neutral","Mucus_neutral"
"E7","Porites lobata","neutral","Mucus","E7.3.Por.loba.4.20150619.M_neutral","Mucus_neutral"
"E7","Galaxea astreata","neutral","Mucus","E7.5.Gal.astr.1.20150622.M_neutral","Mucus_neutral"
"E7","Galaxea fascicularis","neutral","Mucus","E7.5.Gal.fasc.1.20150621.M_neutral","Mucus_neutral"
"E7","Galaxea fascicularis","neutral","Mucus","E7.5.Gal.fasc.1.20150622.M_neutral","Mucus_neutral"
"E7","Acropora hyacinthus","neutral","Mucus","E7.6.Acr.hyac.1.20150622.M_neutral","Mucus_neutral"
"E7","Acropora hyacinthus","neutral","Mucus","E7.6.Acr.hyac.2.20150622.M_neutral","Mucus_neutral"
"E7","Acropora hyacinthus","neutral","Mucus","E7.6.Acr.hyac.3.20150622.M_neutral","Mucus_neutral"
"E7","Montipora aequituberculata","neutral","Mucus","E7.6.Mon.aequ.1.20150620.M_neutral","Mucus_neutral"
"E7","Montipora aequituberculata","neutral","Mucus","E7.6.Mon.aequ.2.20150620.M_neutral","Mucus_neutral"
"E7","Montipora aequituberculata","neutral","Mucus","E7.6.Mon.aequ.3.20150620.M_neutral","Mucus_neutral"
"E7","Montipora aequituberculata","neutral","Mucus","E7.6.Mon.aequ.4.20150620.M_neutral","Mucus_neutral"
"E7","Pavona varians","neutral","Mucus","E7.7.Pav.vari.1.20150622.M_neutral","Mucus_neutral"
"E7","Pavona varians","neutral","Mucus","E7.7.Pav.vari.1.20150623.M_neutral","Mucus_neutral"
"E7","Pavona varians","neutral","Mucus","E7.7.Pav.vari.2.20150622.M_neutral","Mucus_neutral"
