"Feature ID"	"Taxon"	"Consensus"
"b67608e830326b797364fb959cbe6bef"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Coraliomargarita"	0.6
"b71d63923430cb44ab21558ba548fde3"	"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.6
"b7806ff0b01ed4f25927bd7c7dc2bb42"	"d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum"	0.8
"b7aced243ec8774598460ac2e573ffc3"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Euzebyales; f__Euzebyaceae; g__uncultured; s__uncultured_bacterium"	0.7
"b84b1f158fb5570d083dc2d731a2d645"	"d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_marine"	0.6
"b9150651c6dc7fcc1e6c23f86415f8bf"	"d__Bacteria; p__Chloroflexi; c__Anaerolineae"	1
"b96e6b4c797e05985884ebc4b62669d9"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"	1
"b97e9f984488d54dad0cd9b96d6a3361"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidithiobacillales; f__Acidithiobacillaceae; g__KCM-B-112"	0.8
"b9acde39e8f44e4fdb498d2d0aa0ffcd"	"d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade)"	1
"b9b0e6abc0a457b349aeb72743a514ee"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__DEV007; g__DEV007; s__uncultured_bacterium"	0.6
"babb27bd0e5d9f85abb8e27fb244e9af"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Ectothiorhodospiraceae; g__uncultured; s__uncultured_bacterium"	0.7
"bacfd40f02baa9e88dbde72541273d25"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Zhongshania"	0.9
"bb1e900a986e8e6fe541b9a0d56b9eb8"	"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia"	0.7
"bbd8497ca4977abd6d75cba20627c2b5"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae"	1
"bc604afbb6f9a47a4999d46da540ee22"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__MWH-UniP1_aquatic_group; g__MWH-UniP1_aquatic_group"	1
"bc6c07189b77231f7967eb708a5c99f7"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinilabiliaceae; g__Labilibacter"	0.8
"bcc1d87755202ab05911185c80fb4f92"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella"	1
"bd71ef83aa26a10df3fc63ac9036c911"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Acholeplasmatales; f__Acholeplasmataceae; g__Acholeplasma"	1
"be08fa398cbade7a4e4a65c72393f6ad"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae; g__Candidatus_Endoecteinascidia"	0.7
"bed44607ad8083c60e179c1564f5ac23"	"d__Bacteria; p__Acidobacteriota; c__Subgroup_5; o__Subgroup_5; f__Subgroup_5; g__Subgroup_5"	0.8
"bef2a627762abad06a38a3ceb2eed9ec"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__Defluviicoccaceae; g__Defluviicoccus; s__uncultured_bacterium"	0.6
"bef53b71ca751f68f2405a80027aa06c"	"d__Bacteria; p__Planctomycetota"	0.9
"bf09cd11a0aa3e9ea08f89dc8455cccc"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium"	0.6
"bfafc3d5089806d93fb338ee2a5862e3"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides"	1
"bfcd7674f2b4048d33b3eb97678a9bdb"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256"	1
"bfff4e19c48a0e1ede0e2fa97d8589d2"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus"	1
"c16ceae3f34f855a01331c2e4de62fa9"	"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.8
"c22bdc4fccef60eb531f2fe34c4d1d59"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia"	1
"c2504f6f91b27991fab118af701db4d1"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae; g__Labrenzia"	1
"c28087d0dd09cc7c934afb69cba187b5"	"d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__GWA2-38-13b; f__GWA2-38-13b; g__GWA2-38-13b"	0.6
"c354daa0108658ef447e62cc1568bcb0"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia"	0.7
"c3cfc9a59445e619cd11665224e81994"	"d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured"	0.9
"c3e53c139e2b77e01725dfe522cb8393"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured"	1
"c4983ef439b5299245014727b3c9f362"	"d__Bacteria; p__Nitrospinota; c__P9X2b3D02; o__P9X2b3D02; f__P9X2b3D02; g__P9X2b3D02; s__uncultured_bacterium"	0.9
"c4eb2698b3e7c54729ef20ac2a134057"	"d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__t0.6.f; f__t0.6.f; g__t0.6.f"	0.9
"c5db2d3a618532bc9d107518fcb180e7"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41; s__uncultured_bacterium"	0.7
"c5f0ee37ed789c5ec9310ce5d43e1bbc"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Polycyclovorans"	0.8
"c609e985662805ec8c6e4991c18b65c5"	"d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteriaceae; g__Rubrobacter"	1
"c6646e5a5b6014f6ac9efdb3b8402bdf"	"d__Bacteria; p__Planctomycetota; c__Brocadiae; o__Brocadiales; f__Scalinduaceae; g__Candidatus_Scalindua"	0.9
"c68ac31b9a740905499cf7154c890231"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.8
"c842ab40fe0fe3e94962adf41617165c"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Desertifilaceae; g__Roseofilum_AO1-A"	0.8
"c96208030f3c25e0c953e517051f9902"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.7
"ca003eb31979615390b56db312a478ce"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"	0.7
"cad5d1cc3777977b1593ab42007004b8"	"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Tepidisphaeraceae; s__uncultured_bacterium"	0.6
"cc7ca8f23f6f3282450bb55ed65f24f2"	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Fusibacteraceae; g__Fusibacter; s__uncultured_bacterium"	0.6
"cc8cbf7e9a7a1f4168a30bb321e9a58b"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Oxyphotobacteria_Incertae_Sedis; f__Unknown_Family"	0.7
"cce09bfebf50cb2e8f394abacae8016b"	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Gracilibacteraceae; g__Lutispora; s__uncultured_bacterium"	0.6
"cd1726506d5656033cd45dcaeeff1628"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Flammeovirgaceae; g__Flammeovirga"	1
"cdf8e68c5519792e730094bb2496b79b"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__VHS-B4-70; f__VHS-B4-70; g__VHS-B4-70"	1
"cf192c135103c697ed6b0ea5bd0652c8"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__oc32"	0.6
"d0beb9e1d2acd4c57cfe39811f714215"	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales"	1
"d1227e77be11fdf244af659e31db359c"	"d__Bacteria; p__Proteobacteria"	0.9
"d1a83a830b1deb3b2194c3a0d9f8ee4b"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus"	0.9
"d20b19c80208a2e99fc54e7bae3c7ba1"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Kangiellaceae; g__Aliikangiella"	0.7
"d23931a93e4d0554b104bf85c767ff07"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae1; g__Alcanivorax; s__uncultured_Alcanivorax"	0.7
"d23a21152f7ec8ae9894763faabe65fc"	"d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_bacterium"	0.8
"d2ff82bc924c2fe7a64b349fa0ff2bfb"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__uncultured_bacterium"	0.8
"d30cf235ccfb7a85d4ee84051bf87eb2"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ga0077536; f__Ga0077536; g__Ga0077536"	0.6
"d37d3744d94d05ae64a6aec16d5f1d46"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales"	0.6
"d38e52b2f6db93bb629f82cf4739dab5"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"	1
"d38faecc8d9fbdc5ac95e8de50d2a1f0"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__SAR92_clade"	1
"d3af82514960bade66d54cf7fd25e739"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Cyanobacteriaceae; g__Cyanobacterium_CLg1"	1
"d530b6ec7716943e626040ec95ebe6e9"	"d__Bacteria; p__Desulfobacterota"	0.6
"d66f42781fdb201e417c0c4c68467ced"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales"	1
"d6d837d1b9863e9485a98a3404135a75"	"d__Bacteria; p__FW113; c__FW113; o__FW113; f__FW113; g__FW113; s__uncultured_organism"	0.8
"d8186cbf971dbc9a54ffa7614e8a8304"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium"	1
"d84605a2ed3edf0f10a6bd93d365a9cd"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ekhidna; s__uncultured_bacterium"	0.667
"d8bb9c0742bd03789d22d2c096a32180"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__SM2D12; s__uncultured_organism"	0.7
"d92049f6bc01e350599bfa0825922ea7"	"d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea"	1
"da4ac5df963b042b9fc4064688bf5515"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.7
"dba2493b99ece8cbe0152910c0bb877f"	"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__uncultured"	0.7
"dcd7643368eabcb12d2a9869d686a12f"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Listeriaceae; g__Brochothrix"	0.7
"dcda1d7b6fa38d7464f4aa3e431b43b1"	"d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus"	0.9
"dcf4e7b4136afdf08a677cd46f9e5bea"	"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__Thermomicrobiaceae"	1
"dd799b2bc01cdc64bfd262659d42d1b2"	"d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41"	1
"de894d4a1e33fb7478aa29fda9b7f13e"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Amoebophilus"	1
"deeb7814a55e06113e4e0fb512c0e7c3"	"d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter"	1
"def11899403c47285f27ee8720b0a0d9"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__uncultured; s__uncultured_bacterium"	0.7
"e0bf608e6629445614dcb358430108ae"	"d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Lentisphaerales; f__Lentisphaeraceae; g__Lentisphaera; s__uncultured_bacterium"	0.9
"e0dc7a925653386aa99cef693faafc1d"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales"	0.9
"e11485ca95e7a1fd3c0376d1cf587251"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales"	0.6
"e175f322c5e5cb14092d58f2a3932546"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Rubritalea; s__uncultured_bacterium"	0.6
"e19b09a2e8c692a67eff538610dcc8a8"	"d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfuricurvum"	1
"e1cf291bea669d64f2c37346a89a76b9"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Cycloclasticaceae; g__Cycloclasticus"	1
"e23e91f0f9b108c422577a713e79178a"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Thermoactinomycetales; f__Thermoactinomycetaceae; g__Shimazuella"	1
"e251d95da506a2e82434147519bb939f"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__Actinomarinaceae; g__Candidatus_Actinomarina; s__uncultured_bacterium"	0.7
"e27a57b9b8d57e625478fd5d3013d489"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__MWH-CFBk5; g__MWH-CFBk5"	0.6
"e342a84f28deca4d35c047cbf9659f1f"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__uncultured"	0.9
"e3c91b35dd428fac8a90dcddd75efea5"	"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.9
"e411b1f5733826e89b46602ba0ec4772"	"d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter"	0.7
"e46f7cfa475deebeef27401f17366484"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella"	1
"e5620904be978f6535a2489e41d57148"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Ruminobacter"	0.6
"e736897bb5ea8f57fd5230ef2a52af98"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Cytophaga; s__uncultured_bacterium"	0.6
"e7629fc28c9ee30e4b64f68cc2f6342b"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Salinisphaeraceae; g__Salinisphaera"	1
"e8dc8e1e37f1ad790feb61f38f462ec3"	"d__Bacteria; p__Chloroflexi; c__Dehalococcoidia"	1
"e902ec6fb748c93610d6d4a3108e2884"	"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Acanthopleuribacterales; f__Acanthopleuribacteraceae; g__Acanthopleuribacter; s__uncultured_bacterium"	0.7
"e93287da6aa201442cac1f2f17ced4c7"	"d__Bacteria; p__Firmicutes"	0.9
"ece8197d670d51aff7d89cdad8717745"	"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae"	1
"ee00ae66c592747289eb2c537d37b100"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Dyadobacter"	1
"ee5712d1f593fcf179c98c02bfe690cc"	"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__1-20; f__1-20; g__1-20; s__uncultured_bacterium"	0.9
"eea36734f5958b4e9a7167c039939647"	"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Gimesiaceae; g__uncultured; s__uncultured_planctomycete"	0.6
"ef1c4929f6c0092f30196faf5d967fe2"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__uncultured; g__uncultured"	1
"ef6d5d824708a56bf7d0f571bedadb86"	"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_bacterium"	0.8
"ef714a8804728aa95a3cadbf52a82985"	"d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__uncultured; g__uncultured"	0.8
"f07db85dbb65236e2433033a5e01f894"	"d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacterales; g__BBMC-4; s__uncultured_microorganism"	0.7
"f11a3dfd0e6e9aeff5d36d0d5a6f1e59"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__KF-JG30-B3; g__KF-JG30-B3; s__uncultured_bacterium"	0.6
"f19fbf6fb1115eb00905f3137dd0c2fe"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium; s__uncultured_bacterium"	0.6
"f1b53dc7d574525aee4ef9719b8d5969"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae"	1
"f1eb103fe76e5e7f2e009f8785c7f09a"	"d__Bacteria; p__Patescibacteria; c__WWE3; o__WWE3; f__WWE3; g__WWE3; s__uncultured_bacterium"	0.7
"f281c628daa8b6072d42f3ef7cb0176b"	"d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5"	0.8
"f29fc0b3e4c6d12959f4e30de3c55fa2"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea"	0.8
"f2e45de9c1773248a88231624956fbbf"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae"	1
"f309c2a2a33b675c5a502356479650db"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured"	1
"f565982686828325ed6fbc83819988f2"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales"	0.6
"f56f4a6df614b32c180c3f6c1cc2a725"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Promicromonosporaceae; g__Promicromonospora"	1
"f5811c64854ac860cb6cc902c2005265"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola"	1
"f5a327332d43776d6c2e997b6c98d5a4"	"d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.8
"f6ba6956f979b442a249892ca2fec165"	"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__uncultured_organism"	0.9
"f6bf179ef1ed5c07e70194c9a7f72d25"	"d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema"	0.9
"f77009dfa769cbf03e8a7a4d13b1f3fc"	"d__Bacteria; p__Planctomycetota; c__Pla4_lineage; o__Pla4_lineage; f__Pla4_lineage; g__Pla4_lineage; s__uncultured_bacterium"	0.8
"f776f17911efdc448a9e560cb6c96d84"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"	1
"f953ae3d25209f3cfe74a2d17049c345"	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Anaerococcus"	1
"f97932a05aea2b97b02011f01e746e6c"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Fodinicurvataceae"	0.6
"f99ae02e481ec51405f1e1a255d80006"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium"	1
"f9aca1932f04c4c7416037dd149e0272"	"d__Bacteria; p__Poribacteria; c__Poribacteria; o__Poribacteria; f__Poribacteria; g__Poribacteria"	1
"fa1092af6c321a442aa9125bf9b62e33"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__uncultured"	0.8
"fa4b244de4f513fbe376b1e03b638860"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__uncultured"	0.9
"faefcdfb04cd34b5b4493299660914d9"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured"	1
"fb035f46f4a8912c5690abda64a687dc"	"d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Hypnocyclicus"	0.9
"fb47ddfd755dcb446e0d4c129f6626f3"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.8
"fb4ef2f88f92dab246c49b7edd42eb53"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Dermabacteraceae; g__Brachybacterium"	1
"fb9718a34c841a3861ff9f58b233aa22"	"d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_bacterium"	0.6
"fce2d8cc8444856763f2c2a0147f5d5d"	"d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Gracilibacteria; f__Gracilibacteria; g__Gracilibacteria; s__uncultured_bacterium"	0.6
"fd4dd44d1364089d6f2844a4186d8f3d"	"d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae"	0.7
"fe91b708e4f90914a272e639da3d7c42"	"d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Balneolales; f__Balneolaceae; g__Balneola"	1
"ff4920efc502971f1aec9a7d1a5f9842"	"d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10"	0.6
"ff4fd1e2aeed684a34c343d03c6aaea5"	"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales"	0.9
"ffcadbf844b7dbc78b4f73a581473ea2"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces"	1
