"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-008-C119-T","1256-011-C120-T","1256-014-C121-T","1256-018-C122-T","1256-024-C127-T","1256-027-C128-T","1256-030-C129-T","1256-032-C132-T","1256-036-C133-T","1256-042-C143-T","1256-045-C144-T","1256-048-C145-T","1256-052-C148-T","1256-055-C149-T","1256-061-C151-T","1256-066-C153-T"
"7aa6af27355db7cf451e97b0d62045f6","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"28199fc8568f2a184213c78d49750426","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"71ff33effc8ea99d041e15220e869b13","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"229fd54b1ef6150d7075791ded674228","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ee9437ca41fef616ef2c1c2fe185f7dc","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"fa3c8d2b8debe198133da82a4a26fb85","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"731cd6571efd2fc2b549824b12ae7ad6","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"ce3d804c18292e5d28cc6a040b8721de","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"2822d63694bc2ffaabdf27aeb5890e6d","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"a3175f84cb663fba1bc87e253ef747b5","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"5e7d822315d9c21fadd30349134a6dc6","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"5c2b51a02e7fd4c9cbbc276a51396a64","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"e1a97e6ad28ab412f40e7068388dee53","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"f976bb72c452543af0903a1e2441a412","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"843f842914b9eb93e4690863b28da0e1","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"0a28bcf77423555cb5231efae1eca145","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"573f9d6b4f17c7d7190b1f05ef77bb81","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"0635d90ce1cb9197d2d71d7c8abe9f48","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"60f94202862e03a28f903609aa7c71b3","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9615ec5ef6593ec7939767889a6c2345","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"b2a2c002c20e64b9fa7bb3645cbda66c","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"61113676d18a0a1b68f9e506f91ff90f","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"9411a1451ab33583e47ee55cf9f851e9","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"2f0460ca00b4c6cc96fe78b273e8a519","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"f308bc95083a745f06f561f82074dd5f","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1c59aa734ef2827a436a8d20f47d803b","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"281e6797c679c9d460a6e67ae714b744","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"abc7cdf27638dc222d37b4aefe881511","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"0aaf4d67c3c5e7fdfb637e127729dc4b","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"61f4162ec6d45e66a35215e32c522cef","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"0801a3b18f623748be7fa9ebe366c488","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"4c8c79df9fa85d11586685dafd758b19","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"3972b780bd7d6dea1105775705d0e135","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"292ad41a6467bc2a12c48b22e0ddbf0a","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"0d92e8d1dc61f1259a62a84d535f6395","d__Bacteria","Chloroflexi","TK17","TK17","TK17","TK17","TK17 uncultured_Chloroflexi",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"b0de5bdf0c2d411e7d59f840e9af585a","d__Bacteria","Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"2830446b438d331e39500e8f7fcd851a","d__Bacteria","Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"6905abc549a14d776bc5022869d6c2a1","d__Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","Tumebacillus uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"64082885e5a4191fd0c114d2a611694e","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","Unclassified  JG30-KF-CM66",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4c3a414c76b3a3c84199698774bbda92","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","Unclassified  JG30-KF-CM66",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"e2a15073772507ab976035d505c3791e","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","Unclassified  JG30-KF-CM66",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"f284b7ee0b34a0a74f9457fefef49851","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","Unclassified  JG30-KF-CM66",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"721541ac3cb195097ef0b5785234dfc8","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","Unclassified  JG30-KF-CM66",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"cf610f23aed6b689cd6866f8d4c941d6","d__Bacteria","Firmicutes","Thermaerobacteria","Thermaerobacterales","Thermaerobacteraceae","Thermaerobacter","Unclassified  Thermaerobacter",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"3d25eb5ecd66aa9492d63279b5880840","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"36df297550dad3c346d3ac3486bb02e3","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2f3f91c01e7fef6c3e0270da951f8a0d","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"8c0875f2cbc1a87bd580d6daca1254e9","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"b26ebe34dd415b08d210afd2bf7b20d4","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"334c78e8465073343489662bd8f33b05","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"fa49f360f80801e71a6e68d3d895c811","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"71bc71c1875e7ed5ac55179555d79edf","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"0c94e64226b599d7b83335c86bd50cae","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"a0db384a20af613e302990a07d5f1072","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"108bd22af938b28a7d81fb343aee0652","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"a16cc227fac018dbf51d4d758ecfa002","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"6546daee97831e4a7a2832ff2470db58","d__Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Nesterenkonia","Unclassified  Nesterenkonia",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"f773d306b749a0cb2b6b9fc6d47590aa","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"041b365b2185087057b6a62fd4d3a2dc","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"81b77048ca24bb87970d328dbe35e223","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"5b83876d708d319da45663ee9e2f0523","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"966e23e7fda49bbdd96f1f7cb6390854","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"9964c71207538931379ff00838535397","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"ccfee6a273801b427f1368c44686de01","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
"6672367e4c6d293d760e1aba13a708a8","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"6168584c026f9423c37beb5e2100f2e5","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"0d7cbe58152b35a03f74ded8b1d77391","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"7056d9e2f859c8de7fae945e6c98eb76","d__Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Unclassified Chloroflexaceae","Unclassified Chloroflexaceae",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"566352d8356dc13fe5691be2bf3e07f0","d__Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Candidatus_Chlorothrix","Candidatus_Chlorothrix uncultured_organism",0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e58b1dd32baf26a04dadefa01c4e79df","d__Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Candidatus_Chlorothrix","Candidatus_Chlorothrix uncultured_organism",0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"36c96ee266800dc105ea4992cd9fc0fc","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"e69de918e4f4cd97fff8f042a12f5f97","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"207ee6400bf4162ac64fde82677365d2","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"68630cd008e9a509179f69cfe0ac8690","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","SBR1031 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"d1b06d0f9a98fb136008ef2f21dcff82","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","SBR1031 uncultured_bacterium",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"ef847843303651377afdb17b36838f91","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","SBR1031 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"5eb563228053ecb8ddd4f9372a9d4919","d__Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","Sumerlaea uncultured_organism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"0ed2d4027e70997eb52b73b78a6de989","d__Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ee33196fc5224a4134f34aa9b68998cd","d__Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"fd4bf7f75bc5b6b290f52ebc685cd959","d__Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7a5e4ccbf76daee65041127b2b2b021f","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Unclassified  Latescibacterota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ffcf4d6573839f78e20cfacc8fe59154","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","Subgroup_17 uncultured_bacterium",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"a6091ea8486143f366c48f81b39d109f","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","Unclassified  Subgroup_17",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1a80856d462c1267e1401c26f850e1ae","d__Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3db9d7441bd7f133ea0711360a9339e7","d__Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2 uncultured_bacterium",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"5bc2e4432f1a9bb0ce937e108caa5dda","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"89c2f8f01e527daee0bd83bc33220d61","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"95249be4dcc7fdfe3ceaa397f2d96b15","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"e5031adda7ef65cc7ab03de0e41879d9","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"f1bdf34815a1e1f07ad3ca65cbb7a1ef","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"eab4fda9cee61bce80bc7cd47631f599","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"4ec0aee50eebf5b9e82ded5ee6561004","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"2a48a86559ddebe2f2157be8a5c84f10","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"b693e5061e163649e4c41a703db94924","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"efcf3bdeb7349279e651ce924b349894","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"a321b5e6a4c33f88dd7eba27afb6b7c4","d__Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"4143f8b9c84841fc37e99859e8cb5dad","d__Bacteria","Acidobacteriota","Subgroup_5","Subgroup_5","Subgroup_5","Subgroup_5","Unclassified  Subgroup_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"9e2dcd90f89946d734cd7b213fece339","d__Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"7059afff870ca4430b759e0f0532c899","d__Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"4170ecbe79c7db689e18ef7ad481edd1","d__Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"586205d2ca2b91836c1bc9e33727b51e","d__Bacteria","Acidobacteriota","Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"e6e5171641b9ad5a6db79c1bf8375b8a","d__Bacteria","Acidobacteriota","Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"47cef0412f0beb5a9850345036e4a9ea","d__Bacteria","AncK6","AncK6","AncK6","AncK6","AncK6","AncK6 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"68104cd228641c50dbedf08eadb596bd","d__Bacteria","AncK6","AncK6","AncK6","AncK6","AncK6","AncK6 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"3649f6717ef1c517626b172cdc4d7bba","d__Bacteria","AncK6","AncK6","AncK6","AncK6","AncK6","AncK6 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"dcd0e3f64343089fa209c1584cc8e787","d__Bacteria","AncK6","AncK6","AncK6","AncK6","AncK6","AncK6 uncultured_bacterium",0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
"84fd9154be28b85ae80c444c4bc944ca","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"b2fad27d4bcc9b1234d15b8a66a7a031","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"5e6a1b92c0fc2f6d55b2d29511d04fac","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
