id,p,freq,freq.pred,pred.lwr,pred.upr,bino.pred,bino.lwr,bino.upr,model,ci.mean,SE,zstat,p_value,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species,biosample_ID
bb201d1aed43a4a47e424cad45b64716,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Sanguibacteraceae,NA,NA,skeleton_neutral
bf6c879d1972f9c8bdced8cc4bbb8e48,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Unclassified Salinisphaerales,NA,NA,skeleton_neutral
c3e7ce6818ac8bb3d2739901da0d2f6a,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Nitrospirota,Unclassified Nitrospirota,Unclassified Nitrospirota,Unclassified Nitrospirota,NA,NA,skeleton_neutral
c7eb9fdcbaabbe2ba765096e688ac2d3,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Proteobacteria,Gammaproteobacteria,Nitrococcales,Unclassified Nitrococcales,NA,NA,skeleton_neutral
cf7387641be49d4c4bc4ed35f01a5704,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,Unclassified SBR1031,NA,NA,skeleton_neutral
d76c325cab09185232d8aee542e7962e,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,NA,NA,skeleton_neutral
d92e45b2843d4c4423b55a9463da7952,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Planctomycetota,Phycisphaerae,Pla1_lineage,Pla1_lineage,NA,NA,skeleton_neutral
e56688f63d8d85285c2d651a42b149da,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Proteobacteria,Gammaproteobacteria,eub62A3,eub62A3,NA,NA,skeleton_neutral
e59fa3fa77352187ce395bbbd7163369,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadia,Unclassified Desulfuromonadia,NA,NA,skeleton_neutral
e72635c59a28e64e34845c52a78f8479,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Patescibacteria,ABY1,Candidatus_Kerfeldbacteria,Candidatus_Kerfeldbacteria,NA,NA,skeleton_neutral
f5990bcd3374e613b6448e78b49f0eb4,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,MWH-CFBk5,NA,NA,skeleton_neutral
faf6555ee0e326fcbe375e4a5f0bf3ea,3.95E-06,0.003952569,0.000171534,1.11E-06,0.025887911,0.003944776,0.000695727,0.022032361,neutral,0.025886803,0.006603776,0.598531652,0.560921062,397.6930332,d__Bacteria,Gemmatimonadota,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,NA,NA,skeleton_neutral
0dbc1a9bdca9ad3dcc95d2e9910ec40e,7.91E-06,0.007905138,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,1.182098391,0.239580717,169.8627285,d__Bacteria,Patescibacteria,WWE3,WWE3,WWE3,NA,NA,skeleton_neutral
18db9e7a7cfb98a3bedb4cf27be39ac0,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NA,NA,skeleton_neutral
1e3600432a0388335d0b7c972279e24c,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Patescibacteria,ABY1,Candidatus_Kuenenbacteria,Candidatus_Kuenenbacteria,NA,NA,skeleton_neutral
27424e0bcd906f6eaf994bb913ab97da,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadia,Geothermobacteraceae,NA,NA,skeleton_neutral
2d51ce8a79c65dce7d3631e898cc5396,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Patescibacteria,Microgenomatia,Unclassified Microgenomatia,Unclassified Microgenomatia,NA,NA,skeleton_neutral
4bd9ca608f510acc06149c8f68c92a8c,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,NA,NA,skeleton_neutral
4f0a216709a156d7775a2f3aa22f7d17,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Archaea,Thermoplasmatota,Thermoplasmata,Unclassified Thermoplasmata,Unclassified Thermoplasmata,NA,NA,skeleton_neutral
518932dfa8a3127d9e0a9913d3dee24a,7.91E-06,0.007905138,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,1.182098391,0.239580717,169.8627285,d__Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,NA,NA,skeleton_neutral
563c5af81cccdef33df0bab7c68c66ad,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,NA,NA,skeleton_neutral
5fa038708c95d8911f50a6b69a169bae,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Unclassified Myxococcales,NA,NA,skeleton_neutral
6846bb852aaff921d8813b8855b56d8c,7.91E-06,0.007905138,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,1.182098391,0.239580717,169.8627285,d__Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,NA,NA,skeleton_neutral
6e4e7d4ff68807994771d0e8d4ffdd94,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Bacteroidota,Bacteroidia,SM1A07,SM1A07,NA,NA,skeleton_neutral
8e84dd056cfc7b89bf0ce0435381c39a,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Chloroflexi,Anaerolineae,20-Jan,20-Jan,NA,NA,skeleton_neutral
8f8592972cd71baadae614b9ed1a4fea,7.91E-06,0.007905138,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,1.182098391,0.239580717,169.8627285,d__Bacteria,Myxococcota,Polyangia,Unclassified Polyangia,Unclassified Polyangia,NA,NA,skeleton_neutral
a6aaba21569b4fd118068eee5ed23193,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Unclassified Omnitrophales,NA,NA,skeleton_neutral
a8c7a6fe56c9724aaa218736599eccff,7.91E-06,0.007905138,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,1.182098391,0.239580717,169.8627285,d__Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,NA,NA,skeleton_neutral
bfe218dbec4084a4297259e1770437d3,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Chloroflexi,Anaerolineae,ADurb.Bin180,ADurb.Bin180,NA,NA,skeleton_neutral
c6aac4a1d2ad48a397a1e8115ae7be97,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,NA,NA,skeleton_neutral
cbd0a874739e36c9d92b1eb46f0df3aa,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Patescibacteria,Gracilibacteria,Unclassified Gracilibacteria,Unclassified Gracilibacteria,NA,NA,skeleton_neutral
e6f45ee979f9ec19686cb606cba80e1a,7.91E-06,0.007905138,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,1.182098391,0.239580717,169.8627285,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales,NA,NA,skeleton_neutral
f46b643444ecc7906b7346ff1f8d6f73,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Planctomycetota,Brocadiae,Brocadiales,GWA2-50-13,NA,NA,skeleton_neutral
f5aeffac54c7633e989038cdc37e6424,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA,NA,skeleton_neutral
f904e229667298553bfa501c3d93c569,7.91E-06,0.003952569,0.000343041,4.37E-06,0.026218894,0.007874006,0.00215714,0.028311874,neutral,0.02621452,0.006687378,0.591049196,0.566030474,401.3156064,d__Bacteria,Firmicutes,Bacilli,Izemoplasmatales,Izemoplasmataceae,NA,NA,skeleton_neutral
0446dd6bb4e29d39dc1e3a454b0f0841,1.19E-05,0.007905138,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,1.167688072,0.245502918,174.0615686,d__Bacteria,Patescibacteria,Unclassified Patescibacteria,Unclassified Patescibacteria,Unclassified Patescibacteria,NA,NA,skeleton_neutral
0d272c3cdb6e1bfa04b96883996ef999,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Dietziaceae,NA,NA,skeleton_neutral
156fc46d81faac78044c6e6c43a4f12f,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Methylomirabilota,Methylomirabilia,Methylomirabilales,Methylomirabilaceae,NA,NA,skeleton_neutral
1a0189802234246a1bcc3dbea4a6adcd,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiales_Incertae_Sedis,NA,NA,skeleton_neutral
22e681c0ddf37b083bc1f7cafd0113d3,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,NA,NA,skeleton_neutral
3af55880edabdd07e33a5b5734e0e2a7,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,BD2-3,NA,NA,skeleton_neutral
41234bf3b3b1b417286cdc64994de4fb,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,NA,NA,skeleton_neutral
46a46632f20d72fa64c99ebcb9abd2be,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Unclassified Chromatiales,NA,NA,skeleton_neutral
551b8374099d68077d803449191c5075,1.19E-05,0.007905138,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,1.167688072,0.245502918,174.0615686,d__Bacteria,Fibrobacterota,Chitinivibrionia,Chitinivibrionales,Chitinivibrionaceae,NA,NA,skeleton_neutral
6c9206112242aacffba0ccdce5b2e5dc,1.19E-05,0.007905138,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,1.167688072,0.245502918,174.0615686,d__Bacteria,Deferrisomatota,Defferrisomatia,Defferrisomatales,Defferrisomataceae,NA,NA,skeleton_neutral
82fa3d18570b666ca4c3393c1a17228c,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,NA,NA,skeleton_neutral
8b85bc0c376b93a8eb7d164e957b60be,1.19E-05,0.007905138,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,1.167688072,0.245502918,174.0615686,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria,NA,NA,skeleton_neutral
8c6b8d812fdc5a3d253089c4d1598589,1.19E-05,0.011857708,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,1.751532107,0.079493482,56.36087888,d__Bacteria,Acidobacteriota,AT-s3-28,AT-s3-28,AT-s3-28,NA,NA,skeleton_neutral
8dbeab374d5260fe2ea8b35a2762aad3,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Nocardiopsaceae,NA,NA,skeleton_neutral
9a03a61d6ae3078a48cad00422caa621,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Terrybacteria,Candidatus_Terrybacteria,NA,NA,skeleton_neutral
a971f0d0bd121c123a6173ed7052f26e,1.19E-05,0.007905138,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,1.167688072,0.245502918,174.0615686,d__Bacteria,Sumerlaeota,Sumerlaeia,uncultured,uncultured,NA,NA,skeleton_neutral
ae93dda1398fcc61bcfbf27313fbb5d7,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Patescibacteria,Microgenomatia,Candidatus_Chisholmbacteria,Candidatus_Chisholmbacteria,NA,NA,skeleton_neutral
bbe01f379f8a5919b8fda1cc870abb09,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Patescibacteria,Microgenomatia,Candidatus_Gottesmanbacteria,Candidatus_Gottesmanbacteria,NA,NA,skeleton_neutral
bf5b00783aa64dbfa2a44866592c3d09,1.19E-05,0.007905138,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,1.167688072,0.245502918,174.0615686,d__Bacteria,Desulfobacterota,Desulfuromonadia,Unclassified Desulfuromonadia,Unclassified Desulfuromonadia,NA,NA,skeleton_neutral
c11e038610ee12feccf3a871c6b3f9c0,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Acidobacteriota,Subgroup_18,Subgroup_18,Subgroup_18,NA,NA,skeleton_neutral
c5dc14951c21c3670044ebfa528cfd22,1.19E-05,0.007905138,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,1.167688072,0.245502918,174.0615686,d__Bacteria,Proteobacteria,Gammaproteobacteria,Halothiobacillales,Halothiobacillaceae,NA,NA,skeleton_neutral
c98d81146e92b19609bc581dcff6f4d6,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Chloroflexi,Dehalococcoidia,GIF9,GIF9,NA,NA,skeleton_neutral
d1b81d9cb3328505bef24b1d60fa2cd0,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Acidobacteriota,Blastocatellia,Unclassified Blastocatellia,Unclassified Blastocatellia,NA,NA,skeleton_neutral
de99125b2ce922bafce18a0f297ead4d,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,NA,NA,skeleton_neutral
eee550fcf02b5ca0e3e740c4bd155702,1.19E-05,0.007905138,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,1.167688072,0.245502918,174.0615686,d__Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,NA,NA,skeleton_neutral
f852a082011064222a4a7013e4b52b4a,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Bacteroidota,Unclassified Bacteroidota,Unclassified Bacteroidota,Unclassified Bacteroidota,NA,NA,skeleton_neutral
fbcc3819d0d5e65f8c4ae6deed03c343,1.19E-05,0.003952569,0.000514522,9.72E-06,0.026547748,0.011787751,0.004005141,0.034174291,neutral,0.026538031,0.006769906,0.583844036,0.570969379,404.8172894,d__Bacteria,Firmicutes,Natranaerobiia,Natranaerobiales,Natranaerobiaceae,NA,NA,skeleton_neutral
0c92c8c0313f7d581e45ee0fd0c17e45,1.58E-05,0.007905138,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,1.153799,0.251308309,178.1775912,d__Bacteria,Verrucomicrobiota,Lentisphaeria,SS1-B-02-17,SS1-B-02-17,NA,NA,skeleton_neutral
2b1f23099b477a1f3ba6dc2723ef9528,1.58E-05,0.003952569,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,0.5768995,0.575746878,408.2045363,d__Bacteria,Actinobacteriota,Coriobacteriia,OPB41,OPB41,NA,NA,skeleton_neutral
3603ce3ae6132c8b9aff61a7edb08bd8,1.58E-05,0.003952569,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,0.5768995,0.575746878,408.2045363,d__Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Unclassified Saccharimonadales,NA,NA,skeleton_neutral
396c42d37a3c25579ab54ebbe51f035f,1.58E-05,0.003952569,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,0.5768995,0.575746878,408.2045363,d__Bacteria,Acidobacteriota,Vicinamibacteria,Unclassified Vicinamibacteria,Unclassified Vicinamibacteria,NA,NA,skeleton_neutral
42672d31c50315d865cd6413b3f8a6cb,1.58E-05,0.003952569,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,0.5768995,0.575746878,408.2045363,d__Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,WX65,NA,NA,skeleton_neutral
52adb948691de932ebf23e52f5019b44,1.58E-05,0.003952569,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,0.5768995,0.575746878,408.2045363,d__Bacteria,Acidobacteriota,Subgroup_5,Subgroup_5,Subgroup_5,NA,NA,skeleton_neutral
648e1bb520dfbab3d71293a2bd973ce6,1.58E-05,0.003952569,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,0.5768995,0.575746878,408.2045363,d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Unclassified Solirubrobacterales,NA,NA,skeleton_neutral
6bc61676e8f527fe03c0a1d044cfae79,1.58E-05,0.011857708,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,1.7306985,0.083162162,58.96197273,d__Bacteria,Desulfobacterota,Desulfuromonadia,Sva1033,Sva1033,NA,NA,skeleton_neutral
8e039d229bbe6408c950c8bf02bcdf08,1.58E-05,0.011857708,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,1.7306985,0.083162162,58.96197273,d__Bacteria,Myxococcota,Polyangia,VHS-B4-70,VHS-B4-70,NA,NA,skeleton_neutral
9f951a349f5ed2855b2e885044f6b97a,1.58E-05,0.007905138,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,1.153799,0.251308309,178.1775912,d__Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,Caenarcaniphilales,NA,NA,skeleton_neutral
a2b3d60279091f66fef0fbb41cfab460,1.58E-05,0.007905138,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,1.153799,0.251308309,178.1775912,d__Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,NA,NA,skeleton_neutral
a752393b7b17a0b999bb1cabe4cb690a,1.58E-05,0.003952569,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,0.5768995,0.575746878,408.2045363,d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA,skeleton_neutral
aaf2afaad7238e14cc9fa3a74163bfc3,1.58E-05,0.003952569,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,0.5768995,0.575746878,408.2045363,d__Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,NA,NA,skeleton_neutral
ac2de0a519bc1073aef236f26f61c482,1.58E-05,0.007905138,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,1.153799,0.251308309,178.1775912,d__Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,NA,NA,skeleton_neutral
ca1dffa683a6c29321549cdb211c5aad,1.58E-05,0.003952569,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,0.5768995,0.575746878,408.2045363,d__Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Unclassified Elsterales,NA,NA,skeleton_neutral
d379b45d044cc9ccfa4a577e0fff481c,1.58E-05,0.015810277,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,2.307598,0.020863557,14.79226209,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,S-BQ2-57_soil_group,S-BQ2-57_soil_group,NA,NA,skeleton_neutral
d56aff2647ce77214b9d5efa85167f2f,1.58E-05,0.003952569,0.000685977,1.71E-05,0.02687455,0.015686073,0.006095249,0.039764216,neutral,0.026857488,0.0068514,0.5768995,0.575746878,408.2045363,d__Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,NA,NA,skeleton_neutral
10b1cde94993b8649f6b5ed37819cb4e,1.98E-05,0.011857708,0.000857405,2.63E-05,0.02719937,0.019569032,0.008353801,0.045155432,neutral,0.027173033,0.006931896,1.710600859,0.086831882,61.56380433,d__Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,NA,NA,skeleton_neutral
11696481ecd6e2f5ac47f1d97a26d6d2,1.98E-05,0.007905138,0.000857405,2.63E-05,0.02719937,0.019569032,0.008353801,0.045155432,neutral,0.027173033,0.006931896,1.140400573,0.256999584,182.2127051,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Azambacteria,Candidatus_Azambacteria,NA,NA,skeleton_neutral
1aa54c0910337d44700937c241771e7a,1.98E-05,0.007905138,0.000857405,2.63E-05,0.02719937,0.019569032,0.008353801,0.045155432,neutral,0.027173033,0.006931896,1.140400573,0.256999584,182.2127051,d__Bacteria,Firmicutes,Bacilli,Lactobacillales,Unclassified Lactobacillales,NA,NA,skeleton_neutral
1d26779cf1d5bef59d28501fd7c7aa9d,1.98E-05,0.007905138,0.000857405,2.63E-05,0.02719937,0.019569032,0.008353801,0.045155432,neutral,0.027173033,0.006931896,1.140400573,0.256999584,182.2127051,d__Bacteria,Patescibacteria,Microgenomatia,Candidatus_Curtissbacteria,Candidatus_Curtissbacteria,NA,NA,skeleton_neutral
