"psuedo_sample_name"	"sample_name_backup"	"host_scientific_name"	"expedition_number"	"political_area"	"ocean_area"	"compartment_neutrality"	"compartment"	"neutrality"
"391-C443-M_above"	"C_443_M"	"Scolymia sp"	"E12"	"Colombia"	"Caribbean"	"mucus_above"	"mucus"	"above"
"62-C146-M_above"	"C_146_M"	"Stephanocoenia intersepta"	"E5"	"Colombia"	"Caribbean"	"mucus_above"	"mucus"	"above"
"66-C147-M_above"	"C_147_M"	"Stephanocoenia intersepta"	"E5"	"Colombia"	"Caribbean"	"mucus_above"	"mucus"	"above"
"87-C156-M_above"	"C_156_M"	"Orbicella faveolata"	"E5"	"Colombia"	"Caribbean"	"mucus_above"	"mucus"	"above"
"E1.10.Poc.dami.1.20140731.M_below"	"E1.10.Poc.dami.1.20140731.M"	"Pocillopora damicornis"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.10.Sty.pist.1.20140807.M_below"	"E1.10.Sty.pist.1.20140807.M"	"Stylophora pistillata"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.10.Sty.pist.1.20140815.M_below"	"E1.10.Sty.pist.1.20140815.M"	"Stylophora pistillata"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.11.Fun.sp.1.20140730.M_below"	"E1.11.Fun.sp.1.20140730.M"	"Fungia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.11.Fun.sp.1.20140811.M_below"	"E1.11.Fun.sp.1.20140811.M"	"Fungia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.11.Lep.tran.1.20140731.M_below"	"E1.11.Lep.tran.1.20140731.M"	"Leptastrea transversa"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.11.Psa.digi.1.20140807.M_below"	"E1.11.Psa.digi.1.20140807.M"	"Psammocora digitata"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.14.Phy.lich.1.20140811.M_below"	"E1.14.Phy.lich.1.20140811.M"	"Physogyra lichtensteini"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.15.Dip.heli.1.20140726.M_below"	"E1.15.Dip.heli.1.20140726.M"	"Diploastrea heliopora"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.15.Dip.heli.1.20140809.M_below"	"E1.15.Dip.heli.1.20140809.M"	"Diploastrea heliopora"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.15.Dip.heli.1.20140905.M_below"	"E1.15.Dip.heli.1.20140905.M"	"Diploastrea heliopora"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.17.Ech.lame.1.20140905.M_below"	"E1.17.Ech.lame.1.20140905.M"	"Echinopora lamellosa"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.17.Ech.mamm.1.20140815.M_below"	"E1.17.Ech.mamm.1.20140815.M"	"Echinopora mammiformis"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.17.Fav.sp.1.20140811.M_below"	"E1.17.Fav.sp.1.20140811.M"	"Echinophyllia orpheensis"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.17.Fav.sp.2.20140805.M_below"	"E1.17.Fav.sp.2.20140805.M"	"Favites sp2"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.19.Lob.sp.1.20140730.M_below"	"E1.19.Lob.sp.1.20140730.M"	"Lobophyllia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.19.Lob.sp.1.20140809.M_below"	"E1.19.Lob.sp.1.20140809.M"	"Lobophyllia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.19.Sym.sp.1.20140814.M_below"	"E1.19.Sym.sp.1.20140814.M"	"Symphyllia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.19.Sym.sp.1.20140815.M_below"	"E1.19.Sym.sp.1.20140815.M"	"Symphyllia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.19.Sym.sp.1.20140905.M_below"	"E1.19.Sym.sp.1.20140905.M"	"Symphyllia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.2.Tur.pelt.1.20140814.M_below"	"E1.2.Tur.pelt.1.20140814.M"	"Turbinaria peltata"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.2.Tur.reni.1.20140730.M_below"	"E1.2.Tur.reni.1.20140730.M"	"Turbinaria reniformis"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.2.Tur.reni.1.20140814.M_below"	"E1.2.Tur.reni.1.20140814.M"	"Turbinaria reniformis"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.3.Por.loba.1.20140724.M_below"	"E1.3.Por.loba.1.20140724.M"	"Porites lobata"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.3.Por.loba.1.20140905.M_below"	"E1.3.Por.loba.1.20140905.M"	"Porites lobata"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.4.Pac.rugo.1.20140728.M_below"	"E1.4.Pac.rugo.1.20140728.M"	"Pachyseris rugosa"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.4.Pac.rugo.1.20140814.M_below"	"E1.4.Pac.rugo.1.20140814.M"	"Pachyseris rugosa"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.4.Pac.spec.1.20140811.M_below"	"E1.4.Pac.spec.1.20140811.M"	"Pachyseris speciosa"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.5.Gal.astr.1.20140728.M_below"	"E1.5.Gal.astr.1.20140728.M"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.5.Gal.astr.1.20140807.M_below"	"E1.5.Gal.astr.1.20140807.M"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.5.Gal.astr.1.20140814.M_below"	"E1.5.Gal.astr.1.20140814.M"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.5.Gal.astr.1.20140905.M_below"	"E1.5.Gal.astr.1.20140905.M"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.6.Acr.humi.1.20140731.M_below"	"E1.6.Acr.humi.1.20140731.M"	"Acropora humilis"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.6.Acr.sp.1.20140905.M_below"	"E1.6.Acr.sp.1.20140905.M"	"Acropora sp_bushy"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.6.Iso.pali.1.20140803.M_below"	"E1.6.Iso.pali.1.20140803.M"	"Isopora palifera"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.6.Iso.pali.1.20140815.M_below"	"E1.6.Iso.pali.1.20140815.M"	"Isopora palifera"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.7.Pav.sp.1.20140905.M_below"	"E1.7.Pav.sp.1.20140905.M"	"Pavona sp"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.7.Pav.vari.1.20140815.M_below"	"E1.7.Pav.vari.1.20140815.M"	"Pavona varians"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E1.7.Pav.veno.1.20140809.M_below"	"E1.7.Pav.veno.1.20140809.M"	"Pavona venosa"	"E1"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E10.10.Poc.dami.1.20150630.M_below"	"E10.10.Poc.dami.1.20150630.M"	"Pocillopora damicornis"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.10.Sty.pist.1.20150630.M_below"	"E10.10.Sty.pist.1.20150630.M"	"Stylophora pistillata"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.10.Sty.pist.2.20150630.M_below"	"E10.10.Sty.pist.2.20150630.M"	"Stylophora pistillata"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.17.Fav.abdi.1.20150630.M_below"	"E10.17.Fav.abdi.1.20150630.M"	"Favites abdita"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.17.Fav.abdi.2.20150630.M_below"	"E10.17.Fav.abdi.2.20150630.M"	"Favites abdita"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.17.Gon.favu.1.20150629.M_below"	"E10.17.Gon.favu.1.20150629.M"	"Goniastrea favulus"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.17.Gon.favu.1.20150630.M_below"	"E10.17.Gon.favu.1.20150630.M"	"Goniastrea favulus"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.17.Gon.favu.2.20150630.M_below"	"E10.17.Gon.favu.2.20150630.M"	"Goniastrea favulus"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.17.Mon.curt.3.20150629.M_below"	"E10.17.Mon.curt.3.20150629.M"	"Astrea curta"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Aca.hill.1.20150629.M_below"	"E10.Aca.hill.1.20150629.M"	"Acanthastrea hillae"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Aca.hill.2.20150629.M_below"	"E10.Aca.hill.2.20150629.M"	"Acanthastrea hillae"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Aca.hill.3.20150629.M_below"	"E10.Aca.hill.3.20150629.M"	"Acanthastrea hillae"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Acr.cyth.1.20150627.M_below"	"E10.Acr.cyth.1.20150627.M"	"Acropora cytherea"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Acr.cyth.2.20150627.M_below"	"E10.Acr.cyth.2.20150627.M"	"Acropora cytherea"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Acr.cyth.3.20150627.M_below"	"E10.Acr.cyth.3.20150627.M"	"Acropora cytherea"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Acr.pali.1.20150627.M_below"	"E10.Acr.pali.1.20150627.M"	"Isopora palifera"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Acr.pali.2.20150627.M_below"	"E10.Acr.pali.2.20150627.M"	"Isopora palifera"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Acr.pali.3.20150627.M_below"	"E10.Acr.pali.3.20150627.M"	"Isopora palifera"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Alv.alli.1.20150628.M_below"	"E10.Alv.alli.1.20150628.M"	"Alveopora allingi"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Alv.alli.2.20150628.M_below"	"E10.Alv.alli.2.20150628.M"	"Alveopora allingi"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Alv.alli.3.20150628.M_below"	"E10.Alv.alli.3.20150628.M"	"Alveopora allingi"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Cyp.micr.1.20150627.M_below"	"E10.Cyp.micr.1.20150627.M"	"Cyphastrea microphthalma"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Cyp.sera.2.20150628.M_below"	"E10.Cyp.sera.2.20150628.M"	"Cyphastrea serailia"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Fav.abdi.1.20150629.M_below"	"E10.Fav.abdi.1.20150629.M"	"Favites abdita"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Mon.curt.1.20150629.M_below"	"E10.Mon.curt.1.20150629.M"	"Astrea curta"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Mon.curt.2.20150629.M_below"	"E10.Mon.curt.2.20150629.M"	"Astrea curta"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Poc.dami.1.20150628.M_below"	"E10.Poc.dami.1.20150628.M"	"Pocillopora damicornis"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Por.hero.1.20150628.M_below"	"E10.Por.hero.1.20150628.M"	"Porites heronensis"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Ser.cali.1.20150627.M_below"	"E10.Ser.cali.1.20150627.M"	"Seriatopora hystrix"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Ser.cali.2.20150627.M_below"	"E10.Ser.cali.2.20150627.M"	"Seriatopora hystrix"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Ser.cali.3.20150627.M_below"	"E10.Ser.cali.3.20150627.M"	"Seriatopora hystrix"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E10.Sty.pist.1.20150628.M_below"	"E10.Sty.pist.1.20150628.M"	"Stylophora pistillata"	"E10"	"Australia"	"Tasman Sea"	"mucus_below"	"mucus"	"below"
"E3.10.Sty.pist.1.20150127.M_below"	"E3.10.Sty.pist.1.20150127.M"	"Stylophora pistillata"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.10.Sty.pist.2.20150124.M_below"	"E3.10.Sty.pist.2.20150124.M"	"Stylophora pistillata"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.11.Fun.sp.1.20150125.M_below"	"E3.11.Fun.sp.1.20150125.M"	"Fungia sp"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.11.Fun.sp.2.20150125.M_below"	"E3.11.Fun.sp.2.20150125.M"	"Fungia sp"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.14.Phy.lich.1.20150125.M_below"	"E3.14.Phy.lich.1.20150125.M"	"Physogyra lichtensteini"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.14.Phy.lich.1.20150129.M_below"	"E3.14.Phy.lich.1.20150129.M"	"Physogyra lichtensteini"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.14.Phy.lich.2.20150125.M_below"	"E3.14.Phy.lich.2.20150125.M"	"Physogyra lichtensteini"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.1.20150105.M_below"	"E3.15.Dip.heli.1.20150105.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.1.20150106.M_below"	"E3.15.Dip.heli.1.20150106.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.1.20150118.M_below"	"E3.15.Dip.heli.1.20150118.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.1.20150119.M_below"	"E3.15.Dip.heli.1.20150119.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.1.20150120.M_below"	"E3.15.Dip.heli.1.20150120.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.1.20150121.M_below"	"E3.15.Dip.heli.1.20150121.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.1.20150123.M_below"	"E3.15.Dip.heli.1.20150123.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.2.20150105.M_below"	"E3.15.Dip.heli.2.20150105.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.2.20150119.M_below"	"E3.15.Dip.heli.2.20150119.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.2.20150120.M_below"	"E3.15.Dip.heli.2.20150120.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.2.20150121.M_below"	"E3.15.Dip.heli.2.20150121.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.2.20150123.M_below"	"E3.15.Dip.heli.2.20150123.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.3.20150105.M_below"	"E3.15.Dip.heli.3.20150105.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.3.20150120.M_below"	"E3.15.Dip.heli.3.20150120.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.3.20150121.M_below"	"E3.15.Dip.heli.3.20150121.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.3.20150123.M_below"	"E3.15.Dip.heli.3.20150123.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.15.Dip.heli.4.20150105.M_below"	"E3.15.Dip.heli.4.20150105.M"	"Diploastrea heliopora"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.17.Ech.mamm.1.20150123.M_below"	"E3.17.Ech.mamm.1.20150123.M"	"Echinopora mammiformis"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.17.Ech.mamm.1.20150127.M_below"	"E3.17.Ech.mamm.1.20150127.M"	"Echinopora mammiformis"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.17.Ech.mamm.1.20150129.M_below"	"E3.17.Ech.mamm.1.20150129.M"	"Echinopora mammiformis"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.19.Sym.sp.1.20150125.M_below"	"E3.19.Sym.sp.1.20150125.M"	"Symphyllia sp"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.19.Sym.sp.1.20150127.M_below"	"E3.19.Sym.sp.1.20150127.M"	"Symphyllia sp"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.19.Sym.sp.2.20150125.M_below"	"E3.19.Sym.sp.2.20150125.M"	"Symphyllia sp"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.2.Tur.reni.1.20150124.M_below"	"E3.2.Tur.reni.1.20150124.M"	"Turbinaria reniformis"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.2.Tur.reni.1.20150127.M_below"	"E3.2.Tur.reni.1.20150127.M"	"Turbinaria reniformis"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.2.Tur.reni.2.20150124.M_below"	"E3.2.Tur.reni.2.20150124.M"	"Turbinaria reniformis"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.3.Por.cyli.1.20150123.M_below"	"E3.3.Por.cyli.1.20150123.M"	"Porites cylindrica"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.3.Por.cyli.1.20150127.M_below"	"E3.3.Por.cyli.1.20150127.M"	"Porites cylindrica"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.3.Por.cyli.2.20150123.M_below"	"E3.3.Por.cyli.2.20150123.M"	"Porites cylindrica"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.4.Pac.rugo.1.20150127.M_below"	"E3.4.Pac.rugo.1.20150127.M"	"Pachyseris rugosa"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.4.Pac.rugo.1.20150128.M_below"	"E3.4.Pac.rugo.1.20150128.M"	"Pachyseris rugosa"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.4.Pac.spec.1.20150128.M_below"	"E3.4.Pac.spec.1.20150128.M"	"Pachyseris speciosa"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.4.Pac.spec.1.20150129.M_below"	"E3.4.Pac.spec.1.20150129.M"	"Pachyseris speciosa"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.5.Gal.astr.1.20150124.M_below"	"E3.5.Gal.astr.1.20150124.M"	"Galaxea astreata"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.5.Gal.astr.2.20150124.M_below"	"E3.5.Gal.astr.2.20150124.M"	"Galaxea astreata"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.5.Gal.astr.2.20150127.M_below"	"E3.5.Gal.astr.2.20150127.M"	"Galaxea astreata"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.1.20150105.M_below"	"E3.6.Acr.hyac.1.20150105.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.1.20150106.M_below"	"E3.6.Acr.hyac.1.20150106.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.1.20150118.M_below"	"E3.6.Acr.hyac.1.20150118.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.1.20150120.M_below"	"E3.6.Acr.hyac.1.20150120.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.1.20150121.M_below"	"E3.6.Acr.hyac.1.20150121.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.1.20150123.M_below"	"E3.6.Acr.hyac.1.20150123.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.2.20150105.M_below"	"E3.6.Acr.hyac.2.20150105.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.2.20150106.M_below"	"E3.6.Acr.hyac.2.20150106.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.2.20150120.M_below"	"E3.6.Acr.hyac.2.20150120.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.2.20150121.M_below"	"E3.6.Acr.hyac.2.20150121.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.2.20150123.M_below"	"E3.6.Acr.hyac.2.20150123.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.3.20150105.M_below"	"E3.6.Acr.hyac.3.20150105.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.3.20150123.M_below"	"E3.6.Acr.hyac.3.20150123.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.6.Acr.hyac.4.20150105.M_below"	"E3.6.Acr.hyac.4.20150105.M"	"Acropora hyacinthus"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.7.Pav.vari.1.20150124.M_below"	"E3.7.Pav.vari.1.20150124.M"	"Pavona varians"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.7.Pav.vari.1.20150127.M_below"	"E3.7.Pav.vari.1.20150127.M"	"Pavona varians"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E3.7.Pav.vari.2.20150124.M_below"	"E3.7.Pav.vari.2.20150124.M"	"Pavona varians"	"E3"	"Australia"	"Coral Sea"	"mucus_below"	"mucus"	"below"
"E7.10.Poc.dami.1.20150621.M_below"	"E7.10.Poc.dami.1.20150621.M"	"Pocillopora damicornis"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
"E7.10.Poc.dami.2.20150621.M_below"	"E7.10.Poc.dami.2.20150621.M"	"Pocillopora damicornis"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
"E7.10.Poc.dami.3.20150621.M_below"	"E7.10.Poc.dami.3.20150621.M"	"Pocillopora damicornis"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
"E7.10.Ser.cali.1.20150622.M_below"	"E7.10.Ser.cali.1.20150622.M"	"Seriatopora hystrix"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
"E7.10.Ser.cali.2.20150622.M_below"	"E7.10.Ser.cali.2.20150622.M"	"Seriatopora hystrix"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
"E7.10.Ser.cali.3.20150622.M_below"	"E7.10.Ser.cali.3.20150622.M"	"Seriatopora hystrix"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
"E7.17.Cyp.micr.1.20150621.M_below"	"E7.17.Cyp.micr.1.20150621.M"	"Cyphastrea microphthalma"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
"E7.17.Cyp.micr.2.20150621.M_below"	"E7.17.Cyp.micr.2.20150621.M"	"Cyphastrea microphthalma"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
"E7.17.Ech.lame.1.20150620.M_below"	"E7.17.Ech.lame.1.20150620.M"	"Echinopora lamellosa"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
"E7.17.Ech.lame.2.20150620.M_below"	"E7.17.Ech.lame.2.20150620.M"	"Echinopora lamellosa"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
"E7.17.Ech.lame.3.20150620.M_below"	"E7.17.Ech.lame.3.20150620.M"	"Echinopora lamellosa"	"E7"	"Australia"	"Eastern Indian"	"mucus_below"	"mucus"	"below"
