"id","E1.10.Poc.dami.1.20140731.S","E1.10.Poc.dami.1.20140905.S","E1.11.Fun.sp.1.20140811.S","E1.11.Lep.tran.1.20140731.S","E1.11.Psa.cont.1.20140730.S","E1.11.Psa.digi.1.20140807.S","E1.14.Phy.lich.1.20140801.S","E1.14.Phy.lich.1.20140811.S","E1.15.Dip.heli.1.20140726.S","E1.15.Dip.heli.1.20140809.S","E1.15.Dip.heli.1.20140815.S","E1.15.Dip.heli.1.20140905.S","E1.17.Cau.furc.1.20140801.S","E1.17.Ech.lame.1.20140905.S","E1.17.Ech.mamm.1.20140728.S","E1.17.Fav.sp.1.20140805.S","E1.17.Fav.sp.1.20140811.S","E1.17.Fav.sp.2.20140805.S","E1.17.Hyd.exes.1.20140803.S","E1.19.Lob.sp.1.20140730.S","E1.19.Lob.sp.1.20140809.S","E1.19.Sym.sp.1.20140724.S","E1.19.Sym.sp.1.20140814.S","E1.19.Sym.sp.1.20140815.S","E1.19.Sym.sp.1.20140905.S","E1.2.Tur.pelt.1.20140814.S","E1.2.Tur.reni.1.20140730.S","E1.2.Tur.stel.1.20140805.S","E1.3.Por.cyli.1.20140801.S","E1.3.Por.cyli.1.20140815.S","E1.3.Por.loba.1.20140726.S","E1.3.Por.loba.1.20140905.S","E1.4.Pac.rugo.1.20140728.S","E1.4.Pac.rugo.1.20140814.S","E1.4.Pac.spec.1.20140801.S","E1.4.Pac.spec.1.20140811.S","E1.5.Gal.astr.1.20140728.S","E1.5.Gal.astr.1.20140807.S","E1.5.Gal.astr.1.20140814.S","E1.5.Gal.astr.1.20140905.S","E1.6.Acr.humi.1.20140731.S","E1.6.Acr.sp.1.20140905.S","E1.6.Iso.pali.1.20140803.S","E1.6.Iso.pali.1.20140815.S","E1.6.Mon.hisp.1.20140807.S","E1.7.Pav.sp.1.20140905.S","E1.7.Pav.vari.1.20140805.S","E1.7.Pav.vari.1.20140815.S","E1.7.Pav.veno.1.20140809.S","E1.7.Pav.veno.1.20140811.S"
"9dc018ebf97c1cbf81b897a40741660a",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5c0650506b2e9d587a4e20ade25c518",19,0,0,5,0,4,0,0,0,0,2,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,13,28,0,0,0,0,5,0,0,0,2,0,0
"6e1aaf54f67afdd3dd6c60531c7ee1aa",0,0,0,3,0,20,44,11,0,30,0,42,4,0,0,2,2,12,0,0,0,12,0,0,0,0,8,13,0,0,4,0,0,41,0,0,3,0,0,13,0,0,0,17,0,0,14,1,25,11
"923d37a4feb8c0405da20dd31581c2f6",0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f30e8549ccdf1dc2bf5779f08609dfaa",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aba3663060d60cf71e78d5280a5aea1a",0,0,0,6,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542772440e93868cf8915525e76a554f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2df15040d9624270c27ec8700bab72ff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"7c4630ceb198bee7f59de79def5aef43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2dc971edc7dea61a3d062b3ac43c1cb8",0,0,0,0,0,0,19,0,43,14,22,0,0,0,0,0,0,0,0,25,0,67,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"d56aff2647ce77214b9d5efa85167f2f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5adfa9d5e38b35e77ad0c6612a85d73",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1da67317d1b24ac7fe37cbbe3fe6a959",0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,6,7
"6f35f058fec18fccf1108f3617139b53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"63083ceacad4cb06f74dbe7d58eec850",0,0,0,2,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"f88e50acc1683c659287f173a90fda75",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
"ddbf206f66b670e7f571ede9f71d70b7",0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"769650ba7e84bcdd8cf9b2c19df0d044",0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"ffd4d5ce7307903ca33e3bb99fab2faf",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32dd672f6cae5efd8cd02036ed8c5ff5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1a2e649148be100ef2a2c1c6339be5a",0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,0,0,0,0,0,0
"27c0f79ba15c838222a078e7cf19166b",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367bde0265db5f8a7fdff85f9a204fff",0,0,0,0,0,1,0,0,2,4,0,7,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,9,0,0,1,16,0,0,0,0,16,0,0,3,0,0,0,3,0,0,0,3,2,0
"ceebd78c7eedc5039ac66a7cfe3e9796",0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"9cfe4d70386c6176bbb6cb67157effbb",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"e1f53512a889bb86b8da297d3944d140",0,0,0,17,2,17,40,10,2,29,10,57,3,0,0,0,20,1,15,5,37,9,0,0,8,2,30,14,74,42,3,0,0,43,23,0,14,15,30,28,0,0,0,43,0,32,0,8,13,7
"e341a0c3a3c710cb19696c9823fe5ae2",0,0,0,0,0,2,0,0,0,5,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,1
"745320e51f94cc19fe871978b21e9567",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c8e7accb60b18aa3be843b2c42af0cd4",0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cb736789b48d7ab0d1ec64032608d04",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"b6f72861f0371e6e7122af0e683ee64d",5,0,1,1,1,49,44,30,5,53,22,60,10,0,0,1,17,3,48,19,23,5,0,0,7,0,32,17,5,5,38,0,0,51,108,0,17,0,1,30,0,0,0,69,0,7,0,3,7,6
"701bc05af93c0a985be5c017b796f088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"f6a8fd9df680354d1b712bab6c7b2292",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b9dc3df08dc08c5ce65e48ab91954c8",0,0,0,1,0,0,2,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"829b2d41dfad19fe39f953362915c5e4",4,0,3,4,0,12,31,27,0,19,0,17,1,0,0,0,16,0,7,3,10,3,0,0,6,0,23,0,3,0,6,0,0,0,3,0,0,10,1,10,0,0,0,2,0,0,0,6,2,2
"7e7d91b3e0e40bf648124c39e21fc631",0,0,0,0,0,0,0,3,1,1,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
"d00af4c30045d7a3ad3386e8f8777bb9",0,0,0,1,0,3,6,4,0,0,0,16,0,0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2
"d2973a13621b676173f12e71e7823b2c",0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,2,0,0,7,0,0,0,0,0,0,0,2,0,0
"f0da65308d0519f4ecae20ef516b6ece",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9cd68afe54bdaf89ec3605c424e95b54",21,0,11,7,7,6,0,1,78,0,15,3,17,19,155,0,12,29,30,0,5,54,144,130,2,0,0,0,13,36,26,0,0,0,0,0,0,110,14,1,0,0,143,4,3,43,5,54,4,2
"6ce8a208f1d23a87f9b45f51cb8a4dde",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61a140c25afb9240eebde25e82d4a1a3",0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ea381a0f4b2698bad43387b4d5dc9d46",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"1c238db1905dfea3f6a2b722da4af6be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,10,0,0
"3a3b92f3178e1be7a757b69f78e98bf6",0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0
"cf68547c0dac6bf530a5fe541d26b0d4",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
"7aa4b25b12588871efa9b0f6debc5ce7",0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"052dc6df82eff332a18ecb6db44c7239",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a937fee38eb3d4185ffeccd4d2f09c7b",0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2db3cb2cba9f013a678704b83a14ec1",0,0,0,0,0,0,10,0,0,0,12,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c12aba02ac1d1d3f6be48373fb3047a6",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac806fd2a1df0bd8f674f4943e4bd8fc",0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,34,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,1,0,0,19,0,0,0,0,0,0,21,0,6,14
"f4b8d98d7a93413cc6eba76d9e04de1d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ded7c7da227e6e6802f6d3f0102291ac",18,0,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,1,0
"5fb945a7d081f00db1beed75259b73a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20c2dc2cf93e148d1ff7a4c8f8d3ff00",0,0,1,0,0,0,14,17,0,10,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f154bce334daef2c9b95955e9482815",0,0,0,0,0,5,22,15,0,8,0,34,0,0,0,0,0,0,1,5,6,5,0,0,0,0,5,4,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"c9eaba7c7bcea31d490a6c44662287ad",5,0,0,0,0,0,8,8,9,13,15,16,4,0,0,0,0,26,1,24,9,0,0,0,8,0,5,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,9,0,0,14,13,18,15
"96d75f0dc4540e65bccdee6902e93cfc",3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,45,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,8,26
"24f37e24462c5b5e80a7c9ed2a0df7a7",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6
"ad8037a9d29f8c022bcbfe718b559a7c",0,0,0,0,0,2,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0
"0ffc3a99f9d4a170f1da9dbed0517907",0,0,0,0,0,13,2,2,0,0,0,13,0,0,0,0,14,4,0,0,5,0,0,0,0,0,2,1,0,0,0,10,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
"2c34246d4d42c78484890a1b9169ca56",0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,43,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,26,10
"b1b8b23fc0961f6dfba181210034a77b",0,0,0,4,0,5,0,21,0,7,21,6,0,0,0,0,4,23,0,53,26,0,0,0,6,0,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,16,8
"67f26296fc8a0b6282b52a1fa2e133dd",0,0,0,23,0,5,22,20,0,23,0,32,0,0,0,0,5,46,0,83,15,0,0,0,0,0,0,13,9,0,16,0,0,0,0,0,12,0,0,0,0,0,0,7,0,0,215,4,52,61
"ce28d7b3a0bd5691e402b33ca25325ba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9eae46c21d5fa9041f66a9e0702f5672",0,0,0,10,0,0,0,7,0,1,0,15,2,0,0,0,26,15,0,33,30,0,0,0,3,0,4,20,0,0,1,0,0,7,0,0,11,0,1,0,0,0,0,1,0,0,11,0,6,17
"1577dadac6d938d3d3df033e42993bdd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,1
"5ce599ceab6b99d4dcd78fa8858c37b5",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f7ef5b55e9779f5519e35670fc32919",0,0,0,4,0,0,1,7,0,0,0,0,0,0,0,0,2,0,0,1,9,0,0,0,31,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"7455b705f8114b7e0d1ae9c6042a41fc",0,0,0,0,0,0,0,0,4,3,15,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,25,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,0,1
"497fa9cb554c3388579ffb56bfac62dc",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afcaf3296544a382918b71dc33f40d28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215e13a09e57188e5edda9a5006194a5",0,0,0,0,0,0,0,0,71,8,15,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9126ac27db26cf960274ddcc7643737e",0,0,0,0,0,5,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"316bd076c2159aadfe35f2956f77c625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
"6b798a4529bf223f73749decaee12387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"aced6832be344cfc0a61916026e8017a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,2
"53ec075a56d186050ec52c1db58441f8",0,0,0,9,0,6,10,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"bb6acc0da48eda61a8e4b19c746a8923",0,0,0,0,0,10,3,7,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0
"2cbe886859e7872fc006b798d48b0b24",0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7fa16e61da5389737c762d63ea052e0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"734325a74f997583455218b835bb73fd",0,0,0,0,0,11,2,0,0,3,0,0,0,0,0,0,0,16,0,11,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,19,0,0,23,0,3,4
"d1b81d9cb3328505bef24b1d60fa2cd0",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396c42d37a3c25579ab54ebbe51f035f",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a635879df96c3b99e18ef2bdd2c7c07e",0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,11,0,0,9
"41146e96ff8ae6fe7718bf71341267a4",0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"b1b82f89a14dec9f23000bc87b0a1606",0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,29,0,25,4,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,14,25
"087cd62045662124498957ca3f2117ed",0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7b71943e30724437da312df6d8e60f78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"acf078e20c2d03ff4f7e90b22ed53c8a",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46d03eed8f9babe65042558d0d8b3eb3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc03b5cb3295482d4a18d1fb90cb9296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a1e0dca691e7bc6dba4d4c5a994be2b",0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,17,0,0,41,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"84cad28aeed47487422dbbab0fff2a55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6385d82fa12e7898d23f4d014dcecd2",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,11,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1b2d908f056c749119598fbdb0c92e6",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,62,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"066a0cdde061123ac498a54e64ca214e",0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0
"df069869dd50dae03d13a61e6d960922",0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,11,0,0,0,3,2,48,109,0,0,0,7,0,23,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213449e47f306703365bd16cd6c586fc",0,44,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ff556fc1adecb9c1d352a64296aa572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,22,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"495aad8b4f01da2da013dc3f4616f9aa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2fb3778ee5c0f748fd51aa44ac0624b8",0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759f528351c316315f30309edeff4c13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1a9c19d3518b06f07d971f9314d59af6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,426,0,0,0,0,0,0,0,0,249,0,0,0,0,0
