"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","E1.10.Poc.dami.1.20140731.S","E1.10.Poc.dami.1.20140905.S","E1.11.Fun.sp.1.20140811.S","E1.11.Lep.tran.1.20140731.S","E1.11.Psa.cont.1.20140730.S","E1.11.Psa.digi.1.20140807.S","E1.14.Phy.lich.1.20140801.S","E1.14.Phy.lich.1.20140811.S","E1.15.Dip.heli.1.20140726.S","E1.15.Dip.heli.1.20140809.S","E1.15.Dip.heli.1.20140815.S","E1.15.Dip.heli.1.20140905.S","E1.17.Cau.furc.1.20140801.S","E1.17.Ech.lame.1.20140905.S","E1.17.Ech.mamm.1.20140728.S","E1.17.Fav.sp.1.20140805.S","E1.17.Fav.sp.1.20140811.S","E1.17.Fav.sp.2.20140805.S","E1.17.Hyd.exes.1.20140803.S","E1.19.Lob.sp.1.20140730.S","E1.19.Lob.sp.1.20140809.S","E1.19.Sym.sp.1.20140724.S","E1.19.Sym.sp.1.20140814.S","E1.19.Sym.sp.1.20140815.S","E1.19.Sym.sp.1.20140905.S","E1.2.Tur.pelt.1.20140814.S","E1.2.Tur.reni.1.20140730.S","E1.2.Tur.stel.1.20140805.S","E1.3.Por.cyli.1.20140801.S","E1.3.Por.cyli.1.20140815.S","E1.3.Por.loba.1.20140726.S","E1.3.Por.loba.1.20140905.S","E1.4.Pac.rugo.1.20140728.S","E1.4.Pac.rugo.1.20140814.S","E1.4.Pac.spec.1.20140801.S","E1.4.Pac.spec.1.20140811.S","E1.5.Gal.astr.1.20140728.S","E1.5.Gal.astr.1.20140807.S","E1.5.Gal.astr.1.20140814.S","E1.5.Gal.astr.1.20140905.S","E1.6.Acr.humi.1.20140731.S","E1.6.Acr.sp.1.20140905.S","E1.6.Iso.pali.1.20140803.S","E1.6.Iso.pali.1.20140815.S","E1.6.Mon.hisp.1.20140807.S","E1.7.Pav.sp.1.20140905.S","E1.7.Pav.vari.1.20140805.S","E1.7.Pav.vari.1.20140815.S","E1.7.Pav.veno.1.20140809.S","E1.7.Pav.veno.1.20140811.S"
"183e37cb20938bc38fc5d8c17b3dbdb9","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52e0985a5f6317098e5a942ba6f171ae","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89f829a984aeed1a5c95db8109417863","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"abfa9b04480794a135d7aa729bc16e24","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767761bad537761fb18befa5924b4a60","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"abd0ecabea431510c418b2396f83b148","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c2f43ce351c34088507ee1e220fb5f94","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f9e62baceae668d02a7be555fc5c275","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491f1c381543e23e98789c2261c756d1","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97731904d86da5e3e760ddf22d80f9a6","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71da6a57ea64024c0ca34b94f44558ce","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f66eebc0be36600fd1815a1fca78d12","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_actinobacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a13454f3f15b4f5fd89454161a67261d","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3d8989111d044bcc9029018629922c95","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40f4e5a2ccf218355263a6b3dbba1dc5","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d0bd323a30db3d076701362f85361ff","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238fe24e7eeab2ce716def100e1a4c94","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"43318d4542eef6474852642a3f5a964f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3649e6f7b7b83a3c1690c1a25f0096da","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"922eeb4bfe9b9e9835a6df38adb6ac87","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d63314b2c11e589487732818e9b1bcf2","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926c6235cf3600ca85a0e22c5fc7d05f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131551729c7e9108a7ff0880af414fd4","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"133056f888e2eaae6f3feb314ac6c9f2","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"cbe053eaf342203e65f07d9d229c94c4","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59e67740dad003e42bf0d185b415605a","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"5db713182dea5f4c881f6e44da1d8af1","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b51dc3f2a0b4aae4f0f4bf60286b9418","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"98ec7dae3da374a1010c5f11f8a1b3f3","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Unclassified Microtrichales","Unclassified Microtrichales","Unclassified Microtrichales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"34fa90a8341fbd706923b6085b3bc0e3","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Unclassified Microtrichales","Unclassified Microtrichales","Unclassified Microtrichales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5993c463023de8e71554802b3dd90369","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Unclassified Microtrichales","Unclassified Microtrichales","Unclassified Microtrichales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f563485a2abe22a66f49517eb329beac","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"c6d2826565c42ec7fe4eb0773916f887","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"37e3ce6b7715d6c9c8fc00dbb899dd26","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"45f9e4940f5a3e9b11e27ac07ab80e22","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"40328e0b4ce2eb41996c93fffbed3403","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"7b83059acc19c40adfbabf3084425b21","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853b8f444a1c28af15e5b991f0727632","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e8aaafc1dca80d664fe0d7c465942dd","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b885453a55996025716dfdb6f44f3b1d","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294d8d6e8c69727d9e41827653014bf9","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ce2072b4faf569f4f9574a29d227e3ca","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e3c991a7c1aa9e46f858ba3b835dd7ca","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3061776d5b7110d88b3b512aa5cafc1b","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc3992e2f02e61a4b5f5a54b9f458739","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0ae2bcd17f4c603c3a64e8cc4193e4d","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"e3970cd6a44ebe98dd161f8581a48605","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc05b571b80606a34d7ded7659b42582","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e261069760f770cb470c1a460a980d94","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b246e6be46be18689658760966a69ef","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dcd31318c52f32fb6df7a3437f595805","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"80d7af11514d3f8026ba8fadc1a6ef3f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Unclassified Ilumatobacteraceae","Unclassified Ilumatobacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"030137a5f4d4547bad8e83e8afe8cc5d","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Unclassified  Ilumatobacter",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7f68906e6e8c6a3967bb0c6a8d6651b","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Unclassified Ilumatobacteraceae","Unclassified Ilumatobacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fcb9fb4a78312ee4769309a558fc28d5","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a292b32650867431bba57c4537bc42e","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Unclassified Ilumatobacteraceae","Unclassified Ilumatobacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4249a0fe6ee82c0501d85f31296adf08","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia","Unclassified  Iamia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fabd634ececfd6d579e4beee8714f19f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"3bb941c12546c600ad4c2d0a1f2f8b0c","d__Bacteria","Actinobacteriota","Acidimicrobiia","Unclassified Acidimicrobiia","Unclassified Acidimicrobiia","Unclassified Acidimicrobiia","Unclassified Acidimicrobiia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d0983f031215862911fcc78587b56eb","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f1695efe8793b8f0f601cbe63182ef7","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"ed46c96c2aa71599c80a961dae4f1ca3","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"8114aeb530dcab67ef627f8bdf48fc67","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"958c85be51921fb2699c97f1518d0daf","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2031af24ce7ff61fae057ccaa16fb4dc","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b55fc47bc17eb2429679d46ad73ee4bd","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90c70ddcc4218105d441d16c5e04df31","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d084c000fab18f24a687efdded393c9f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
