"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-202-HI6-T","1256-205-HI7-T","1256-208-HI8-T","1256-211-HI10-T","1256-218-HI58-T","1256-221-HI59-T","1256-224-HI60-T","1256-227-HI61-T","1256-237-HI64-T","1256-240-HI65-T","1256-246-HI67-T","1256-253-HI69-T","1256-258-HIA-T","1256-267-HID-T","1256-277-HIE-T"
"7d613e3817fa8be3a9a49f900b21e37b","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"24a8db88b82b6840efaf800f0fc1ceed","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"527a171a3ce7faa2f6532def252066d6","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"dae38f34917fff3c3baa9112353ef98c","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"8b1aca74a3f08c70e3cf2c744e342bf8","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"92ae82af1fc9ac536541e96a51c97b6e","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"254edbba1e64caaf8e40620b1a1d7bd5","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ddf8f9819a9d65381be37f28d850605e","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"90ad5dad35ac811b272cd106b1693615","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"c1d7d1cd97329cef9ab8e374db09ca56","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unclassified Anaerolineaceae","Unclassified Anaerolineaceae",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"8d425c6a0c45c1837422383e578b7eb8","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unclassified Anaerolineaceae","Unclassified Anaerolineaceae",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"69dc42d8af8d46d20a7272fd337d2de0","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","RBG-16-58-14","Unclassified  RBG-16-58-14",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"570f35d7c89623c9397ba356764a42d8","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","RBG-16-58-14","Unclassified  RBG-16-58-14",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"6956c8aa6ba4c8a3129084ffdb5c9154","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00518272dc0e240c3b42650f18131acc","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"685f3bed757c6307006bbdf55c787c81","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","Unclassified  uncultured",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b96080e2e4f9417a77f778688a0bea9","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3842357fc92127ff9fb82e72015fbc95","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12d403605f32e194cb9403748aedd24b","d__Bacteria","Chloroflexi","Anaerolineae","Unclassified Anaerolineae","Unclassified Anaerolineae","Unclassified Anaerolineae","Unclassified Anaerolineae",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"fa4b85057cbe38c61ed66bef5293287d","d__Bacteria","Chloroflexi","Anaerolineae","uncultured","uncultured","uncultured","uncultured uncultured_bacterium",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"6b78724a0440517cc1c13f79c3c405d1","d__Bacteria","Chloroflexi","Anaerolineae","uncultured","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"51ac4bf013d036c785e52719aaf6bea9","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"d22bfa8d87177ee3468462b78ed0934c","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"9c720ef48c067b38700080367c9b9642","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","SBR1031 uncultured_organism",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8011ace35244b510dcfe31f1f7b239f1","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","Unclassified  SBR1031",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"27ee6d8d9c0b2ad800b695a55b502622","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"ed17b781c1f84bd2fad8432a1e1dfd08","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"9866d619fb0a9bf47152b75c8fdda528","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ce2c3c75e35eaad0fc9f7aec169a2588","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"c416c3996a8c7af6f22cb162dd4c19d1","d__Bacteria","Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"c3d694dde891f2d7f5379e6f16815730","d__Bacteria","Chloroflexi","TK17","TK17","TK17","TK17","TK17 uncultured_Chloroflexi",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"d413d43b68f1432022b2818175fdc765","d__Bacteria","Chloroflexi","TK17","TK17","TK17","TK17","TK17 uncultured_Chloroflexi",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"c199df49b90e8bff8deabee7de4f8bfa","d__Bacteria","Chloroflexi","TK17","TK17","TK17","TK17","TK17 uncultured_Chloroflexi",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"e22c181d782f5d964c86aaf25775b144","d__Bacteria","Chloroflexi","TK17","TK17","TK17","TK17","Unclassified  TK17",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"61ead2eb72472c88bd260fd17f207661","d__Bacteria","Chloroflexi","Dehalococcoidia","Unclassified Dehalococcoidia","Unclassified Dehalococcoidia","Unclassified Dehalococcoidia","Unclassified Dehalococcoidia",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"c166291e31e109c53ff7e98377ee1c83","d__Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","S085 uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"d7c2b1652f38cf33cb075304ac984b3b","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"4e1d2baaed52c490e976fb32415c162f","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"c2f583fe63f3e41ff7649d1ea98d2d14","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
"f8890be5f3a11e4948c23a4a1b4f6e4c","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"b3a2634636ebd631770525b2b31439eb","d__Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales","Dadabacteriales","Dadabacteriales uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7848ca64cc8c1240173906cbbbc7fd71","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"8f496bf5b38fc23c8ec60e19b25a1d31","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"1288182622cc55ecbfb48b7578edc947","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"b329e36b36519fb978bf5f5a8f1223e8","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"94d2d21a211be056b7727be3b5f4fb7b","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"0e0e045bf036ecd4a11f4ff04b1c6ec1","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"da2360143a610d2c358023cfdd9a69a8","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"c3fe3a888f69fff06d3ed6b4fece33e4","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"0cfa586ff9f55a4f9728c884c017aeeb","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"66bcd7a6620c7b44dec73a7c28640f0e","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"e47bb6608c09ccf868489a89bc2c5ee4","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"780c02b3a1111fc830a6ea4d61dad761","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"3215cfb9f11877a17ed79424d66a84fd","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"f8720332dc04746fadc2412d9309808a","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
"8cc3f78d370c1e83477f0c1d0c138c30","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
"3e815f2cfd55731b5e4ac96622e043b2","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"72c3ac5e764824d8a22593ef2640c0cb","d__Bacteria","Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi","Unclassified Chloroflexi",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"5c58e4886c094fa4aa8fbc1ad2b1c5f3","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","Unclassified  JG30-KF-CM66",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"88c85b7cb10034a658f9273295297e4b","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","Unclassified  JG30-KF-CM66",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"4cc9567b1e176ed7c1b8de2cef356d65","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66 uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"ffa1ac872d6041f3284e64fc8ed3b83d","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"a026542527c961bd619055616ab3c086","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"2949be4bbd57e7e2f39a877b71cde0b2","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"9a2b348cbd81ab6f7f5fb7500aca929a","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8f16f7db26d406c7de66805cabc3ed2","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6308f9efb5d720a0fb42274c5f8517b","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"d997124adeabb76c98b84cbba879d051","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4041a14c06b387b370616a86f8a977b4","d__Bacteria","Chloroflexi","TK17","TK17","TK17","TK17","Unclassified  TK17",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3ee7c8cb86e72d2266b1872927fb7237","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"c3b16208ef0f41261d4a098c792b9c06","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"b0ac16009b18e0aed7b8b3d184694db5","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"bb20b81acf4a6a8059b30fccc18da573","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"9125266d894c72f1e78a1fd6c12732c7","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"f13c357f77c5d7883a024f545c132584","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"9486044a6e8893e8873e631e21ba4a2d","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"f0b52e4d50feaaa4cdec6df29f2e2368","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"49202165d09a1ec83ef216c7aeed8796","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1c7496fbaa957738cff2a104f512ec8b","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9eefa3cbacba56bb7168ce906a97ddfe","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"d3e82c270eed56341b23fea0b24f9ce4","d__Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"a3c1dc7b935ce10b539e33fabc5c6663","d__Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"50191f0c21f1ae276511fe628684f7d4","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","Unclassified  Subgroup_17",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"3978c51d8a80fcb67d7732f3f4b4bef2","d__Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2 uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"077657e4addce1a834edaf2b437abb6c","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"c5b2e80c9b7d4dbebb4b470a1a3510ed","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"263ef330d0544a700bf1d1fa6a7a7ad5","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"4c8b84741a8256ffbcbce7537cca7531","d__Bacteria","Acidobacteriota","Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"4a782a05305e517f136244e964ab507d","d__Bacteria","AncK6","AncK6","AncK6","AncK6","AncK6","AncK6 uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"f77b08bdd883aee2f1d311531d7e211a","d__Bacteria","AncK6","AncK6","AncK6","AncK6","AncK6","AncK6 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3eecb74e24ab72925afe3b7473f05ac2","d__Bacteria","AncK6","AncK6","AncK6","AncK6","AncK6","AncK6 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"2a7e03924c409396fce314161e17cbd7","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"402a7c7b726404e3469d347766658570","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","Unclassified  PAUC34f",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"fda4533c30af568cac574bb83a0c6b8a","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f","Unclassified  PAUC34f",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"c30bc5e4ff077d89564f8633366d4353","d__Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5f53b1abda4a772c771485c559e8752d","d__Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"859077d9778ca6dde721e1076e2751c1","d__Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"c80ef5d9eb90f1d509064a69071693a7","d__Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"bdb608844ccae0f55893e9eeffb3bed7","d__Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"081c2b603f51ac309c5f238a6410ed68","d__Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"45f9f5b862f66269694f33c58ba1ffe8","d__Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"d210da5b8df350e1f710081e173663a7","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","Unclassified  SBR1031",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"dc2e121b91909b4637553c45599f86fd","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota uncultured_bacterium",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"3cf7eec38e89c3ff4ef595090ad40db2","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"ddb71d673b7550bfb4336a6d66a6d916","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","Unclassified  Desulfobulbus",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"9e3611d57ce920bb3951a56779f0c4e7","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","Unclassified  bacteriap25",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"852a4a52133ebe8ea4ad35d1d57db9ed","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","Unclassified  bacteriap25",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"eab5d8d1be6d4bee13a57fd7274fa3ac","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"80d75586a0e25c254a8db0474b9c1fcf","d__Bacteria","Patescibacteria","Parcubacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria","Candidatus_Yanofskybacteria uncultured_bacterium",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"96f355856581f7a7022ed086058f7b8b","d__Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","Unclassified  0319-6G20",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"775918cfca8a526ea6b8f993a62c42e7","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"67dd6a073ba67add29b7439acf5d1bec","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Unclassified Nannocystaceae","Unclassified Nannocystaceae",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"fbc3da7432cc27d1b2be63cf2f603a82","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","Unclassified  Eel-36e1D6",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"a364ffadd959c23f2c155667ec45b8a6","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
