"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-004-C118-S","1256-007-C119-S","1256-010-C120-S","1256-013-C121-S","1256-016-C122-S","1256-020-C123-S","1256-023-C127-S","1256-026-C128-S","1256-029-C129-S","1256-035-C133-S","1256-041-C143-S","1256-044-C144-S","1256-047-C145-S","1256-050-C148-S","1256-054-C149-S","1256-057-C150-S","1256-060-C151-S","1256-063-C152-S","1256-065-C153-S"
"24b3d9fb230c6f5e1b1c653e60fc6717","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella","Unclassified  Lawsonella",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f4df7395b14e539c3d60df452fdf1db","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella","Lawsonella uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"34fcb7a6681034a74c957d068e26a533","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella","Lawsonella uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"f81b876b0ed100aa16b37c3481219884","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella","Lawsonella uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"51d70862d24c6d6a55ebb2a3d6509c6e","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella","Lawsonella uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"fd5608560ee4858ff908f2cd4addc752","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella","Lawsonella uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
"cfd2b000b1efa0a95db40a80cccd63d6","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Unclassified  Corynebacterium",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d908918adaac98e6cc1968bdd1572176","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2086db7eec31da2b3e98586e9f584798","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"349fb94823ece4a82a7b4d84a942aa9b","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"75098f5b0c403e7f12d82119d4a2fd3a","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f7af87e718db0529e80dbfaf37440785","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,38,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39a70405721664d434783e38ef0821d5","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6980963bf57141d10987c5145ed51343","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e239f7befad18511c91ef664ba75923","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c4a5b2d2247345ec4431518c93d71acc","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"bbf3213852caa3cbdb7366e717d2ab03","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"61da62ce5dc22db81bb964dbe1c3a6fa","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb51caa9b0804e05b95b9e6bc3283d36","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be63cf8b4b8c29616999bc0f3a483fe4","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"1ae54132e784d052d647046a95dfdae3","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Unclassified  Corynebacterium",0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dda3b88da1a36b84e1f0e0905e4e61a7","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Unclassified  Corynebacterium",0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48df9ca9641153a418fa3111ed8af9e1","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Unclassified  Corynebacterium",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4d26979881e85d2ae87bec8c79da2fc1","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c540c7d41db0e782ecaa2be721665c2","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548a800b88bea6d27a5aacb87fbde8c0","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
"6330e0c8a6d8dee7f51e86929b06d54a","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Unclassified  Corynebacterium",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21456194187cdae5e1993fa288a212ae","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Unclassified  Corynebacterium",0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1aba924cc54da0ab3c43139bb748fab","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Unclassified  Corynebacterium",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"92041b8229ee1ab46877e3b3233f9409","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Unclassified  Corynebacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"0c98cff9944f98837fa3ef6a7374f7dc","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Unclassified  Corynebacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"32254963ee84444ffbf58bb854014775","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f60145e9a55ae0a2cd30e6b00bd1502","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"82aac76b217ac51b1eed1f90fdc0a4c4","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Unclassified  Candidatus_Actinomarina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"58f498efad2e3bdd811926090cd847e3","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"691825cd6cc25927483f063f45d303ea","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"e97c3413b1096798cbf1ab503050d68d","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"d329bab45ef460a84cafd3ca53ae66cc","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"a9723dd90df1ab4f3e33a2b9a00a3fa2","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"fb7a00093320ba8780f245c29239d8d9","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"57b03a919fa5cdb4f075c7503eaeae64","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"3f0031276e4981ca2a7425303eb1a0ec","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"7f4e2ef3a89588d427fbe84329d11f9f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"872db99b78891fbbda41a5faefd833d5","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Unclassified Microtrichales","Unclassified Microtrichales","Unclassified Microtrichales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"6e01aa4c3b7dec98718fa922a9c1d202","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9d51410c6fa1f388a7e19659389b8b64","d__Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","Unclassified  Atopobium",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53d5ececd62d6eca440551276030bb26","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"302d2fdd4739f55145e16b3efaf22582","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured uncultured_bacterium",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33f84101e50b4032b0513606797eff7a","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","67-14 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
"bf218536d7ea486a566dc3ec0ee60096","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unclassified  Solirubrobacter",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fdc7151250be11888749564e2c9e9558","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"69af3b109afb83b2c92734bf580b2c1e","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"9076a41c923af618901bdd6b43ae010b","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"61d6911d34c3c80ed4d836c8b668327f","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4b60b506f5d8e1ac06acc24afdddbbc6","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"8cb0cc1b2dae17e448fcfbde0b885e4d","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"efe520df10aef309e045232cbd9821f7","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"4ec9ae39d2eab491add88057dfe12a6c","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"bf434c6db27c8da5c5ce5c98ba513329","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"d9015863550394e14c29d85ee748b8e7","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8103885a020094abba0a6e47c7ab05d4","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2357e54a5ad84de7725bfa8516ab606e","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"c5775a06beeae4a360ee9ede9489b3bc","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"9b5f0f69f034bc411a7db7211fcb6d2e","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"a32176bd5e8121769f98602534c3619d","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0
"8e7f38f7d9f6009c3c1a44bc06d2126f","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"2535f988f86a9309ae655874d3874dec","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"cfce1a779a26e1c7d980906381900093","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"22f55c06bc609b05b6ef002788ce05b9","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"32c53e438a638ef5d169b16a0e15c745","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"251575891d25579f745f05408ef9be33","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"d2f362b4bdb975bdb966367dca008e83","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"b8b3e8b254c7fcbe154554d1b20d5b3f","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"b70e8ba1ea4d523edf0f62e8404e5a19","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"fb0cc0d9cb120e53af2e0f3930a1e91a","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","Unclassified  KD4-96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"01acfa19e0e91940e8321058869617b7","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","KD4-96 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"6997454a64619bcd56db261d19fab379","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"957568705392dc44d7d26c9c2d34d392","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"b7ce7b9142f5c735ace971243be39b84","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"e5bebad85f0a0599aa6807cd1f9626d9","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"9483ffbc19152f4c400bd0a8429fc3ab","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"967090f9a9182f621984f01f0e2a149d","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"188c3317f5123fa5f19383f03d3167e9","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"f454a33d0b5028150118caaf6f5a3c3f","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"c694dd30ce2708a74da1912a9455d871","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"8a1636959ff017ed8607af4eab03384e","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"a5adf957d5a3a385a310330a3b860ade","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"852859ce6a379dd9d334888721ddc95b","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"eb1556a5fe4e1665c1e91b6b01ef90c4","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"9768e194dbf658468ab16d4cd38d00e5","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"a324a370bfef55fcbf94b2d428f9f861","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"214449fe3991c37deaac4e82e402d10c","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"74bb8be7f2768f5586c3e4fed7cbe54d","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ffbbb984971e1104270272c097b6676b","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"d52f72f5566881aee0419e88a3ca859c","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"1df9cf0716fb4a8a0169fbc649a30d68","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"e9e4459e47ef8d574fc07f2aa1f83ac8","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"4233994fc3286083c7d3069f7cbd8251","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"a238534721766769e8faaca461f58589","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"73b2b413d2e0f6e5f10da56a66cd7da6","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"30ed5d0aab5509dd7b093ace4d0f6b78","d__Bacteria","Chloroflexi","Ktedonobacteria","MVP-21","MVP-21","MVP-21","Unclassified  MVP-21",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"690048c0915f9c9fc098e1d450b3b199","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"8bfe3ba48fa1906a8c99cad584ef0df1","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea6e7708f6a9191c314de43659d69f48","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"bd7d48a25b5d88394501914cf8f182e5","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"6ebe50acc071de79e38bc57d95b86cd4","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"a0069aa343041309d62a8271b32ff559","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"330f16b1334fd87496ffba30328f8dc3","d__Bacteria","Chloroflexi","Anaerolineae","uncultured","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"4f31b2992ecaae7c9cea41fa29ebeb63","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","Unclassified  SBR1031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"c2f32c99096e65bbdca936fbbb09d6c0","d__Bacteria","Armatimonadota","uncultured","uncultured","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"6a4031185b3dff7ecf1081bebc9e0c67","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"49c558e1ae890c3f38bbabf623701fd1","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"cb0d1424fe94975e7db66213b2728e2b","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"2a9c13725c950e6fe7cccd9224a524ee","d__Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","Unclassified  SAR202_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
