"id","E1.10.Poc.dami.1.20140731.M","E1.10.Sty.pist.1.20140807.M","E1.10.Sty.pist.1.20140815.M","E1.11.Fun.sp.1.20140730.M","E1.11.Fun.sp.1.20140811.M","E1.11.Lep.tran.1.20140731.M","E1.11.Psa.cont.1.20140730.M","E1.11.Psa.digi.1.20140807.M","E1.14.Phy.lich.1.20140811.M","E1.15.Dip.heli.1.20140726.M","E1.15.Dip.heli.1.20140809.M","E1.15.Dip.heli.1.20140815.M","E1.15.Dip.heli.1.20140905.M","E1.17.Cau.furc.1.20140801.M","E1.17.Ech.lame.1.20140905.M","E1.17.Ech.mamm.1.20140728.M","E1.17.Ech.mamm.1.20140815.M","E1.17.Fav.sp.1.20140805.M","E1.17.Fav.sp.1.20140811.M","E1.17.Fav.sp.2.20140805.M","E1.17.Hyd.exes.1.20140803.M","E1.19.Lob.sp.1.20140730.M","E1.19.Lob.sp.1.20140809.M","E1.19.Sym.sp.1.20140724.M","E1.19.Sym.sp.1.20140814.M","E1.19.Sym.sp.1.20140815.M","E1.19.Sym.sp.1.20140905.M","E1.2.Tur.pelt.1.20140814.M","E1.2.Tur.reni.1.20140730.M","E1.2.Tur.reni.1.20140814.M","E1.2.Tur.stel.1.20140805.M","E1.3.Por.cyli.1.20140801.M","E1.3.Por.cyli.1.20140815.M","E1.3.Por.loba.1.20140724.M","E1.3.Por.loba.1.20140726.M","E1.3.Por.loba.1.20140905.M","E1.4.Pac.rugo.1.20140728.M","E1.4.Pac.rugo.1.20140814.M","E1.4.Pac.spec.1.20140811.M","E1.5.Gal.astr.1.20140728.M","E1.5.Gal.astr.1.20140807.M","E1.5.Gal.astr.1.20140814.M","E1.5.Gal.astr.1.20140905.M","E1.6.Acr.humi.1.20140731.M","E1.6.Acr.sp.1.20140905.M","E1.6.Iso.pali.1.20140803.M","E1.6.Iso.pali.1.20140815.M","E1.6.Mon.hisp.1.20140807.M","E1.7.Pav.sp.1.20140905.M","E1.7.Pav.vari.1.20140805.M","E1.7.Pav.vari.1.20140815.M","E1.7.Pav.veno.1.20140809.M","E1.7.Pav.veno.1.20140811.M"
"89cee22825353025d7d6cf2d0693dd18",0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6fa1767b661d164710f0eb1ba7bbe818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63571c872ac01b048674e6e1799abb3b",0,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,34,0,0,0,41,25,46,0,0,0,0,0,0,0,0,0,38,0,291,0,0,10,0,111,0,27,0,48,0
"bfa3388bd847c3da6336531ea1541b81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ce760cb4922591f59233b115ae09348f",0,0,0,8,0,0,0,31,0,0,9,0,0,0,0,0,0,0,20,31,0,26,0,0,38,0,0,0,30,0,48,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,52,0,0,0,9,0,0
"f303a0054921b750324599549983d8ce",0,0,0,41,0,0,0,1,0,0,8,10,0,0,0,0,0,0,20,38,0,0,0,0,0,0,0,0,0,0,48,0,5,35,0,0,0,0,0,19,19,0,0,19,0,16,0,0,0,0,0,11,25
"c22bdc4fccef60eb531f2fe34c4d1d59",0,0,0,0,0,30,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0
"c842ab40fe0fe3e94962adf41617165c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"0efbd33f9ab539d97ee90ee3d1c829be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
"7067849d874daa76a54437ca53540d9c",9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,20,25,0,0,0,0,0,0,0,0,0,0,12,22,0,0,0,12,0,0,0,0,22,68,0,0,0,0,7,2,0,0,53,2,7,0
"505ac6c8ebcf1fb805d32216b4bbfb96",0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"e670c2958e4920d46341a88153d720bd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d82db93ed2be6c7d0c09dc742352950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,3,0,0,0
"d3af82514960bade66d54cf7fd25e739",0,0,0,0,0,43,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"2ad496f617fd25dfc3a3151074fff069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,1,0,0,19,0,27,0,0,0,0,0,19,30,0,0,0
"7f402ad7e780595374b103e8e5bd879c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0
"572f9ff2148da07e9dcd16640d2dd967",19,91,178,0,31,0,107,38,0,162,59,120,38,43,43,121,131,47,50,24,105,0,52,0,67,63,61,132,16,75,0,0,0,7,0,3,75,85,86,70,83,69,18,135,18,4,57,0,16,46,131,188,141
"842fd6d8e0731455744b2deaf2c6de95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5e6c8a3c406fb561acf0b455a40a377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f036b945661a55f79a8b70ac6853c431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eaa3afc6ec6ae5f062c7f679d67f3a4a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"afc1ac33417f750b528ccaa72b154807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,2
"15439a7ef9a33d7b438bb6d855ce7126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185,0,0,0,0,7,0
"f39ddf8cf145af44f0f718f6442252dc",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"844ba14f6177fc9c4d4adbfb21ce5415",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76a44c940b9f1840e7498560df89334c",0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f8809fe4a32e75b629a9f053dd03c15",0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a740cec84b1d540f9db7210cb5e34ed5",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"31a2b3aeb48035466729554713f3ab69",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e93287da6aa201442cac1f2f17ced4c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"98f45280310b1364c4c0dccc35988844",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89bead4003bab32b903841f6cac7d353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
"73c434a77d07c20d70f499ca99470a5d",0,0,0,0,0,183,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,37,0,0,0,0
"4087c8729e0681856714063937f38e5e",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aca349fe36ac486137864db9eef3392a",0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8acfb35d46b577dfccb25e203087452b",9,0,0,0,0,0,0,0,0,0,0,0,6,0,18,66,0,0,0,0,3,0,0,0,0,0,13,0,2,5,0,0,9,0,0,0,0,0,0,25,0,0,0,34,0,0,0,0,0,0,24,11,0
"d472df6001871c1460e02d9b09b66cfa",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c609e985662805ec8c6e4991c18b65c5",0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ecf684d3957cf1d6ee7cad6cf1828da",0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8ed2f52702675c09e29242f50f0cb2a7",0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808605401055cf7ed20cb1ddd1f5e50f",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ae63e0fbba590d2aacbd7f8ecdfacb5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"8c14a49d61fc452112312f46edbb780b",0,0,0,0,0,0,0,8,0,0,7,8,5,0,0,0,0,0,0,0,0,0,2,0,8,11,6,0,0,0,0,0,0,0,0,0,0,9,15,3,0,0,0,0,0,0,6,0,0,0,0,0,0
"544fdcf7339e10267fcf5bab3a0fda0f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0598f1d065eea89c1fe351818e0dfd64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"cbcc6efe329a1f4b0cf8669c2d6b2345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9575f9edd2938ac1ac7863cc53caeb19",0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,4,0,0,2,0,0,7,0,0,0,0,10,0,14,0,0,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06191e8bd73ae8a43303ba611e498450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
"31f5a2a0a7e1edfa4204a3438171fe23",0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28bcd1daee7db8be911c76c1a84bab82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"bfafc3d5089806d93fb338ee2a5862e3",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"b7231eb0c1d0e808851534fd37ed9c46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"bce312a197fbf1521d3ec51fdccbf563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84d58d72725778c8d195a2c1b1706a9d",0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"bea49454da7eb653c08585bfac0cf44b",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ac54c6826477e9e0698d24cfce4b002",0,0,8,6,0,0,0,3,0,0,0,23,0,8,0,0,0,0,2,0,0,0,0,0,0,4,8,0,2,0,0,0,0,0,0,5,0,0,0,10,0,0,0,9,0,0,5,0,25,2,29,7,0
"e175f322c5e5cb14092d58f2a3932546",26,0,11,20,2,0,0,2,0,0,32,0,0,9,0,0,7,18,13,13,0,0,21,0,29,17,0,49,34,0,21,0,0,97,4,6,0,18,0,44,27,58,0,0,0,86,57,0,53,50,49,0,11
"9c043b31fd13e24f4b4f7615f52181f4",0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"d16214e14731d0e0656ee3ceb30fda28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8185db77ca6069bcb9eaa924f09e6cc",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ee52e2d518e22900261b93c7c0155af",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,5,0
"e0bf608e6629445614dcb358430108ae",0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,7,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,1,14,0,0,0,0,5,5,2,11,0,0,0,74,15,0,0,8,0,10,0
"8f03312fee49b2e736d0a5625b0b99a4",38,14,0,0,0,0,628,22,0,0,0,0,0,0,0,0,0,0,0,19,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,96,0,0,4,464,0,10,0,0,0
"588ca3f4f7eae097761c499b74681d75",0,0,0,0,0,0,0,1,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"dcc9aac816c8cf6f0787524ed877e229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0
"5e3a7d60158347d44920be82b3a2206a",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fcdd5650460079861b830d8bc78045c",6,4,7,4,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,4,0,0,0,0,92,0,2,4,0,0,0,43,0,48,46,7,0,0,5,0,0,0,0,6,0,0,0,17,0,4
"80939c455319192ef5d75183020d5a83",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0,17,0,0,3,0,0,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
"865fb6d54f91eca32f76eaf1efd87159",0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ef714a8804728aa95a3cadbf52a82985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"e8d37ee906f53a9c3c3083df7cc0ce4f",0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,15,0,0
"dd2010f7c3aec8d89ce6b914c5aeeba3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"618ee0add709fa088afc2388383e9a57",0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d118f76dcb8838bb43e2dcc5380224c6",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d15c9e8af26759ab150a1f9a6f4dc3d5",0,8,9,10,0,0,0,12,0,11,31,4,0,0,0,0,8,1,2,6,9,15,5,0,0,0,0,3,12,0,1,0,6,31,0,0,0,4,5,5,22,0,17,0,0,7,7,0,0,7,0,0,1
"5c725a99895c8eadfec01a14ed1ab1e6",0,0,0,1,0,0,0,0,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b360c5c5d4b3d15084a8a033cdeae5e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b39e417ea1b57410e4412e565c5f7a3",0,0,0,4,0,0,0,0,0,0,0,0,7,0,22,0,0,0,0,0,9,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,25,2,8,6,0,5,3,0,0,0,0,0,0,0,4,5,0
"f0477bc58df35fe54f3c40ad65dd23ae",2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,5,0,1,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,0
"bfd3f7f9322174b8e0f3e2cc5978e9b8",9,0,48,4,0,0,0,32,0,23,25,18,0,26,0,11,4,0,28,11,0,10,26,0,0,6,0,9,16,43,3,0,1,13,4,2,0,37,0,35,13,38,21,0,0,11,4,0,0,3,12,14,14
"2e8f116592aca2cfe5f9d47792ff9f9e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7265ea49ea835b3be04851e57ab6e7e7",0,0,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,17,0,0,0,11,0,0
"f5811c64854ac860cb6cc902c2005265",0,0,0,9,5,0,0,4,0,0,17,0,0,0,0,35,9,0,8,5,0,0,4,0,0,10,0,0,0,5,2,0,0,15,0,0,26,23,0,16,5,15,0,0,0,8,9,0,0,12,0,0,4
"2c95378653648ce017222e6641c8e2d1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1fcf7af52ce48206f39a4b7bf0c34c22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,8,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"1e4734aac1403aeed033d8155c602908",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"cfe87eddec2c968e4488b218f55d3f2e",0,0,0,9,7,0,0,0,0,0,0,0,4,0,0,0,0,0,5,6,0,10,11,0,0,4,0,32,5,12,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0
"9e5ca1bd20bd457a1c266d7d0e83c0ec",0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,20,0,3,11,0,33,3,0,0,16,0,3,13,0,0,0,2,0,0,0,10,0,16,0,6,0,0,0,0,0,20,0,0,16,0,0,0
"bc6c07189b77231f7967eb708a5c99f7",0,0,2,1,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0,1,0,0,0,0,0,0,14
"16f890c800f98746475ddd097993c6b3",0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e6274510b3a65563aa9b1ca43a0ccaa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"c4915da4520bb842b0351c501d85c202",0,0,3,0,0,0,0,9,0,11,31,0,5,0,51,33,7,0,0,2,5,0,12,0,0,0,18,0,0,0,3,0,4,4,12,2,0,22,19,0,0,0,1,0,0,0,7,0,0,7,0,20,11
"d2ff82bc924c2fe7a64b349fa0ff2bfb",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"dc05efbad2a788ba7fa36b32dbf2556a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62869c70242d27fff6ef6d9a0a4113e1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ca838bacdf5c4d0f4d1f509dd5785c8",0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"67ebf6f080e07fd21acb96fd68c496fc",0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b2c51d5a6bc24cfc3c7f809d1a72817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b773ccb1531b76004d828c7361c9d3e",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70da8e2cfba2f615e492afe38254c6e1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,10,0,4,1,2,7,0,0,0,0,0,0,44,0,0,8
