sequence	16S_rRNA_Count	metadata_NSTI
ec52689fb00a0a67e77fef77429b64c8	1	1.095032
ec536178181428c35663f63c0d038a0b	1	0.558308
ec536ec9f938a710b0c50e2eb6212050	1	0.1692
ec539ba6894aae8aac25c18df4b48746	1	0.11615999999999999
ec541fd279b43380dda72dbd553da2e9	1	0.17879
ec5423b04d7d0086fcf7e10c2dda850f	1	0.070504
ec54f359cde2f8c9e7a767a3452bd365	3	0.095068
ec5533fe585c1668991c4be97a3f8a51	1	1.472613
ec558abebdc51dd7800eba46bb9fbf8a	1	0.06265
ec566805f863fda0c620a3234d3316c9	2	0.42434700000000003
ec58eecac232572246e24eb5a746f578	2	0.202828
ec59374b3c9b1a91d793d4812ea5ad54	1	0.55808
ec597118faac52f3622522aa8f8207f5	2	0.501355
ec5998fa352e3bb96460301ead77d4c0	1	0.30241
ec5a4358dce6e2f827db0f7ae0202d75	1	1.029807
ec5ac1f6aa1361de8db3793a389e6668	1	0.414448
ec5b5a0e169bfac8a4c07c76160a72ec	1	0.476892
ec5d2af771a4270f9487ed6e89af4dfc	1	0.120127
ec5dd00fd4e9bea8f38ad66e99ffe5f9	1	0.620129
ec5e6071daf5ada8db29368890b9ada4	1	0.031452
ec622ec366d987d4d68f8f7975a8b0d7	1	0.138468
ec628d4c089cb4a2b711baabd374db2e	2	0.043129
ec62a02d15837e27f56df84b457801d7	1	1.1253879999999998
ec6406abff4351969682d64fb28ffc2a	1	0.6050800000000001
ec6466f59e37f012e6c8bbe21d57c5cc	1	0.198744
ec695e2dad313a4ab150394b76b8aeff	10	7.115469
ec6a5564cc780f42702ac8762b2efb72	1	0.4032
ec6d992f29b676fedf30e35fbf39c622	1	0.792462
ec6db649682de65309436035bbc66f0a	1	0.14488800000000002
ec6efd7091151afcc3aab0c4558070e9	1	0.396094
ec70002c0993f3ce7ec9996027ef5eaa	1	0.479411
ec716d19a5b8aa2f8d8b6cb2e1eaf153	1	0.6953
ec729ee133d10b101dfb92463dfc7f40	2	0.34553
ec72c72b98f4315d95aba28d9fb736ca	1	0.818272
ec73365f8be95f1bd3574d55d1172e29	1	0.193807
ec736548a8bac440a7b2d8ed8e16b6fe	4	0.14488399999999999
ec74d8cf43e276cac17672daf0d29eec	1	0.42547399999999996
ec75c812f25e82e2a205f1feecdd245a	1	0.112348
ec7624ad9372bfe5fff975a192761a6c	1	0.323571
ec77d2ef2f9d06f56d5cc2c8a0867219	1	0.809904
ec782c11997d2c7e604408581b3cec9c	1	0.47248599999999996
ec784dde15cdff293fa8ea94a1c82eac	1	0.56214
ec7bb5033dee87f473e4ce6812afc382	1	0.179203
ec7c78346cddfe6e25e53bef251744a9	3	0.033109
ec7d1295fe9cb8da320ff5cbdaf2901b	1	0.406496
ec7d82d39bd7515241d1697444700d0a	1	0.6458550000000001
ec811f547c4ecc707058ad713f6aac3c	1	0.824658
ec816e89a31385022e3bbb45098949df	1	0.139193
ec82155dfa3585dfa17cd0fd9012c4a2	1	0.306687
ec832bb821cbccc065eacde541b107f7	2	0.11523
ec83e0f357f4172e753dc17177489a3c	1	0.053424
ec8427bfecbb4c639a89b2a3709331b0	1	0.6284310000000001
ec843a2c5d50420966a061bab08158d3	1	0.477343
ec84aaf7fe54ca71fe9fe02900d3af65	1	0.967009
ec8524c83f47f052abc1c8a1b132c307	1	1.0298120000000002
ec85fde1f5c8a06aba6255c18d94e42c	2	0.059892999999999995
ec868598a5784aa5ffca3935db58f60e	1	0.104077
ec870883b3857ec8d22480a2c8701336	1	2.324928
ec8730a9cbb717f84cfcbe8186427ff0	1	0.075424
ec882c30276534649350eb5d151c4ec8	1	0.521798
ec883d7b4790c45dc7b26bbbabd3ad7c	1	0.153906
ec8ae9f74e55463969b0be32a4b3220d	1	0.31928
ec8c0f678ad6a99cf44c6646e77305d1	1	0.697024
ec8c5e11e1c0d06fc5f43234efc26caa	2	0.274604
ec8cc2740d24584b1b1b3fd24d81d0af	1	0.684087
ec8cf885155f22ba644f7c23ba19b899	1	0.42371800000000004
ec8d4b7b9c104413c607c28cb5d81a0d	1	1.008667
ec8dd8e0db3cff59269d42c459216178	1	0.15725799999999998
ec8dfcb8118fd9f3fc79d05983d72f4b	1	0.349541
ec8e2ca819a42fb387d10f8696062d25	1	0.834957
ec8e3dcffeb01ab1f8128fe1c31cbc1e	1	0.16168
ec8e5032bd5a11098b9252c18383304d	10	3.332646
ec8e7955a6f76beca6c1a31a1bf69838	1	0.590485
ec91aaa964bf70f0e978a61a544f3a66	1	0.29577800000000004
ec933ce948ec11a81348239dd316a8ba	1	0.148313
ec9493f9d0d9cd6bc58e8978fbc0c52f	1	0.33853099999999997
ec94ff9b732409b8c9e6d8502a74bc8e	1	0.552867
ec977c18ace7aac950e22358448a676d	1	0.721805
ec9824faef2dcc7b0077145a7e7ddf5f	1	0.355016
ec990980f5390cd19ca9d6b8cc06b0c5	1	1.199825
ec99ce43948aba70a57dd7174c43a665	10	3.802539
ec9a787a8f61f504f1e401761ffe923f	2	0.06564299999999999
ec9ae7093a306b735e1c2d59dd27039f	1	0.17616099999999998
ec9be7d592d3d38be3a332cb087c39f3	1	1.171813
ec9f902d777e4ed7de63bf8f9eca7945	1	0.232725
ec9fe3661e0ab2f6e23c09e4c1436a56	1	1.161672
eca0e969c5b2ca308a77de67adab27d7	1	1.488407
eca38f5214a7d66910b0d6172f8bfcda	10	3.318986
eca536b199fe7ea9ec662de4c9c66cde	1	0.286416
eca5460754f84bdb19ad2a731bdcf1d3	1	0.22174499999999997
eca5a51356911d73c03f715cb06b5f2c	1	0.261031
eca5b30cb84b9bee966b87be9fe1e72f	1	0.366125
eca616cdb17f6c651cdee3113fd7ea36	1	0.684208
eca658bd175445323ade791d8a2096b5	1	0.46166599999999997
eca67270dbddf298e90e76f916b88379	1	0.458975000000001
eca7cd08a4214f91a0d81bffde67d2dd	1	0.306628
eca859db9ac5d9f87e49de378f11da53	1	0.535827
eca86a21fefa94e252006ec96c2b0163	10	8.072211
ecaa09b88b52facc711600d08c574a32	1	0.045675
ecaa4e41453f636db161380953208c1f	2	0.10115700000000001
ecaa82d4e62fe23da080f9d107f6b477	1	0.8494379999999999
ecab2bd80fbbe8f03f337de48863b5bf	1	0.736484
ecabb22dea167af9952c13ac60afb542	1	0.137351
ecabd0bfd4cf4be0bc4e589c1b9d3b6f	2	0.47805
ecafedd93ac7b11819f41c2a4291b221	1	0.799025
ecb1b0562881e0b93fbb2f85225bc037	2	0.058276999999999995
ecb1ddf91cc349d061753a0c621765ea	1	0.5269739999999999
ecb266e07ad99b1c0079f1043392381b	1	0.139193
ecb2f3ed99bf91e7fb4ddee0a85d93ba	1	0.5061829999999999
ecb2f6300ec14d195bf3915d81dfb2be	5	0.165731
ecb2fb42b40c539cf87e1817ddfb442a	1	0.48284099999999996
ecb32c5d4d06904b1362073e8c542e2b	1	0.189108
ecb339cf482d0841005093e415360f37	1	0.78175
ecb43a522a0aabf66e4022acac1789c3	1	0.425576
ecb58c38ef06c179203a1223aca6ad43	3	0.11618599999999998
ecb70839930ec47d3824a96b7b39b925	1	0.33853099999999997
ecb8550488a4b168059a38de3d49eed9	1	0.663104
ecb8ff03e75c6adc651ca46bbaad4c7c	2	0.36267699999999997
ecb9119d8b6f99174f0e5b36cecc4583	1	0.178697
ecb95a1a50edfd2d581f86753b1513fa	1	0.5124310000000001
ecbb156623cd10b5b8dc890ad0561978	1	0.413257
ecbc724a88b1ef58dfb6581c15d94fa2	1	1.649906
ecbca7d1210f773f89e7dfb1f2d4d14b	1	0.398662
ecbd47d949ca83ecd9201e787875e0fe	1	0.525303
ecbe0715b0d229768f55115748ed0035	1	0.322473
ecbee75909633e2c20a33d463d011f0e	2	0.471242
ecbf811994ab9fa478d05c098f7fa822	1	0.567894
ecbfd0401c582dd26b17ee474446218d	1	1.008913
ecc17a6596f83a48ccee051554490b12	1	0.45355
ecc197dda131b6a44da36d32d226aef4	1	0.48781499999999994
ecc32d3fa3422708e424d58acbb7ea5c	1	1.513594
ecc4820be7988aa4d4b5dd89b1cc52db	1	0.806714
ecc50485bbbe4aef674eeeda32db5ce7	10	3.804127
ecc57eab4eff6bcbdb98b205fcd77dff	4	0.707842
ecc5875cf8f80ca8a220f80e45e0ad65	2	0.456003
ecc5a9784066922d59ad8359fb37397a	10	23.08781
ecc67edea43aa16cf5f81cfa1ae2ea1f	1	1.525749
ecc6cc8d7f399c05d556f35ccc5a735c	1	2.209612
ecc797d4d5e2e3e1723be36d84cb9be8	1	0.30279
ecc7fe4ee2052c376c10c0d7a8a9cfa6	7	0.538334
ecc9495202a06ec1aae0d6d875dadc3f	1	0.204006
eccaf78d4289549c825b5e90f3e3de63	1	0.271217
eccb439bb2be20226dc75cf74425390c	1	0.5081760000000001
eccb59ffd00f7dac99a527718d719db7	1	0.327135
eccba47eba87621794cf973220e4612a	1	0.18112899999999998
eccce72522ac716061b5971474b5159b	1	0.807946
eccd5f049263681dfe8e3ab2a220f562	1	0.522518
eccdc7a98fcf634b11ea333568c95efb	1	0.707257
eccf37169c7962967d84e476a02c9f10	1	0.265971
eccf4d1e2d43d26d870f448c77a0a519	1	0.340435
ecd0283ea0fb5575afc4abfc9287db38	1	0.886918
ecd10ec99e2b724ae1881c82e424205a	1	0.8664440000000001
ecd23d1e162c5724d6f85cea7e20ef5a	10	7.5917
ecd3beac0388247cebea86abd0e17dda	1	0.250687
ecd4384a7f8dc18256e564e99a03b359	1	1.199279
ecd4afc05017a73896daf66d40bd80dc	1	0.13405699999999998
ecd5001e05a03b3f563bdafc8d2732f7	10	2.732221
ecd53d7bafc059e5d39da45dfb203ed3	1	0.120522
ecd5d0d553e24067a0983f44ce010c10	10	8.627786
ecd809a8e68fcc0a0cf7f9c97825fdff	1	0.12945399999999999
ecd8c7ce56b46a7267d2061ca1b45f9c	1	0.087987
ecdb462d61be79c752c0ab819bbbd9f7	1	0.804109
ecdb5f8c4641bc77568ddbfd8cb7cb48	3	0.32127100000000003
ecdc3d82acf4401e26472aa3b59340a6	2	0.289192
ecdce69b3e1c2808c88fe64efadb0505	2	0.055175999999999996
ecddbd8fe3424c2def559a66ba42340a	1	0.375892
ecde35d55238aff17768feeda11285d5	1	0.5156189999999999
ece1306e7842955978954e2a06a463ae	1	0.397523
ece1896071791075ce59e82aad51a4a4	1	0.631831
ece2699a1873bbd6008521a723c0a9a6	1	1.074174
ece43bb0544d29dc9054a820c1470e32	1	0.471566
ece43ed2166358fad9b0ced0d347b5d6	2	0.797949
ece5ca90d4f186122dd9bc5430a2f81d	10	5.122226
ece5fd461326a2305f8d096aebe339b4	1	1.7475740000000002
ece77c7ef4b462b82b988bfff490085d	1	0.467413
ece800987721cf1489bf3432eeb4402c	1	0.595186
ece8197d670d51aff7d89cdad8717745	1	0.225948
ece9b84fe7bac5aaafe75922c96071f5	1	0.8636959999999999
ece9d7089f8d7c5c1d0c634de4a020a9	1	0.235886
eceb6d33e0fbe88374df4c83be0f20ac	1	0.741467
ecebc2f7906241d51bccd5ff96500915	1	0.332888
ecebc5e8f84ba98b25ee8e6939a08a13	1	1.035137
ecef139f46b76ae3e06327e93d422303	1	0.103505
ecf00e32f9279b34e0733b68b01b7f41	1	0.406593
ecf0463225cb2bd70f5a98c0ce33ba29	1	0.044183999999999994
ecf09df660b564493d4c4a740d40dcc9	2	0.484986
ecf2269e69d8bba5d16654d01a01d7a8	1	0.295053
ecf25a272722c4255d523e710a3578a3	1	0.23377399999999998
ecf306d329698110227232c4d8225649	1	0.092619
ecf3563ef724e5a9816a25aee256460b	1	0.241617
ecf3ff57646eadc5e9114d51b92d334e	1	0.192236
ecf49203ff8cfc589b5eae81e8666a81	1	0.267177
ecf53bf7896a47fc19cd37ad7e464454	1	0.451672
ecf5ab71d736dbc306167acf7b508434	1	0.044098000000000005
ecf5c3b61f924e493a458fe7ff93b9fb	1	0.493465
ecf668d272c88806b96cd85cbe0e96c6	1	0.9463959999999999
ecf67105ae5be0eb1965db88268a6af1	1	0.153906
ecf67fb1b15990dd5281fab1ab781182	2	0.055927
ecf9062d0987b4c4d73ba04e9f76a260	1	0.755128
ecf944bab8e63e6eaa83f83a4057be39	2	0.541625
ecfa0b903995426ac071e15c43b7dcf1	2	1.113348
ecfa195a6072173f811b5b26cfeea9ec	1	1.0979780000000001
ecfcc7405148fa7f1325e9c003ab537a	1	0.33853099999999997
ecfd854de13cb5d207dbfde20ac81342	1	2.179441
ecfec070f3e60ef053918fd02a00c3b5	2	0.096567
ecff0dafc9a759845155c82d1362b03b	10	6.984011
ecff8ca7640a4dbf259d4ad226524a1a	1	1.7182369999999998
ecffcedc07bcf0a24b299d625766a967	1	0.432529
ed001aa0185b7b5cca04109c919a2cb5	1	0.5081829999999999
ed001bf8ece3b29a74d1ea4e20bdde68	1	0.14119
ed00297a1735765e4ea42c1e1a677ed6	1	1.1089229999999999
ed0134dd3b99f7fd6cac695e33919264	1	0.430113
ed02143d0b91daeaaf55e3adaf630937	1	0.677121
ed02e7737e4ce3985c87a251c5aca003	1	1.1047639999999999
ed0313801afe547d48dec757615aa921	1	0.724105
ed031ab4587ef66315a5419c8245eea8	1	0.06665700000000001
ed040ec91ccb93c504edf48988696d32	1	0.046627999999999996
ed044e0a8719d56aff076f8d00fcd26a	1	0.557642
ed0525b42141ac454df745e89681f83d	1	0.422336
ed060869819985ebc9f5aa0acdb9d6b5	1	0.507699
ed065cc9b0dc7419af3db1d311391d42	1	0.8127439999999999
ed07e20532786d619b8ad46c121f982f	1	0.332027
ed083967248513ec3bb36b9921362096	2	0.122109
ed085e180aa7c40902564c87b0aa69ad	1	0.47769799999999996
ed0bc2f3696834be84b5a3f958399054	1	0.223888
ed0e25581505073ed120d755bac91b5f	1	0.9589489999999999
ed0e7a3162226237c197538540a8eb5a	1	0.714667
ed0f5af8ec3b41adf9a2ea07f9e1b479	1	0.659461
ed0feec4530ba8a4389baf7770c58d71	1	0.054100999999999996
ed112d2d3fc4150a681e9a3ae3e819ca	1	0.923759
ed117496702443404011f15400680ae9	1	0.8355290000000001
ed11a629c7a68949d566e7aee944e967	1	0.06497
ed121aa8d217959560a6920f39c85e80	1	0.598058
ed12384b78c9918928cde9611cff0b6d	1	0.450705
ed1433b68acca833ae0888fc1f87cecc	1	0.179644
ed1482f3c7b847ea3644b57e5e934c0d	1	0.41623999999999994
ed149984d8298d9b131d83323a1773d3	1	0.486721
ed14c271bdeb0d676251f2e1247ad08c	1	0.21301199999999998
ed158d4afb61ec873d927a2b34e23902	1	1.6348530000000001
ed15d29e2c9ca28692e012583e3e694c	1	0.505201
ed16d0d4c0009fda5d85de8ec2454af8	3	0.107731
ed17b781c1f84bd2fad8432a1e1dfd08	1	0.08819099999999999
ed195fbc2cbaaa3f08d71fa25ff12a60	1	0.17879
ed1a41732b9ac01636e319a6981be506	1	0.387812
ed1ab8b5ba13f94b1f88dec71d663575	1	1.7496759999999998
ed1b117a3f8d10add05e04b06e7c4fc9	1	0.372218
ed1b2e25a29705929390c09310b832ac	2	0.15146400000000002
ed1bcb00746feb569d28d1d047749053	1	0.552804
ed1bd4a68e4869ecbcef93102a78a8a0	1	1.2062540000000002
ed1cf49b487d1029097c66c2461c56b5	5	0.043328
ed1d2d304606ad8438a594e17fed8a6c	2	0.11028299999999999
ed1e79a212aa3bbdd1ffd33b51b0df48	1	0.729943
ed1e8040d873198707300f2137bd21e9	5	0.150373
ed1f0accaa3bf4e51fb84ba195152683	1	0.22795
ed1fee0d041ac8ef95896acad453edc6	3	0.171845
ed209177c8777a62b19bd94c62c060b9	1	0.577418
ed20ff7342e22e91438e8f88dc3cb229	3	0.6249180000000001
ed2217cfd90b13d97b1baf04beb6f099	1	0.325348
ed226c346a6ccabbebaa023d5ba47a7a	10	7.9563690000000005
ed2341d64beac2696565e1585a7979c8	1	1.098174
ed24ec268cc1521f5ada720e05287d3e	1	0.26348
ed25420fc020cacc2730237c150a28da	1	0.192451
ed265134083bf33e66ba481b894a9b33	1	0.49768999999999997
ed26ce45bbc3b48c881a816aa7e2c6cc	1	0.694023
ed28093a8cf17f2286de40ea66e0b9d0	1	0.236246
ed28f71d7ebca7d3b4009f555f56aad9	1	0.40162800000000004
ed290470fd6c2cd0b3a2fbfe667c8190	10	7.578585
ed29b72c61d842c4ad482d104d54420f	1	0.28075100000000003
ed2a9a032c5e5add3e8e2e62e1904457	10	3.935633
ed2c2129a58266c72fb22e9d31fa458b	1	0.12566
ed2ecf7a25c946c9368918ecfbbea87a	1	2.230772
ed2f057b8372b07e1150f45a87178465	1	0.546461
ed2f391804d0ae690a9b598406a71e14	1	0.5622520000000001
ed2f4bd877a6127b9572f2bd54bf2c0c	1	0.31235300000000005
ed316c8836781d183e536e14c9b29cc9	1	0.43593699999999996
ed32ad19e6259c8190e391bd73df5aca	2	0.114679
ed32ce18d7bc97a5564bd646a80d4478	1	0.056152999999999995
ed33190a87c415c466212c224c19c873	1	0.035621
ed3322a0be5d54fc861f1a7a37683f90	1	0.204859
ed348857bf0441df499d9702e8c2fbbc	1	0.27178
ed35b6ec58d4988523294b6a5d4a7437	1	0.152305
ed367ac95377841901874449e775e691	1	0.604690000000001
ed375eb61c6b8553177898d5291e3a64	4	0.14063
ed3797133922bfaa65f78832fe233692	1	0.557569
ed379e34f67f1feeba3e8905ed614565	1	0.152305
ed37a3e0b9e5294524b67e671c64c775	1	0.146421
ed38a77c44ec363531c1b23c0ff59fc9	1	2.437568
ed3a59a0048f2edcbb22199658839208	1	0.668018
ed3ab89439ee239a1a89999b1aa2b115	1	0.155154
ed3b99d0d9b04ba0a98c9829f232f124	1	0.573966
ed3c89ba4e96d8ba25c5565c357cc7ad	1	0.6711560000000001
ed3cd4e8339c2b61bd86a9b699f75634	1	0.173131
ed3d2ddc6dfaca58423b6dc6c4abc8bc	1	0.139558
ed3d495dfcfad4b2ad0f2e9910996d0f	1	0.9761780000000001
ed3d95303d42e0e55c1fe8dadad2115e	1	0.603243
ed3de1009e31ca2e6180abe8f1a1aec8	1	0.78919
ed3ee98d3d73aa71838ef719adff25e1	1	1.19428
ed3f112e47a179efbe45cabfd1608707	1	1.4294069999999999
ed3fba94c702e24201baee0483eaee43	1	0.115567
ed4195d04fee7e8847ec3035583010c1	1	0.46567299999999995
ed42776daa9f71de578f520b0135c3eb	1	0.354188
ed427ddb858b2b1dbca5d2e25f76f238	1	0.370888
ed43615ba56c29bb04e9aeb178442ab8	1	1.200461
ed44f42a2aabb5819e67eb97f36ab2ec	1	0.251334
ed44ff3679400e049b44909df54a8af3	1	0.38185
ed452c27201fc4b9629d1845ac4dee7a	1	0.7017720000000011
ed452ff171f2322c365968516799d86c	1	0.8908739999999999
ed4558e93572f73ffc214b735ce5aa8f	10	7.453171
ed455faad97891a237495bf794fae4f4	1	0.5828770000000001
ed45da4f43092451012465b82869b269	1	0.270094
ed46c96c2aa71599c80a961dae4f1ca3	1	0.44585600000000003
ed48401b80e51f1a8369a9e4d2fb9ca7	1	0.7411989999999999
ed485ddf7f222e85d31301215fdfe39c	1	0.649393
ed48f322bcbefa3612e42f33246f7538	1	0.34108299999999997
ed4903f924a2822afea1251b29975dce	1	0.642468
ed4a9e39d80f6cc5196a9da3a6d6eb6b	1	0.412813
ed4b39447365ad016ddf7367aceb5d69	1	0.561153
ed4b51972678432d143500f6d63366b8	1	0.263418
ed4be700880e9c0ea2cb1e9919ba7bb3	1	0.20958800000000002
ed4c6e3fe4059a06f4dc1180348dd151	1	0.770976
ed4cab9b025bbaf85717a5a5006bfded	10	5.213826999999999
ed4ce01895d386b36bf8386a6a767e46	1	0.152305
ed4d06e636dbf0c7c7eb1a0ce8121272	1	0.359369
ed4d3126c5e4975d5872ea4be52660a6	1	1.170595
ed4d8a6313b3253e627811f6c78379bd	2	0.301387
ed4f08c5cffc21201b1ee510f5994e5c	1	0.752362
ed5350010e865a58b14d641bc92cc57f	1	0.271463
ed5442981c56c57bb7760315c755147e	2	0.327494
ed54a658adae3cd467fa6f220d54e797	2	0.421649
ed57d30ab36a018949bb82092aac7e1d	1	0.304863
ed57ffd5d4b9661cb6f10c5e247c71d7	1	0.79748
ed5830c2f899dd458b539a360c710f07	1	0.459358
ed587556b03b6df9c65aaebe63d8dae6	1	0.234402
ed59bb0b2607fb8c1cf68cae9b465d77	1	0.20754299999999998
ed5aa0ee3083a6dd1ac28b5a7c307467	1	0.067616
ed5b62b6ce251b930547488c997e89fa	1	0.153034
ed5d26fe4e9c438aed7dc375d7bb1243	1	0.297431
ed5e24ed625f7bcf1aa841a724fd7793	1	0.844284999999999
ed5ecce1e641fa8416abf4a61c744e09	1	0.27376100000000003
ed5fb8ee37f4d3a046cecdadc6a74c9a	1	0.335503
ed609212a846776cf588414139f2c3e8	1	1.73272
ed60f53f9bc85c799157336c75aa1249	1	0.341582
ed615db8dcfcc76c08f8770bb36c026b	1	0.125752
ed62ab1d78e5b73fcb92dcec8eab9b92	1	0.325901
ed6440837736ccb7dc3461665799221a	1	0.246185
ed6671523d599e147e4f7251f77bf4e9	1	1.0405010000000001
ed668b6ebc4418222ac74bbc4c2a0aef	1	1.289844
ed66c6353ec6003dcdc2fb66affeb0c8	10	18.451307
ed67d44a2422a0b6a54eda6ed15eee9c	1	0.49228599999999995
ed6815cecbcd40886efa74b142f53615	1	1.016714
ed687a627dd524317478c806ba8ccb7e	2	0.726499
ed696a76145ce6c095e3c778f64a3438	1	0.277461
ed6a7e942f3dc44edfea0ad410e31d0b	1	0.07488
ed6a81e30a15b2cc976a147e98fed108	1	0.947159
ed6ae63fc89ddc1b75ebf2f5a7c2557c	1	0.372845
ed6ae7d9384d0d4f81ddd0219e3ec9bd	1	0.8239709999999999
ed6b94ba53066511da2e2e471d63446f	1	0.398214
ed6cdb860d587a7c1df82f55fa20d295	1	0.42832299999999995
ed6dd48ef999f28da90f33272cd068a1	1	0.786274
ed6f1f6b779da1295b95c0b4e91e76d8	1	0.496804
ed6f4aa6f4298b3706cad5dfb1147296	1	0.539434
ed6f69f95581300f15f763318bac5912	1	0.066084
ed6fec2a9405842c3466aec206a4ecce	1	0.268714
ed704d1bb4b430fec111fb847300b580	1	1.307321
ed71e278384aed9c54bd66897b35ad6b	1	0.676656
ed739e6f88878ba148a0c47ad72dc72b	1	0.44185699999999994
ed772b29abdd7f48e1753b7e2368da1f	1	0.14614100000000002
ed786da55cffb263a7d0eeefab48ba85	1	0.246381
ed791d538992caefc929e4e057f673f3	1	0.616895
ed79a756b316e7c4f0399bc23f1020ec	2	0.202253
ed7ae1687935d359d79ba47d45018f10	1	1.170759
ed7af046ea2399db313a75ab341d5386	2	0.336335
ed7b86df7be73018d2f8eead6effbe09	1	0.246381
ed7b9b38efe4a3eb28a129c36ea0d1a0	1	0.277461
ed7ce72482ff2fe82aa6ec8e489be062	5	0.38658000000000003
ed7d84985fedbaf2f161d3ced1480288	1	0.617658
ed7db88f91d84291641d598efc2cf6de	1	0.991765
ed7de724b75d0d82538aab93a910b236	2	0.22233200000000003
ed7f6b159a6d0d718af20b37307d1143	1	0.37704299999999996
ed8162baf3e0c39ab241bdf72a8bcbb6	1	0.268244
ed817437299d1579e18e2f5162c68f6b	1	0.529237
ed85cc7a2d5cd8aef9011b95d7d36b08	1	0.35376799999999997
ed867c62d22f351412df7d69000fb1b4	2	0.466366
ed8697f48f77580f1704ab680576f576	1	0.257313
ed88f59606c733de35799f1e9d28a1e4	1	1.2690629999999998
ed89c066311712cc1a5519d25464155e	1	0.361236
ed8a10a1e8d6f8bf6852491ff2168075	1	0.446891
ed8a995a07bc783d08c3704a7a9c4602	1	1.009862
ed8aff04790b076526db1c3330e623d8	1	0.675194
ed8ba311f76b2c94be3fad8cee6af7c2	1	0.821069
ed8cdea623a0c77306b2c7b54f3d6630	1	0.590821
ed8d68ea4e84bbf4137ba10e3a8d9e65	1	0.6087819999999999
ed8dcbba10a54ecd98e748eb9470ec39	1	0.077588
ed8e578f1860f3a6abb0380f3223e18c	1	0.11275299999999999
ed909b4267c50ab555402bfee620a9b6	1	0.914849
ed911516cfa0680c2ad7c978628e5bdc	2	0.426195
ed91421fa859ee8b1297142c73b88bdc	1	0.5423600000000001
ed919b6de86f3adcd5f5307f1e1ce571	1	0.403465
ed920f2476673614c321be6d17c8fc78	1	0.213486
ed9210bc1223c95470a164b84f7bb1a6	1	0.502352
ed93a611ce0c0c88397e44bffdb7ab16	1	0.327986
ed93df133a1ce0537eed55c9a0934137	1	0.550259
ed94c3cd7772b54f7ec97dc58e5c405c	1	0.424105
ed96975b99cf3155390023ce8cec1c8a	1	0.359433
ed97532a8e59067e7db5353a87841561	1	0.7538
ed99606e81023ce6eed94a45328e5397	1	0.3762
ed99b2dcdc2204c2b9ec423f8101a54f	1	0.196134
ed9d381028536d99a884b1dd0e99a5e9	1	0.692959
ed9d7049920be85f3b26d050ca31ae78	4	0.109222
ed9d87cc326fbf03fcf1e26a7f5ba387	1	1.06024
ed9e2592db7604643e7d1d2ed8ad32db	1	0.8987360000000001
ed9e5a094f687bc2b7bf24057a982d91	1	0.24870100000000003
ed9e84a72d44def8c435e39270c7531f	1	0.058703
eda0e2dd2ffd140d00706a936f639064	1	0.417879
eda0f888ce25a2683a2a4b82a606276f	1	0.7412449999999999
eda113b165f08a6e7138692cb67632b4	1	0.463434
eda263c3a8d9d50b26da7a37a2423417	10	3.529921
eda4152a67f5fd4180e704e92c170af4	1	0.423284
eda578f62530e2c6a78483b40fdb7483	1	0.40686700000000003
eda67d2d00d905e85b4e53f3e8637c55	10	4.092182
eda80dcbb7b88d4fd719a9622dbe6331	1	0.633584
eda8ddc277026e69e003c2a6c40942df	1	1.3188799999999998
edaa983b22b76e538a020e9cdb317fb3	1	0.804462
edaae6b64c0cbc8652e739aec2c48c04	1	0.390139
edac08716da00c41886ae8c526bfbfc5	1	0.423162
edac15aefb49699bb5249f4173dbafcf	1	0.543028
edac37ad233670018a13d990938d6e2e	1	0.448701
edac37f3b1c0c235f7be16e46052a117	1	0.55808
edac476e58f95d4f28861b86005d3da9	1	0.5516300000000001
edac8253f465d338c4d161556fab7b7a	1	0.522054
edacff53b93e5111817c15228673e9d2	4	0.06552100000000001
edad7a92136ad8dc6ff83188ac2cd77f	10	31.554403000000004
edb04acf249bad0b8427abf0564ef655	1	0.319386
edb0bcff32b69714342b552d33e11a71	1	0.621286
edb3363dcba6acd14efbed122d70a3a7	1	0.374229
edb3ad0d69f30682c82a686af8e1ede7	1	0.30688899999999997
edb53f2b590f36a52819b869ce8d537c	1	0.8975219999999989
edb5470d66c2eb33720e4ddcf009d17e	5	0.384177
edb5e0e279507285d61e7916e6c1eea2	1	0.49065699999999995
edb8101dbe6337ad7e86c19d99ab0555	1	0.044036
edb8c1dcb7f8f56f2f406ddead1d286f	10	4.3198870000000005
edb8cdd416e2d53ebe17039479b795a3	1	0.286522
edb94273e8886ffc909d0a190568876b	3	0.7102970000000001
edb9cac52f58611ec5dfe731606c9f2d	1	0.692652
edba17e7104257f2274f6bf5f5fad06d	2	0.15146400000000002
edbac3cfd4f772eba44a22625212c485	1	0.297939
edbacc130a846ed89444e648f61d511d	2	0.539927
edbcc45a813bddeff012b55cce7c239f	5	0.061522
edbef1ef58c9f17fa1e2b244868da94f	1	0.139193
edc08d5e453ed41f742119272957304f	1	0.49545900000000004
edc18f182c1afb0b1a2196620747fae6	1	0.826676
edc2ba5e502c801f412a1658dc966df9	1	0.413868
edc4f6f2bae00088ed08665e997028c5	5	0.114309
edc5f63bed121ba46cab0ec1784c7e00	2	0.049253
edc6db4a4c7d85b296a4f0a0c53be791	1	0.46746400000000005
edc6eb4718c2da86d365d05d4b6598ff	2	0.19031099999999998
edc7dd06cbdc51c0c298f8eba6c6510c	1	0.131357
edcaa18781d9e3772e41f795587886dc	1	0.443496
