"id","E3.11.Fun.sp.1.20150125.T","E3.11.Fun.sp.1.20150127.T","E3.11.Fun.sp.2.20150125.T","E3.14.Phy.lich.1.20150129.T","E3.15.Dip.heli.1.20150105.T","E3.15.Dip.heli.1.20150106.T","E3.15.Dip.heli.1.20150118.T","E3.15.Dip.heli.1.20150120.T","E3.15.Dip.heli.1.20150121.T","E3.15.Dip.heli.1.20150123.T","E3.15.Dip.heli.2.20150105.T","E3.15.Dip.heli.2.20150106.T","E3.15.Dip.heli.2.20150119.T","E3.15.Dip.heli.2.20150121.T","E3.15.Dip.heli.3.20150105.T","E3.15.Dip.heli.3.20150106.T","E3.15.Dip.heli.3.20150120.T","E3.15.Dip.heli.3.20150121.T","E3.15.Dip.heli.3.20150123.T","E3.15.Dip.heli.4.20150105.T","E3.15.Dip.heli.4.20150106.T","E3.17.Ech.horr.1.20150123.T","E3.17.Ech.mamm.1.20150123.T","E3.17.Ech.mamm.1.20150127.T","E3.2.Tur.reni.1.20150127.T","E3.3.Por.cyli.1.20150123.T","E3.3.Por.cyli.1.20150127.T","E3.3.Por.cyli.2.20150123.T","E3.4.Pac.rugo.1.20150127.T","E3.4.Pac.rugo.1.20150128.T","E3.4.Pac.spec.1.20150128.T","E3.4.Pac.spec.1.20150129.T","E3.5.Gal.astr.1.20150124.T","E3.5.Gal.astr.2.20150124.T","E3.6.Acr.hyac.1.20150106.T","E3.6.Acr.hyac.1.20150118.T","E3.6.Acr.hyac.1.20150121.T","E3.6.Acr.hyac.1.20150123.T","E3.6.Acr.hyac.2.20150105.T","E3.6.Acr.hyac.2.20150106.T","E3.6.Acr.hyac.2.20150120.T","E3.6.Acr.hyac.2.20150123.T","E3.6.Acr.hyac.3.20150105.T","E3.6.Acr.hyac.3.20150106.T","E3.6.Acr.hyac.3.20150120.T","E3.6.Acr.hyac.3.20150121.T","E3.6.Acr.hyac.3.20150123.T","E3.6.Acr.hyac.4.20150105.T","E3.6.Acr.hyac.4.20150106.T","E3.7.Pav.vari.1.20150124.T","E3.7.Pav.vari.1.20150127.T","E3.7.Pav.vari.2.20150124.T"
"d38e52b2f6db93bb629f82cf4739dab5",0,0,0,0,0,0,0,25,0,0,0,0,14,0,0,0,0,0,33,18,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df9d7bbd4525d8784cff7c909bf3d87a",0,0,0,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d4cba3c6311fb8099cbed89d23e22640",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f31c6a5b90a26c26f10688a28944f0bb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a5a4261b224623f33c55481a712c9d9",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"1f170095ab17d9b4b8b313f54c2006e6",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,26,0,0,0,0,0
"26086af7769dd61259d438079957831e",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0703b47a0f5f080af74f101dc79f54bb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"017250bf6fc4a236a8eb555d44e38cbb",0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,5,0,12,0,4,9,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
"29fb4a78e7acbe20755f4789a32a7a5a",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c02b909cb360fce38cb6c7c9528ed9c4",0,0,0,0,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
"84c08557b2f8fa7a62129289491e4407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c55a23677ea29a5e13f22628a81039b3",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffbc7b44893bd68f1d04e26d8bd52bc6",0,0,0,0,3,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b67a97f393ab44b62526c1f514f479f",0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,8,23,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee03276f23f237b0c0927d3d9efabd3e",0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,8,24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e6d69fdeef6356a15b01e517d82a56a",0,0,0,0,3,0,25,0,46,0,7,0,0,0,0,10,0,19,0,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
"bce6105967d134d00b62336dfd649fbb",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d91366cd0525389b498bf840f018f5a7",0,2,0,0,3,8,0,0,0,0,0,9,0,0,7,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"b761a28566457490d7b97df46695e597",0,0,0,0,0,0,0,0,0,0,7,10,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,34
"8ceb4d84a9c6b686ad971572f65c5559",0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
"1c43beade953c1fe9bdca60f50cdc6cf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269285b73708c7c0096b6bb562851459",0,7,0,0,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35019a4243f55b48d21ea7437fb5c439",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"064deeeacde89357c09ac8a24175ce1a",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2243282646e7cdb56da63ba46943db9c",0,0,0,0,0,9,0,0,0,0,14,2,19,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"70619142f750a0c5244b8522565467dd",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51a8a7cf378e7be9ec30a5602148a477",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
"07781c2648079df0fea4f3485f71ea7c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7667d5ec8f1a01fac3aa1999fc644a4",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6246d24894af8ec3453f5289981fa852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637a5b6cecdf2c1b6bccc972443e4b60",0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,11,0,2,0,0,0,0,0,4,0,0,0,24,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8dffd7215beba882c092c2aa9a706fd3",0,0,0,0,4,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5772c284ab9d3f16afa73c415adbc751",8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d296f4cce87556fdd90d4b51ebaca981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c54daf404d90526df2a2f24402d4fe15",90,44,100,0,0,0,164,0,219,119,0,0,9,91,0,0,79,101,25,0,23,92,0,0,89,42,81,0,70,0,79,55,13,31,0,152,0,0,0,0,57,0,0,0,0,0,0,0,0,0,85,0
"8511011d5d12ea2a12eb9c7935ccc521",69,58,48,0,0,0,73,26,66,0,1,0,0,60,0,0,37,43,0,0,7,69,0,0,51,0,0,0,47,0,65,30,0,26,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a9e4d1ecb9571a2a3238e16ef3884a05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29d775c0c78c0c73c62221d931001cad",171,42,208,0,0,20,0,0,0,83,0,0,0,0,0,15,0,0,0,0,45,207,0,0,56,680,770,547,52,0,12,30,31,0,0,0,0,0,0,0,30,0,0,90,64,0,0,0,0,206,225,0
"80beffc36d57d226b5aa9e514e627aae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"1777fcf299cad0035e6d492e75224440",0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c92ebad47df7c279e291c605bd9047d9",0,0,0,0,0,11,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
"84cd71e7f1136b4c92a3d8e0332cab41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3cef8f22c481b7d4baafb2f768c449b6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e0b0df8dee22f92c0a0fa6d5467c88e",0,0,0,0,0,0,0,44,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee3d9bfd224f6e30ecc4ed680150d458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"af1ef0dfebbfec484d7db1f8ebb10afb",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99b3af7b7550be5481385f202acd7aa3",0,0,0,0,0,0,39,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830ed166a89c86e015cab4fdf33463cb",0,0,18,0,7,6,56,0,17,0,12,6,8,0,0,44,31,0,19,3,35,0,0,0,0,0,0,38,0,0,8,0,11,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"4b4d94e67934c982112f65463de39577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"2ddd6f5f88fc6e327d1de09a2752b115",4,69,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,3,0,0,0,0,2,0,0,31,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"aed35e6373eed02752c887605fffc033",0,0,0,0,0,0,0,0,0,0,4,7,0,0,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"697d656c1b3137e1415d7cd7d6c0edaf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce664799d66c778ea96331e3e51d7219",0,0,0,0,0,0,19,0,0,0,1,0,28,8,0,0,7,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a77345395ff05b8da176f35ae38728b3",0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5fd69ab5802b89cf9d6c384f047eef95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"48797eb78415421406f97f4d6cb3df2e",0,0,13,0,8,3,7,0,0,0,6,8,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,16,21,0,0,0,16,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
"d02a1acdeb9fd8818e5f737dce1af674",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c8abc1f0a5226ab5d73ad2ecefecf6c",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451df824e6c3d93bcb7c65ae7d866fe0",0,0,0,866,0,0,0,0,41,67,0,0,39,48,0,0,0,0,0,0,0,0,70,413,21,0,0,0,69,563,11,0,0,0,354,0,245,247,479,522,131,92,586,203,162,189,41,731,489,0,0,0
"2bc1d37308cde0afbae72d6aa6b7961c",0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"5d97dd07d00e13b1e818fb33702dba37",0,46,31,0,0,0,0,0,0,0,0,0,15,15,0,0,31,0,22,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8168c1540b46e00071a2b098b4a8841",0,19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"933c184105371c5a9b2240f86bb11c07",0,0,0,0,0,4,0,30,0,0,0,0,0,28,0,11,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01220346f9d3ed1d71c68e0c50a3f70d",0,0,0,0,1,0,0,21,0,0,0,0,22,0,0,0,19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ecf88ba731e5f991af9ecb6181cd527",0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,28,0,0,0,65,0,0,0,0,0,0
"889e397a7f6447eb53938466db2a390a",0,0,0,0,6,0,0,0,0,0,0,20,14,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c95fb44938bd39229f2ebdb75b24f7e2",0,0,0,0,27,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d4fb3a3582a13c4d8167f8a2730b3a49",0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7486245be9fb92135ca6e585432a14d1",2,0,0,0,16,11,0,58,0,41,6,9,24,10,2,0,34,0,0,13,2,0,57,0,0,0,0,0,0,0,0,8,0,10,0,0,0,37,0,0,0,40,22,0,0,0,32,0,0,34,9,0
"b365e66c0877d46da62a0da4df818b0f",75,30,121,73,99,91,0,0,0,66,50,44,28,61,7,58,20,44,75,58,89,39,0,0,0,0,0,0,43,0,70,50,14,50,53,0,45,48,0,0,0,0,0,0,0,0,19,0,0,154,33,0
