"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","E3.11.Fun.sp.1.20150125.T","E3.11.Fun.sp.1.20150127.T","E3.11.Fun.sp.2.20150125.T","E3.14.Phy.lich.1.20150129.T","E3.15.Dip.heli.1.20150105.T","E3.15.Dip.heli.1.20150106.T","E3.15.Dip.heli.1.20150118.T","E3.15.Dip.heli.1.20150120.T","E3.15.Dip.heli.1.20150121.T","E3.15.Dip.heli.1.20150123.T","E3.15.Dip.heli.2.20150105.T","E3.15.Dip.heli.2.20150106.T","E3.15.Dip.heli.2.20150119.T","E3.15.Dip.heli.2.20150121.T","E3.15.Dip.heli.3.20150105.T","E3.15.Dip.heli.3.20150106.T","E3.15.Dip.heli.3.20150120.T","E3.15.Dip.heli.3.20150121.T","E3.15.Dip.heli.3.20150123.T","E3.15.Dip.heli.4.20150105.T","E3.15.Dip.heli.4.20150106.T","E3.17.Ech.horr.1.20150123.T","E3.17.Ech.mamm.1.20150123.T","E3.17.Ech.mamm.1.20150127.T","E3.2.Tur.reni.1.20150127.T","E3.3.Por.cyli.1.20150123.T","E3.3.Por.cyli.1.20150127.T","E3.3.Por.cyli.2.20150123.T","E3.4.Pac.rugo.1.20150127.T","E3.4.Pac.rugo.1.20150128.T","E3.4.Pac.spec.1.20150128.T","E3.4.Pac.spec.1.20150129.T","E3.5.Gal.astr.1.20150124.T","E3.5.Gal.astr.2.20150124.T","E3.6.Acr.hyac.1.20150106.T","E3.6.Acr.hyac.1.20150118.T","E3.6.Acr.hyac.1.20150121.T","E3.6.Acr.hyac.1.20150123.T","E3.6.Acr.hyac.2.20150105.T","E3.6.Acr.hyac.2.20150106.T","E3.6.Acr.hyac.2.20150120.T","E3.6.Acr.hyac.2.20150123.T","E3.6.Acr.hyac.3.20150105.T","E3.6.Acr.hyac.3.20150106.T","E3.6.Acr.hyac.3.20150120.T","E3.6.Acr.hyac.3.20150121.T","E3.6.Acr.hyac.3.20150123.T","E3.6.Acr.hyac.4.20150105.T","E3.6.Acr.hyac.4.20150106.T","E3.7.Pav.vari.1.20150124.T","E3.7.Pav.vari.1.20150127.T","E3.7.Pav.vari.2.20150124.T"
"1e86b49b523587009ca4d9431d9edc99","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia","Abiotrophia uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36fa7b3427e6b78c23a5057d89669672","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia","Abiotrophia uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f6850a67a2baae319393b1f77a6694d","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia","Abiotrophia uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2862c28e64e03a25665f6a134f3b2a20","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Unclassified  Granulicatella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"2e9345ea72a070d5942bbcdb7aa6b1d1","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Unclassified  Granulicatella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7faabbe3881476da91475c3d4a1c9c21","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","Unclassified  Aerococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
"3349a475c3242a761c89613875845db0","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","Unclassified  Aerococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ca5a6a086e5c12c59e53fe1d87c251c4","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","Dolosigranulum uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
"ecb1b0562881e0b93fbb2f85225bc037","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","Dolosigranulum uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
"38a1484660407599e26b8c776e6363d9","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Alloiococcus","Alloiococcus uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181608cd6d8b4e167e08429279b6f560","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unclassified  Lactobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0190f78124e2fd61f15ccb7b312863ea","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Unclassified  Lactococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
"00f3dd9d2c77b98fa2acb209526907f1","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Unclassified  Lactococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"35078666540cbcc0adb7fc217d54c58b","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Unclassified  Lactococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
"67c37dc4bee9bbcd638b39305b93cd61","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,46,0,21,0,0,0,0,0,0,0
"845d436050c63cbb2f589f197d80c943","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,28,0,7,0,0,0,0,0,0,0
"efcf09e2e0caa4d7c605bff0df1c5e6e","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,38,0,7,0,0,0,0,0,0,0
"a166e7b2aaaa103622dad14b76bc2133","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,30,0,35,0,0,0,0,0,0,0
"6427c9b7671db12a0c4da29167ef9942","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"33f051446e8d1fe40849ea3aaa70976d","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,29,0,0,0,0,18,0,0,0,0,0
"526f878bac95bb582e249b22282615bd","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,37,0,0,0,0,20,0,0,0,0,0
"724e4bb5c3c032ac7b1bf71f3adfc826","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"b1652a441613475c490ce0d528915928","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,35,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,23,0,0,0,0,0,0,0
"0b5f2651c40942551f2b1e20011b19c2","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,13,0,0,0,0,0,0,0
"2d9da515fee613c79f99223bc39f8057","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"1da3a5d52a496f4f5e84bb46d002ca18","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"13b81923f4fdf0ae8e02bd6595ce49ef","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,37,0,23,0,45,0,0,0,0,0
"6791b81aff174dbaf27a7d5fc0ff075a","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,36,0,0,0,18,0,18,0,46,0,0,0,0,0
"aca349fe36ac486137864db9eef3392a","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0
"3cd023cf30683bf691252a7e040cdb51","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,15,0,0,0,0,0,0,0
"10ba943ee83bbfadd0cc4a11bb9693a0","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"784e23f6164189afa2c4a8f4ce902145","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified  Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,0
"dcd1650e2b09ea6418fd0143d3be32cd","d__Bacteria","Acidobacteriota","Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96a24f4f252442e884a397ffd0294061","d__Bacteria","Acidobacteriota","Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f03bf688643ba9fb4672ba755327ef5b","d__Bacteria","Acidobacteriota","Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6717dc8ef3b32a8ae2c894edf14a1de4","d__Bacteria","Acidobacteriota","Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae","Unclassified Acidobacteriae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518ee14fa72a5ce93213d08555d62d06","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Candidatus_Actinomarina uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ef097081bebba5c0cd7d4c4c0ab500d","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Candidatus_Actinomarina uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54252a64767e9927374b37adfe6089d5","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Candidatus_Actinomarina uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8acfb35d46b577dfccb25e203087452b","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Candidatus_Actinomarina uncultured_bacterium",0,11,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,42,0,0,0,0,27,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bafe14e5436947726340b3b2b51b64df","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Unclassified  Candidatus_Actinomarina",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a5a251d11b67a945e4cd90a70853b18","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Unclassified  Candidatus_Actinomarina",0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d77c0eee7534b6bdea81c420bb111ad9","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Unclassified  Candidatus_Actinomarina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e251d95da506a2e82434147519bb939f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Candidatus_Actinomarina uncultured_bacterium",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,20,0,0,10,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c62f1fd2e17216d2ba3af83f18745fa4","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Candidatus_Actinomarina uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4b566fab7fbac9dab048c520f2898189","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Candidatus_Actinomarina uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"003d0e8415fe780cdbacdcfdc73e8bdf","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","Unclassified  Candidatus_Actinomarina",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
"c791200fd55bf692191af32c14de58a9","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","Unclassified  Veillonella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"480d3e85f6c0efebb9d41020867f6577","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","Unclassified  Veillonella",0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"8255f420e12e1c09ed5c7d2a69d25b10","d__Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","Unclassified  Veillonella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"24304fcc0e15ba08dd6d329f4e739cfa","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b07705d85e41d938e7b353cae1474775","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","Unclassified  Conexibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f19820481ddbb86229222a3e00933d81","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b3fe99f3c9b74e2a5b4e1134d37256b","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Unclassified  Gaiella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
"4197ff43ef39ca5bfc8df28ad495d10e","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb79db75b22250f995f00205581d5d28","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707628a4cdd8940df261ce307756722d","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f32e5f1e345ab8455ffae4530390e23","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32084126c9ee0545fdbd5516d8e07397","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0
"b437c7abd519b33db10fe2446615f1ea","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7332012f62fcce1c40ef4ee5c5912068","d__Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","Unclassified  Rubrobacter",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e60af89db61b7a71aca13ce8de8ba149","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10064b6a36f471e4ef92b7021c1a0eb8","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174feea7f62f367897a1e4ab4c544b3d","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5254f546adcafc6187c44c96ec8ffb0","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e865607459b30666397b3e39c7374ce4","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e9204388d291065aee35d2e2c088003","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
