	Gram_Negative
1885620	TRUE
209886	FALSE
523133	TRUE
1136795	TRUE
4205023	TRUE
3867306	TRUE
150851	FALSE
557998	TRUE
820981	TRUE
706500	TRUE
329004	TRUE
1132905	TRUE
1140434	TRUE
1040796	TRUE
538178	TRUE
811810	TRUE
330888	TRUE
3992842	TRUE
550825	TRUE
3660402	TRUE
4374557	TRUE
146556	TRUE
4481373	TRUE
931727	FALSE
832359	TRUE
808440	TRUE
354725	TRUE
804325	TRUE
110755	TRUE
4465803	TRUE
4359640	TRUE
70071	TRUE
571072	TRUE
1856738	TRUE
819561	TRUE
3860285	TRUE
114681	TRUE
2853353	FALSE
346201	TRUE
1016465	TRUE
254116	TRUE
1111255	TRUE
581316	TRUE
28793	TRUE
99430	TRUE
582814	TRUE
1109458	TRUE
224880	TRUE
164443	TRUE
289355	TRUE
1104882	TRUE
4409528	TRUE
4362093	TRUE
97685	TRUE
1144747	TRUE
3208	TRUE
535675	TRUE
825260	TRUE
587391	TRUE
4411853	TRUE
4446915	FALSE
538535	TRUE
948180	FALSE
561208	TRUE
158932	TRUE
4327197	TRUE
262657	TRUE
833553	TRUE
