"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-201-HI6-S","1256-204-HI7-S","1256-207-HI8-S","1256-210-HI10-S","1256-217-HI58-S","1256-220-HI59-S","1256-223-HI60-S","1256-226-HI61-S","1256-229-HI62-S","1256-236-HI64-S","1256-239-HI65-S","1256-245-HI67-S","1256-249-HI68-S","1256-252-HI69-S","1256-255-HI70-S","1256-257-HIA-S","1256-260-HIB-S","1256-263-HICS"
"775db8af03659d822c4c2e27372123b3","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfolunaceae","Desulfofaba","Unclassified  Desulfofaba",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"526bfa688a44cd8351ca3f35f71283fe","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"c17834483b6b6a63b6a9a89ca0be0efc","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6cfaf573243d34d3d5f918f52f03c3d1","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"99d9a8f8dcd091101fe4b35c26f999dc","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1cec948025020d8e10bcfb59ae27b0bf","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39759a4a2275a39e6b9e36ebb7639af3","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"efb8ef041f67fe936de8f543d5ff8157","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"e6c33967622993990e40b1157e87fae7","d__Bacteria","Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19","Unclassified  Blfdi19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d007ce234a6a50cacf497fd13267f886","d__Bacteria","Myxococcota","Polyangia","Unclassified Polyangia","Unclassified Polyangia","Unclassified Polyangia","Unclassified Polyangia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449902d2e7008d15b0a6425064d28527","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32979ff8385a6b753fb38ba4ac64b501","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"9f070681a4fcc3b2424958b5192603a6","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c7edc0de89afbc85ac7702ce5348668","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4e0309243df4fe485f2c2e64abb41ffb","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf51b4cdebfc35b0687ea724fdbdfc35","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6b6066abf9273b97d338894b3c34a524","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c2020f756065b23ffbbe7d5c2d9e2c35","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"95196453cef0d5fed9142cdcee9c79fe","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"2a358dfaed82102f0f940043e2a06b65","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"4c74af01ce7201d5f47df88c70d5e9bb","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92e785d0877723f8fe7a3734ed2a89e0","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"188c1dc7f8ce34da84d1407c5ab6b666","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0dc558393736e169be29e9f20b4adef7","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus","Sandaracinus uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"cc05eeb44d0770c59b988212b5bdffb1","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"eb0526b0b9718ab7fd1220be1928c804","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"dcc274924f2196cff1627733ee449327","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"f4e16a4dfdf9d7dd14f7ab3f171a1b84","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"93185831faa8c17361cd77ac4d345c14","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"8507bfbe48b126d186e9c4b181b09d77","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"d20c7082a3ec07ec41a4f4b9d2fe64a3","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"f1924ee4ad86c977449bdf62d93e6611","d__Bacteria","Myxococcota","Polyangia","UASB-TL25","UASB-TL25","UASB-TL25","Unclassified  UASB-TL25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"d61a03bb4cb6be98781fc7a72415670c","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium uncultured_bacterium",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6fb3da9a016045b5d5676433799be1be","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"f54bff84d22a875b2c61741d6918b37a","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium uncultured_bacterium",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"8d936ac5b4d82e7211e60381dbb28803","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified  Haliangium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8211a5f1263c6589ffedd88006fe1c8a","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"b635b09f66a9cdbc1cb85817ee9c08bf","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium uncultured_bacterium",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"ee94751f05fabdd4d95b445f43273a9f","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"2fa4c2db2e5793c8b094511960d68876","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified  Haliangium",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"c41a66b5c61ff0c48788f2da2c0c42d2","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified  Haliangium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6738fea0e22f1b5fcdc9f660e56fbb45","d__Bacteria","Desulfobacterota","Unclassified Desulfobacterota","Unclassified Desulfobacterota","Unclassified Desulfobacterota","Unclassified Desulfobacterota","Unclassified Desulfobacterota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"1341864f6bae33270251a6380c627971","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio uncultured_bacterium",0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
"95a58eec2b4543cb186e5e79a7d4ee8d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ed455faad97891a237495bf794fae4f4","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5c3113a63714c18b1884f7c8dbe3e81b","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3ea2f2cd449a0dbb9f40d68dc328fa10","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"f7dad0e9f761e4d74b484bd0983bd783","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexales","Pseudobacteriovorax","Unclassified  Pseudobacteriovorax",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"223622417b54c03b2dcff097df82a359","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","Unclassified  uncultured",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b516f7ecab3978d60e5d6409c57fe01","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"386433213555031b484dd60e344199f1","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"d1297188e0a072b6aaa4d7588f78afef","d__Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"f5c1b88ef6ea58da655da726d683cf7a","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified  P3OB-42",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"a37465d201d867d35ee2f4041dcb99c9","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified  P3OB-42",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"40f9c6d9d74449ab43e711d631fa4900","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","P3OB-42 uncultured_bacterium",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"2b50bd5ea4ba111c6923f7677360ca93","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified  P3OB-42",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74c21b12477c4cd5abacf8c1394c5c44","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified  P3OB-42",0,64,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
"43b42e1c774c88da98e667c128178b9b","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified  P3OB-42",0,81,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
"0d9aa67d3059a5b90db251e2a2b0606d","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified  P3OB-42",0,61,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0
"9c6de5f9f270272619721652df93af84","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified  P3OB-42",0,115,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0
"47f6ee916dce2a9aa909572a03b8dc46","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified  P3OB-42",0,99,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0
"e2068a0627027cc95c75ba5193a6d5fa","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified  P3OB-42",0,72,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
"6afa21c6c89f101d488d2ac6a6bcb8aa","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","P3OB-42 uncultured_organism",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3c3ca538c1bdc85d9a86abec2d62d197","d__Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","PB19 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"f84de3ad2477562cf8bc6be22b42c1e3","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","KD3-10","KD3-10 uncultured_bacterium",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2afa1f2cde55c9aebf8e8d4753b49699","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"2f5135cacce76faf806e6022a3f8a11b","d__Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ec0aae619fffcd7f98129ff22c099e5a","d__Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae","Unclassified Desulfarculaceae","Unclassified Desulfarculaceae",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"1e46f73bd366147eca8c1d29783e82e4","d__Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae","Desulfocarbo","Unclassified  Desulfocarbo",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"866e1607bbb2aa68421c9a79c91146d4","d__Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Geoalkalibacteraceae","Geoalkalibacter","Unclassified  Geoalkalibacter",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"333fb8f11d9cfa8488ee9c1b5461a4b4","d__Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae","Unclassified Desulfarculaceae","Unclassified Desulfarculaceae",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7a39e643c26e9d752a62a97748eaa759","d__Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae","Unclassified Desulfarculaceae","Unclassified Desulfarculaceae",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"58b2be32c44416e1fd5f9cf1ab0fadda","d__Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae","Unclassified Desulfarculaceae","Unclassified Desulfarculaceae",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"35da1adf57d84b947f550e26830d5b40","d__Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","Unclassified  PB19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eba7ccfa845a9f0fbc860521867f849e","d__Bacteria","Bdellovibrionota","Oligoflexia","053A03-B-DI-P58","053A03-B-DI-P58","053A03-B-DI-P58","Unclassified  053A03-B-DI-P58",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a56d561f43739ace2eb0eac7c5d0a542","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"9a440251a2038444654e9b2d76e84da2","d__Bacteria","NKB15","NKB15","NKB15","NKB15","NKB15","NKB15 uncultured_organism",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"3c7ca21cd471ff5cba460bafae37ddcb","d__Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","Unclassified  Nitrospina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b8756bf09d0c362f7db8916b42ced9a","d__Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","Unclassified  Nitrospina",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6280596ad9f58f5e67ec3ea2e6836385","d__Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","Unclassified  Nitrospina",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05e161f2469209feceb9b67a728d6e84","d__Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","Unclassified  Nitrospina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325b6efb46b79eb6a40ed829d5cd4bb8","d__Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","LS-NOB","LS-NOB uncultured_delta",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8ce3483cedf9ac38b19137b092e54019","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","Subgroup_17 uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1da54f8d4dd98eb3aa6cb070bc5da25a","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","Subgroup_17 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6c337ee98e93bb5b96fa2c5fe316d0a3","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","Subgroup_17 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"a0035b40e0f1697c43a1fc2b2eed8691","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","Subgroup_17 uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4386bf36710e35e5dbc7c5e00f68dc1e","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","Subgroup_17 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"e2f4d4a7e02e4034f63428df8b5f9825","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","Subgroup_17 uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4075bba31625b3c00012f6b0eb50ee3c","d__Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup_17","Subgroup_17","Subgroup_17","Subgroup_17 uncultured_bacterium",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4ebd7962dee6fb70e4689fc5b8a9a53","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fe97a3d520af61a4e430a478c8b3277","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified Vicinamibacteraceae","Unclassified Vicinamibacteraceae",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"e05d6504c8f7765a0eb2081072c9fd78","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified Vicinamibacteraceae","Unclassified Vicinamibacteraceae",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7f9ff0d74d30ba4f4bab6be4fa23d76","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"78f599ed23c24ac72935e38a09cdae56","d__Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Entotheonellaceae","Unclassified  Entotheonellaceae",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"03f331c88dbdc5e74183ad47e291f442","d__Bacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Unclassified  Poribacteria",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"340c5df0d381ed4613c65a70b627bad0","d__Bacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Unclassified  Poribacteria",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"f18ee267a079e59f5f645877b0717d23","d__Bacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Unclassified  Poribacteria",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"f6fe810330af57d53ef9e4478251851b","d__Bacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Unclassified  Poribacteria",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"a3e34881c18aba0bfeadf17f03f7a033","d__Bacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Unclassified  Poribacteria",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"abbac422e6389ba1ca6e3fc4d29f55cd","d__Bacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"ae79f0dfd701bb65b513df633e3d88c5","d__Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6a1348590d6dd4a77afac00936e83bf9","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","Unclassified  Pla3_lineage",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c4135d5e7ae0cceedfc3510e13536210","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"f54a554cad64df7f37b5f0e81f1d33ff","d__Bacteria","Elusimicrobiota","Lineage_IIb","Lineage_IIb","Lineage_IIb","Lineage_IIb","Lineage_IIb uncultured_bacterium",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3979791a3c3299db6c9a1119c104fa08","d__Bacteria","Elusimicrobiota","Elusimicrobia","MVP-88","MVP-88","MVP-88","Unclassified  MVP-88",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"8c8b6200a78cca94e3ef4e9f4ef60e73","d__Bacteria","Elusimicrobiota","Unclassified Elusimicrobiota","Unclassified Elusimicrobiota","Unclassified Elusimicrobiota","Unclassified Elusimicrobiota","Unclassified Elusimicrobiota",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eccb439bb2be20226dc75cf74425390c","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"69f03b1eb65ddeb9a6bc8f29771e9d65","d__Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella","Blastocatella uncultured_bacterium",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"e62d99792a3adebd08932507700bfa02","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de5f8365cdc8da8e3dd700871affe383","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira uncultured_bacterium",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"a92fa8ce6a9c901e9bc3507515349d68","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Unclassified  Nitrospira",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c654d702fbc107b936a8672d430d60e2","d__Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","PAUC26f","PAUC26f","PAUC26f uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"12f672a97afe4ef150500f1dcf75cc8a","d__Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","PAUC26f","PAUC26f","PAUC26f uncultured_bacterium",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
