"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-012-C121-M","1256-019-C123-M","1256-022-C127-M","1256-025-C128-M","1256-028-C129-M","1256-040-C143-M","1256-043-C144-M","1256-046-C145-M","1256-049-C148-M","1256-056-C150-M","1256-059-C151-M","1256-062-C152-M","1256-064-C153-M"
"aa1352770e92557c43903d0e11d1e720","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","Unclassified  CL500-3",0,0,0,6,0,0,0,0,0,0,0,0,0
"a4f14284ff3027ad683ea60cd3202d1d","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","Unclassified  CL500-3",0,0,0,2,0,0,0,0,0,0,0,0,0
"e14d66f9a2b5369651d755022d91170e","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2
"383d65e1c32f5ac38b2c3c3179ebe914","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Unclassified Phycisphaeraceae","Unclassified Phycisphaeraceae",0,0,0,0,0,1,0,0,0,0,0,0,0
"0d1662302f5bd45ccfa21ba6ab906ae9","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Unclassified Phycisphaeraceae","Unclassified Phycisphaeraceae",0,0,0,6,0,0,0,0,0,0,0,0,0
"2860ff49c6f3e3a2806ba588d4b7ecc3","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Unclassified Phycisphaeraceae","Unclassified Phycisphaeraceae",0,0,0,0,0,0,0,0,0,0,0,0,1
"ed2f057b8372b07e1150f45a87178465","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,0,3,0,0,0,0,0,0,0,0,0
"379c361da006e22da1e525701edcc8ed","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Unclassified  Phycisphaera",0,0,3,0,0,0,0,0,0,0,0,0,0
"51fe4473b638e97c2fc57e2f0c8be4ea","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","Unclassified  OM190",0,0,0,0,0,0,0,0,0,0,0,1,0
"1f37c06139c241c504947464a55d0262","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0
"9f28c8652cc2657933100dc5fd53251a","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0
"110e8b48fa8ec9615c67b7f4dce978be","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,2,0,0,0,0,0,0,0
"861584e97e91fe2bb86b1ebd1c16b8d9","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,2,0,0,0,0,0,0,0,0,0,0
"e9ed1c2435e87c878263d8833aa12ea6","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1
"c17ad516066d7537af465d0e25dd075b","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0
"001001776c08481bbaf04151fc033dd0","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,1,0,0,0,0,0,0,0,0,0,0
"4a1d52bf1894f0c0c232e1bca249adab","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","Unclassified  OM190",0,0,0,0,0,0,0,0,0,0,0,1,0
"99bd2a5cc65a5c4c14db564a02b6f676","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,3
"149d67802543bba8803ea7ec82c7b67a","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,8,0,0,0,0
"f1522cb4036afb67f197f7bc125a7d7d","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0
"d47da4227479cbb7222cd79027417e93","d__Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","Unclassified  R76-B128",0,0,0,0,0,0,0,0,0,0,0,3,0
"b2fef33db1039a093f095a6a2b174027","d__Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","R76-B128 uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0
"a0f6477575408a1a6bb45054aead4cad","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0
"e352bca2c850ae6a4de640e64014e40d","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,4,0
"5b57efb0d759213c90dc230a0bf2e599","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1
"aee7a77c67ae84ace6a02cc95ba607c2","d__Bacteria","Planctomycetota","Unclassified Planctomycetota","Unclassified Planctomycetota","Unclassified Planctomycetota","Unclassified Planctomycetota","Unclassified Planctomycetota",0,0,0,0,0,0,0,0,11,0,0,0,0
"a61a439ec3c730c537841bd1fa9e88d1","d__Bacteria","Planctomycetota","BD7-11","BD7-11","BD7-11","BD7-11","BD7-11 uncultured_bacterium",0,0,0,0,0,1,0,0,0,0,0,0,0
"10d95e9695edcb742d47f240411471fa","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage uncultured_bacterium",0,0,3,0,0,0,0,0,0,0,0,0,0
"3ac50222ee5a9c467914e612529cd11f","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0
"da3fc320a06f213e61a8b479e8ea5354","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0
"5b21ecf9e30dbd1d23c77a8dc6ef95e5","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564_sediment_group","AKAU3564_sediment_group","Unclassified  AKAU3564_sediment_group",0,0,0,0,2,0,0,0,0,0,0,0,0
"e360fd0f09a7a7c24d4ab7f95c957dc9","d__Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage uncultured_organism",0,0,0,0,0,0,0,1,0,0,0,0,0
"4f003f5a373a754a08f3a74686377cb9","d__Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","Unclassified  Pla4_lineage",0,0,0,0,0,0,2,0,0,0,0,0,0
"e40ed666fe103825ee87d53d5da35395","d__Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","vadinHA49 uncultured_bacterium",0,0,0,0,0,2,0,0,0,0,0,0,0
"95abb2a31315fd84a9cddbf6e57deb1e","d__Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","vadinHA49 uncultured_bacterium",0,0,2,0,0,0,0,0,0,0,0,0,0
"28cb13d7ff59a13f36563e372b889659","d__Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","Unclassified  vadinHA49",0,0,0,0,0,0,0,0,0,0,0,0,3
"cf22f28a23a73560f4a53812e7322efe","d__Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","Unclassified  vadinHA49",0,0,0,0,2,0,0,0,0,0,0,0,0
"01263941bad3dc9ea55a7296a8cb9632","d__Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,2,0
"25369219e338cf9dd5dfded0bb5eee47","d__Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0
"78f461fd85de07398d850262d2fa515c","d__Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,2,0
"cb0755ec6307b596b9826e43b5fafe7d","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,2,0,0,0,0,0,0,0,0,0
"5e49ce3440c0f5841f8aac375c9b86e6","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",27,0,0,0,0,0,0,0,0,0,0,0,0
"693e64e32f005244bd92fc03a290e77f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Unclassified  Sva0996_marine_group",0,0,0,0,3,0,0,0,0,0,0,0,0
"62d11c6094d3eaca866e2b9528021146","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter uncultured_bacterium",0,0,0,0,0,0,0,13,0,0,0,0,0
"2ae11b969b75ba54c931dcf9922c6d95","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter uncultured_bacterium",0,0,3,0,0,0,0,0,0,0,0,0,0
"532c38313897690bb6edb27d5c43d682","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,1
"872cdc6ccda9f03a4f17edde6a5ea55d","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0
"63ca852b5f8636d6b5bc873ec9d01862","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","BIrii41 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0
"1a72a8577acf672f675e81f601fc6cdf","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","BIrii41 metagenome",0,0,0,0,0,0,0,0,0,0,0,1,0
"09378a4b379be11bbf7c5311bb3dfb30","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0
"389aeb5861ced735c324dd58ac40053f","d__Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Acrophormium_PCC-7375","Unclassified  Acrophormium_PCC-7375",0,0,0,0,1,0,0,0,0,0,0,0,0
"f04f16bc2c10cc37f70520db7b865295","d__Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Phormidesmis_ANT.LACV5.1","Unclassified  Phormidesmis_ANT.LACV5.1",0,0,3,0,0,0,0,0,0,0,0,0,0
"42d1729d9efb4f3f2b7caa53c412a887","d__Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Phormidesmis_ANT.LACV5.1","Unclassified  Phormidesmis_ANT.LACV5.1",0,0,0,0,0,0,0,0,0,0,0,0,1
"b9ea290c5822b6a8ade2a5992de4bf15","d__Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Phormidesmis_ANT.LACV5.1","Unclassified  Phormidesmis_ANT.LACV5.1",0,0,29,0,0,0,0,0,0,0,0,0,0
"20ee63681549b96bcf97cf5969bbc10b","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,0,0,0,0,0,0,2
"66d08f19b56528ef87be5e65c0c08da2","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,1,0,0,0,0,0,0,0,0,0
"c0f7ac4630e14cf1730d7b0db507d02d","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,19,0,0,0,0,0,0,0,0,0
"a29d01f982e1c6c7e3cec4ebe1a6d75d","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,3,0,0,0,0,0,0,0,0,0
"976df7fd2014ccd67d5adf180840b07b","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,15,0,0,0,0,0,0,0,0,0
"f961b370ebda19771eec30df76a90842","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,3,16,0,0,0,0,0,0,0,0
"c4db1c4e537783733fddb4a6f6ecf854","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,6,0,0,0,0,0,0
"169c2461886f61ca6291a0cdbf1f0b6b","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,0,0,0,13,0,0,0,0,0,0
"7e86b817bbd6b452a98b3b2ca17fe870","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,8,0,0,0,0,0,0,0,0,0
"23192d95a3e7a37156e9b683f3f32da0","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,0,0,1,0,0,0,0,0,0,0
"1035ab729a687aac820540400cd9e871","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,26,16,0,0,0,0,0,0,0,0,0
"fe488a78f7abd53153c0872255a17451","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus_MIT9313","Unclassified  Prochlorococcus_MIT9313",0,0,0,0,0,0,0,10,0,0,0,0,0
"84f9aef120aa7ea09891086662637502","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307","Unclassified  Cyanobium_PCC-6307",0,0,0,0,0,1,0,0,0,0,0,0,0
"c8f325c48e65884dd9f9c6aec101157b","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Cyanobacteriaceae","Symphothece_PCC-7002","Unclassified  Symphothece_PCC-7002",0,0,0,0,0,0,0,0,0,0,0,0,1
"54bc583ce7cf0582665423e3aaba62fa","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,0,0,0,0,0,0,0,0,0,1,0
"9a46e5d47e2430ba6d53d8175d70d89d","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0
"2be064a0c49090da080054a2b5bc2f3a","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0
"487c19f0d3cb2921d6ec7beec4497655","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,4,0,0,0,0,0,0,0,0,0,0
"695033aa17c1f5cf480418e4cf700e72","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,6,0,0,0,0,0,0,0,0,0,0
"b27617e7ea6983cae255bad7476ba372","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,0,0,0,8,0,0,0,0,0,0,0
"30a649a4afc4cb4ccdb06a1f50323433","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2
"b1012bb7e50ddd0798f56b67fe1ccfb6","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0
"546975b2510e29811afbc47d1a44ef8d","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,10,0
"2378b8dc949b1ec9b4c045de9bcb10dc","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus","Persicirhabdus uncultured_bacterium",0,0,3,0,0,0,0,0,0,0,0,0,0
"bd3dfef02c37112bf47a7d5f98772109","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus","Persicirhabdus uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,5,0
"804e7f2e3fcaf6024bf0914f23d173ad","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus","Unclassified  Persicirhabdus",0,0,0,0,0,0,0,0,0,0,0,1,0
"c4264e2258b7597846f2460f543d6fc3","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","Unclassified  DEV007",0,0,0,0,0,0,0,0,0,0,0,0,1
"303546e9c08e6c8686e72edc0a5ab025","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","Unclassified  DEV007",0,0,0,0,0,1,0,0,0,0,0,0,0
"df1375fd9f5cce7cdef711fd5a341058","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","DEV007 uncultured_bacterium",0,0,1,0,0,0,0,0,0,0,0,0,0
"35813e81e0b9e77fe1affd9cdf195db0","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Unclassified  Luteolibacter",0,0,0,0,0,0,0,0,8,0,0,0,0
"2561f4f569dea930c4caabdca66501f3","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Haloferula","Unclassified  Haloferula",0,0,0,0,0,0,1,0,0,0,0,0,0
"e183961d33c7efbbfaf4a222274490a9","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Haloferula","Unclassified  Haloferula",0,0,0,0,0,0,0,0,0,0,0,0,3
"b34cda9607862d0bc90ce0f3f84d0ca5","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,0,1,0,0,0,0,0,0,0,0,0,0
"5e8b960fafaa3b94312b562650c2ad47","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,0,0,0,0,0,0,0,10,0,0,0,0
"01e6a0cd9edf9b0d31c2bc15c5c6afbc","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2
"9380d0ffe068f62357b39e815a53c812","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0
"961c075055c30e39c60aa2973b930805","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,0,3,0,0,0,0,0,0,0,0,0,0
"24cbb446255b12ea912e82c583240ccf","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella","Unclassified  Marinicella",0,0,0,0,0,0,0,0,13,0,0,0,0
"d313470be3a292482465a517d77d58b6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,4,0,0,0,0,0,0,0,0,0,0,0
"d27a7562d8147a98277137c6ea2a0c83","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,7,0,0,0,0,0,0,0,0,0,0,0
"34258d134f76bb7ab8f4e93690cc2a5f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,16,0,0,0,0,0,0,0,0,0,0,0
"c2cf3cfc0a316826cdc00a7fa750230a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,3,0,0,0,0,0,0,0,0,0,0,0
"57aae532233ac5470b5956f164a1ad17","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Unclassified  Psychrobacter",0,0,0,0,0,0,0,0,0,0,0,1,0
"6087034d4283c9b2eddd93eaadcefc40","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","Moraxella uncultured_bacterium",0,0,0,3,0,0,0,0,0,0,0,0,0
"1f4fd8057d992556387fbb1c66ef278a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","Unclassified  Enhydrobacter",0,0,2,0,0,0,0,0,0,0,0,0,0
"f4c31eb69b37711fb36d144b45b6eaa5","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Unclassified Sphingobacteriales","Unclassified Sphingobacteriales","Unclassified Sphingobacteriales",0,0,0,0,0,0,2,0,0,0,0,0,0
"120e4e45f534bbb0a6fff0884c32977f","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Unclassified Sphingobacteriales","Unclassified Sphingobacteriales","Unclassified Sphingobacteriales",0,0,0,0,0,0,0,2,0,0,0,0,0
"0066e4a7062e4b3b91902859885ef40a","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Unclassified  Fluviicola",0,0,0,0,0,0,2,0,0,0,0,0,0
"81520fcb3dc0810cc5b9e95ec3c29f0a","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Unclassified  Fluviicola",0,0,0,0,0,0,0,0,0,0,0,0,5
"d0f4c1e37b132f20a30541e36a347370","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Unclassified  Fluviicola",0,0,0,0,0,0,0,0,0,0,0,3,0
"553d618fd57ccfc88a85214a96055ac9","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Unclassified  Fluviicola",0,0,0,0,4,0,0,0,0,0,0,0,0
"e7cbb058b58f2a7ef3eb9a501c6cc511","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","NS10_marine_group","Unclassified  NS10_marine_group",0,0,1,0,0,0,0,0,0,0,0,0,0
"317259be8999c9e10c5b585a525594ae","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,1,0,0,0,0,0,0
"36102267cfff316d4c8b265daf4e1e6f","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,8,0,0,0,0,0
"64c6c677cc4bae3001bb95ddc233fce0","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,1,0
"2dcf509a1adae315dc024ef5d0abed24","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,2
"67c98f0fda2b11f7e5f44a03a7a69f83","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,0,0,0,0,0,0,0,0,0,1,0
"86b657dfecf07326e0d12a12fece35ac","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured","Unclassified  uncultured",0,0,3,0,0,0,0,0,0,0,0,0,0
"c2f5f6abedfc46f0435151747e369354","d__Bacteria","Bacteroidota","Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia",0,0,0,0,0,1,0,0,0,0,0,0,0
"45c1afceea33556c39882099609b5a71","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna","Ekhidna uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,13
"8f1b0b11d91624a371ed0c409ef6bd3c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Robiginitalea","Unclassified  Robiginitalea",0,0,0,0,0,1,0,0,0,0,0,0,0
"ceeaea74a3ecfbce79bf65a29abc52e3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Robiginitalea","Unclassified  Robiginitalea",0,0,0,0,0,0,0,0,0,0,0,0,1
"993a87c96fe79ced5aa822198a0f5155","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Robiginitalea","Unclassified  Robiginitalea",5,0,0,0,0,0,0,0,0,0,0,0,0
"67c46c803ff3b0db81b5f30825d6df01","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter","Unclassified  Zeaxanthinibacter",0,0,0,0,0,1,0,0,0,0,0,0,0
"3a0b50295fcccd75d1170c0d1a25a825","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","Unclassified  Actibacter",0,0,0,0,0,0,0,0,0,0,0,5,0
