"id","1256-103-PW164-T","1256-106-PW165-T","1256-109-PW166-T","1256-112-PW167-T","1256-115-PW168-T","1256-119-PW169-T","1256-122-PW170-T","1256-125-PW171-T","1256-128-PW172-T","1256-131-PW174-T","1256-136-PW176-T","1256-139-PW177-T","1256-142-PW178-T","1256-147-PW182-T","1256-151-PW183-T","1256-154-PW185-T","1256-157-PW186-T","1256-160-PW187-T","1256-168-PW192-T","1256-171-PW193-T","1256-174-PW194-T","1256-177-PW195-T","1256-180-PW197-T","1256-189-PW201-T","1256-192-PW202-T","1256-195-PW203-T"
"d542ab523db39dbeadd49262d8d767ce",6,19,0,0,0,7,10,3,0,0,1,3,0,5,0,0,10,0,0,12,0,2,28,0,36,0
"dae4de71950d53b998a2e39abbd6661a",0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"bf10828bb797966fa69c060198f37cb2",0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58bce6b95f9119fc09eccf5cee74b28e",0,0,0,1,0,0,3,1,8,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,6
"b02e2b66c96c16dd030d987e1a5e04d0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"d423c87bd96631b76a507e70298a2de0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"cfeff6f955e6f26c5d256f4a5d18dfd8",0,0,4,2,0,1,0,6,0,0,9,5,9,2,0,0,3,0,0,0,0,0,0,33,0,1
"4faf1e51fa906ecec25f95a5cdfce433",0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e83f2cfa7612039d4c69404dca51468d",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84ef40f88253d8291999cf981a82cb28",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e709ca2b7c133b021d1a83bb896093d9",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"9f475c11e672c5ac83e3b242ddc80dc6",35,0,0,0,0,0,1,0,1,0,14,6,0,3,6,1,2,0,0,0,0,0,2,0,0,1
"0f0b802c70296625402737438304ceaf",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3cdbd4e7dfdc4223701e9fd6aa847131",3,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
"13b461737274c87822dec33e4633b64f",0,0,1,0,19,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,15,0,0,0,0
"aeada4f8a9003236fd2a2bf9d784d677",0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0
"b5da771f2d4db363e1f92772bc7b3878",0,0,1,1,0,2,2,0,0,0,0,2,0,4,0,0,5,0,0,7,12,3,0,0,0,0
"3c928824fae95796d7bc58786a6eea0e",3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12dcc73cd78d5e4d970eb4091c38422a",0,0,8,2,0,3,0,0,0,0,0,15,0,7,0,0,0,1,0,0,20,2,9,0,0,2
"ae41c3023371f22661e2a180bf105578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"50838dbe7cecea1dbc5216df103bf08b",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5fe2843b4d8acf42a0c50027e8370d9e",0,0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"def7e4988f8238a2591146b39e1c0445",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"9a6edf5490cf567267846b0d5194f4c7",0,0,13,37,0,4,1,8,3,0,19,6,3,14,0,0,13,2,0,0,2,4,2,0,0,9
"3318a879ffca1ba095c92667efa6a7e1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2bf32e0a97b0fdea2df23a38cdb49ff3",0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"b314fd05403a5546f1a45d0ad8141643",0,0,1,1,14,1,4,17,5,0,3,5,0,3,4,7,3,18,0,3,6,2,0,28,0,15
"6b6a210982d3705fe9bbf8333bef9c64",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"041b56a5d44dcda6516acc0a3b948f95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
"14f22c72bddae085cd7f48d5992a983e",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9258327e8aaab1dc6747f24413d35ae5",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2cf3be280fa355f7094db16c9d926d26",5,0,10,4,18,2,0,0,1,0,0,8,6,0,6,0,2,1,0,0,16,0,0,0,2,5
"710f990584beac598ef60ef3aafa2fd2",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0
"440a71f30ec149e41d46f8096e0fe1ec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"5d8ae4fb3d012a9610c6893076c58607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"c43462c5b0f5b5abf6db87488b6f1f67",0,0,5,6,0,0,0,0,0,0,0,1,0,3,1,1,0,2,0,0,0,5,0,0,0,0
"2692118450f2440113af4271b07e04a5",0,0,6,1,0,0,4,6,1,0,5,0,0,3,0,3,0,4,0,0,0,1,1,0,0,2
"d0811ba51713af1e3bb4c8124601c1a4",0,0,8,1,0,4,51,15,19,0,7,3,0,14,9,16,0,13,0,0,2,8,0,0,3,10
"e7aae2bf57a233a640c2b4535b9f365d",0,0,2,2,15,6,3,3,2,0,0,5,0,0,0,2,0,0,0,13,0,0,0,0,0,0
"ba696e2ee16898edf8f3e92a0e8ee406",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"ade15de59dcb5041974a08f3cf4f95fa",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85b6a8484f656582cee8b36024f5761b",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48dcae7434cc3cf63a9bee96daa5bdeb",0,0,1,2,0,0,10,0,0,0,0,6,0,3,0,0,9,2,0,0,1,0,0,0,0,0
"cc98c4bd5e616f40432e97d8361283b8",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8fcd981e96f34df29e7c787bdee455ae",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ff945da03476c36cb11780a42cbc0aa7",77,0,40,31,82,22,79,65,45,0,194,42,45,18,156,128,62,215,41,119,136,52,58,0,2,114
"0374fbdf9d85f4f4bf3ecb8dbf0c6452",97,68,10,7,38,4,12,0,2,86,0,1,1,16,30,0,0,0,171,149,7,8,0,232,17,0
"d398a6c6d554adbbb6678fd31a64532a",0,0,2,0,0,0,0,1,15,0,35,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"8ee36ef08121140084eaa311bca83353",0,0,7,3,0,0,3,0,5,0,17,1,0,0,6,0,0,3,0,53,0,0,0,0,0,5
"5cfc490a63ae9d5bf004c0cc7bd39fb5",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8fcc4f5882dc0c424434d1f9c2948a99",9,0,14,13,0,2,5,9,0,0,9,2,1,2,6,0,0,4,0,0,4,3,2,0,0,4
"1cc0263c23eb89bf65a265044ae77606",0,0,6,1,0,0,0,3,0,15,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0
"e044d750c9faccbe76d7b73975e2f782",0,0,5,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ea9fd2839688124fd7c00d05cc1ec3d",0,0,0,1,0,1,1,8,1,0,0,0,0,2,1,1,0,0,4,0,3,0,0,0,0,0
"e4a9b5de9793deb56d46d1c03e4aca49",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60f29939956bdcb96054ab190bd62194",0,0,0,1,0,0,0,0,1,0,4,1,0,7,4,0,1,2,0,0,4,5,0,0,0,2
"e9b9227a1b2056c2f0f49cbf9f3aceae",0,0,0,2,0,0,0,2,0,0,2,0,0,0,4,0,1,1,0,0,0,0,3,0,0,1
"08fd2df6dba489002b4e5503855f5faa",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ed85c2ebfb8debec1f59efcfd4fe945",0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"fc8c87eedb63a4510ac64e6e6ff75d7e",0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"19914cf0be3d08b045e503dd5e068572",0,0,1,0,0,0,11,19,12,0,1,0,30,0,2,18,3,7,0,11,0,0,1,11,0,1
"4180222b295ead4363ce9aabbe3aa282",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e584a927e8f246d06d0945df3ab7a4d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
"bc5b963b5882c07df9714a6e4f48d1f1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"5f54a34d849fbb050f1494d804b2f0d8",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692753342668f5128b40ddddbb0a4d0a",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90201c3bfc5fb461aff42537612b503f",4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
"c548543672b1aaecc9e1db4d4ffaf5c4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"6e773de9ea41b773dd8c86abb5fe4dbd",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c1d784efe3d8a8bcbc9a6dedaa5a9745",0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"b834397b3008a864b4ddcbe5bfe4b96a",0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"fa9209330d3ad1bb0ca1213521c1e6e1",0,5,0,0,27,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"65b2ff10fe0b4fe7de59d31c4cbfdd4f",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349fb94823ece4a82a7b4d84a942aa9b",4,35,4,1,9,0,0,0,0,91,0,0,0,0,0,0,0,0,19,0,4,4,0,0,0,0
"7e425bcad55ce78885b59897a9a608f4",0,30,0,0,3,0,0,0,0,0,0,0,0,20,14,0,0,0,0,0,31,0,0,0,0,0
"d1220d4f88d7eab9af0c1756db0be8d5",0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"f75747aeda741b5c4d47ba64bc003681",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53605069b830a799b2ad48601f8d29e2",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7cf66324d899b8157146d37e37d61af9",0,0,3,1,0,2,8,13,11,0,4,0,9,0,0,20,1,1,0,0,0,0,1,0,0,1
"a486e6351ca46815361d9b034e410440",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e764930d035f7a1f775955b09cd4283b",0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"d753f6e2e45199b22c5971b35e91069d",0,0,11,4,0,2,2,0,23,0,0,1,16,12,0,11,2,1,0,0,0,0,3,0,0,4
"027d4076756ee1de0bef0aff76a665ad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"9adf9b02c4ff3d750bbcbd2c4a6a7b13",0,0,0,0,0,2,0,5,0,0,0,4,11,3,0,1,0,0,0,0,0,0,0,0,0,0
"65179d917efac6767848c820e59b6627",0,0,1,0,0,0,4,3,7,0,1,2,0,2,1,2,4,0,0,0,0,0,0,0,0,1
"1e961897494e87831c354a48b07b8ab5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"5dd0d89c27709d6be82617f2664c2cea",0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0
"fb2033e7ceb82751b54df892f25d973b",0,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47ce7de65ef528ef0f547ad8839c780a",0,0,4,4,0,2,0,3,36,0,0,1,90,8,0,16,0,0,0,0,2,0,0,0,0,0
"006ce5fc06585ff8ea88ddef6075247a",0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0
"751a1f83127ff9119cf169915bdf02bb",0,0,0,4,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3faaed0ce476f439652031e20fbf065f",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76f56dd4ccd472f907d14654ac7632c4",0,0,3,0,0,0,0,2,6,0,2,1,2,1,0,0,2,0,0,0,0,3,0,0,0,2
"0d4ad46afd1fdbc207e175f63a96615c",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23c6af8f3361d15f8eed03b55904f429",0,0,5,4,0,0,0,1,8,0,1,2,3,0,0,3,2,5,0,0,0,1,0,0,0,4
"b6ad7e7fefee7502e412413224c3fd0f",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390824d762477790121dc4d64821b425",0,0,1,0,0,2,1,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1
"8cc62579660ced4815eedb708b966a92",0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,22,0,0,0,0,0,0
"156c67b597ff5dbc3940743a2bac873a",0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d6f23a97be4cb0c7cf27e3f680c6bc88",0,0,2,1,0,0,0,0,0,0,0,5,16,1,0,6,0,0,0,0,0,0,0,0,0,0
"05e2841320cd0264b63cb2caf1f75271",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5f9e3a087f2524eebbfb9d6c276c0e5f",15,0,2,1,0,3,0,3,3,0,1,4,7,8,0,6,9,1,0,5,0,0,0,0,0,1
"6abbd63ae3b73a83811ac9f01818522c",0,0,9,0,0,1,2,2,0,0,3,0,0,4,0,4,2,4,0,0,0,0,0,0,0,1
"b565b352cda125a1da62336d49d44407",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a4eb0a978f9fa1bd7f07c6731855071a",0,0,0,0,0,0,1,7,1,0,8,0,0,7,19,1,0,0,0,32,0,3,3,0,0,6
"f0a18aa20dbfb79a36790849f9c266a6",0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c84a8f39b713c1b25a2b27bdc22337d",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
"33f5f7478b97462ff2a85a66738ea0e8",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3cc465480606d7179c59100f343716cd",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"eed47c68560468cc97205a1277bb3b3c",0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
"2d071d65b5b48d1fe95f5a6902d83674",0,0,7,2,0,2,1,0,9,0,0,1,3,6,0,1,4,4,0,0,6,4,0,0,0,11
"1ae1143132c1cf3f83bc77fd5b2339bd",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
"d50f4bc8aa1d4e1ba2ddaf69033b937b",0,0,4,3,0,0,7,0,0,0,1,0,2,5,16,1,3,4,0,0,0,0,0,0,0,1
"c6adf27c8d1a15fea06a528968d7a35b",0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"50e842de27d612213f19189a5bc54a6e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"c608ddbac986e1476cb746135e3495e1",0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"90c327283099fed272aed5915dc9d012",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"71b0b82a75ad12e7aa467077619765c1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
"b44b90e49d03007747e92e750fd7544a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"db96a3acf0e88336c29a0e9fafa890b5",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"f81fd704375772db2bac310c94025f98",0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,11,12,0,0,0,0
"9567b6e5ed532534c0f559f2243723b5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42,0,0,0
"94491035ad2b632ecf2c29dd29c19293",0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"44a6b5b149ce97dde8a567907d811025",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"f346a29d4de8eb7e3682aa35592b2455",0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,2,0,0,0,6,7,0,0,0,0
"0019e7d92bbe66778863ba69335d9338",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71e8844b69778ffa14a40b2198d3cbd2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d4cbba2029fe378dc34569a86322a36c",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7df24fd5974a515e960cc4f0045a2a30",0,0,5,2,0,0,1,3,18,0,1,6,4,6,0,4,1,1,0,0,0,3,0,0,0,2
"4abe830454c79169b4ce80570af181b9",0,0,0,1,0,3,2,5,5,0,1,1,1,0,16,22,4,5,0,7,0,0,0,0,0,9
"ec3ff448d1d59c470c55708b70e630bf",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a54f1071ce44ffe4b24c44ee25339ba",0,0,0,1,0,1,0,2,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"dd03e34f3b2dee8d851af1dc25afbe69",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"ee0e556a0e05e7cdfafa8dea15e741f9",0,0,0,1,0,0,6,0,0,0,5,0,0,7,16,0,1,0,0,0,0,0,6,0,0,0
"9b579ef9e6d078c541fcd97c487a79e6",0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"795c31a6a1185d93a22ea5b444386447",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"a169b8a5aef3be02e2ca8c73d8973067",0,0,3,2,0,4,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5e39b4998f980839850cae00fb9ec29b",0,0,3,3,0,0,0,1,0,0,0,1,0,2,0,0,2,0,0,0,0,1,0,0,0,0
"6a826ba29cfcee54ce9e8b1677bb6f55",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61797d1bb08d26fe4ae5a6cde871fd73",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
"686110cf6c420b33f50d57bdc0d5dab9",0,11,0,3,0,0,1,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
"600c5aa7e33d0de88d2fb0cd417aa430",0,0,5,4,0,0,0,0,0,0,1,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0
"b7d77727d23da1a4dd796f821d9489f3",0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
"92b39156c30bf8a055ed2ca3cb6a4c0d",0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"dda6371642578b68b1514e00132741d6",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"feb469de4a07ce7aaf0e5281faa91a82",0,0,2,3,0,0,0,0,1,0,0,1,10,4,0,0,1,0,0,0,0,0,2,0,0,2
"ec153406a244b3fc1170cf5fe312a003",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fbf81b7149b45952fd9f206be863234",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26aa0d0e984a5879652d841e600a9fab",0,0,0,1,0,0,0,4,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"18b90d740456f534ea1cab97b11a34fa",0,0,0,0,5,0,1,0,6,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,2
"ccfe43288c19e5f5114944c4ee0b24f2",0,0,1,1,0,1,0,3,4,0,0,1,5,2,2,2,0,0,0,0,0,0,0,0,0,0
"2dae3f6bc66b4f30a5ff3d97c9acd2d4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"e1b35636aab6ea537d932ef569724cc5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"9d2f6eb25db5c49a43de832c3b217c20",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99fea7cf3a053f54f20801b1ca049263",0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,2,0,4,0,0,0,0,0,0,0,0
"1a4003b89e61e147a06a35c99be3dcdd",0,0,3,0,0,2,2,0,3,0,0,2,0,4,0,0,1,2,0,0,0,0,0,0,0,2
"009398e231fa5e73eb4cc5a83ffe7ee8",0,0,6,0,0,0,1,5,7,4,1,8,3,7,2,0,2,7,0,0,0,2,0,0,0,2
"a62d125311da2c336a6832b52366045c",0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"f225c41b3e73bbc17ee23774794afb7f",0,0,5,0,0,0,4,16,7,0,0,1,1,7,0,0,0,3,0,5,0,0,0,0,0,2
"9006fd6a5866b9ee3ec30c22fc04df88",0,2,0,0,0,0,1,5,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
"4cdee838f86da092680953874123f7a1",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948d3eb1dbcf70c0c7d2bfc006ac0eb3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"780f9247e6e524219db24b2d7b05099e",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfbb89640be715e43a7319111a58440d",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ea51d90ca8767182e38a51931e32a22",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06c07cd1bf24015d4d141c5aaf7d483e",0,0,0,0,0,0,0,3,0,0,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"50555753da75b0b511e43365b42a1b0d",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162ebb65522fa3a3c9564841491dbf26",0,0,7,2,0,1,3,13,4,0,18,16,6,15,30,1,2,3,12,0,35,3,4,0,4,16
"7d4bec74ee8bb90acf2470f0b58ad989",0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0
"4e4b1b303e5c08256184604483a9a11b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"4221809841f1805fab642bfe5773860f",0,0,4,9,0,2,4,15,7,0,2,6,4,4,0,6,6,8,0,0,3,8,1,0,0,3
"743b6add0aa0aabd6bfdc16b5cbeb64c",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e98e6168f8eba5798e95a32089eec4eb",0,0,3,4,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,1,1,0,0,0
"eba589b0ef5f46c412061951311d1661",0,0,3,2,0,2,0,2,3,0,0,2,3,1,0,0,1,0,0,0,0,2,0,0,0,3
"3c1f5f088e7d1328f692774c9a081ece",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"b45c4c05ae397a19d8f7120ba9433381",0,0,5,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
"fa4b244de4f513fbe376b1e03b638860",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"0c56c2bd5306c24a3a8821e7d2c11648",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b5d66695d3d2c53b3bea0a5f1a406fb",0,0,10,0,0,1,14,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"cbd86e60040f2faa41f4bed21ff221ee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"d4a467d9224e47b5876fbb89851b15d4",0,0,6,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,2
"36855727af98805fba6325bbe10859fd",0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3
